"","x"
"8525",55172
"8526",11067
"8527",220979
"8528",7570
"8529",23588
"8530",161436
"8531",9147
"8532",84881
"8533",382
"8534",123016
"8535",83592
"8536",89890
"8537",11164
"8538",51339
"8539",222389
"8540",509
"8541",8559
"8542",83860
"8543",196740
"8544",7417
"8545",118881
"8546",118987
"8547",84858
"8548",23172
"8549",169714
"8550",63877
"8551",64324
"8552",10935
"8553",10495
"8554",27069
"8555",6621
"8556",120939
"8557",23203
"8558",10807
"8559",11092
"8560",7248
"8561",3251
"8562",118426
"8563",138311
"8564",116225
"8565",5979
"8566",9188
"8567",9790
"8568",282974
"8569",57608
"8570",65991
"8571",90809
"8572",64745
"8573",57447
"8574",55701
"8575",26012
"8576",51222
"8577",840
"8578",145376
"8579",55088
"8580",56339
"8581",6297
"8582",142940
"8583",53349
"8584",259217
"8585",NA
"8586",10023
"8587",80019
"8588",144455
"8589",143872
"8590",122961
"8591",29763
"8592",145567
"8593",91252
"8594",5702
"8595",79841
"8596",123036
"8597",53981
"8598",341346
"8599",64112
"8600",122509
"8601",3429
"8602",9317
"8603",389941
"8604",783
"8605",9200
"8606",221079
"8607",56935
"8608",85459
"8609",79101
"8610",25841
"8611",27291
"8612",154810
"8613",5654
"8614",3990
"8615",9702
"8616",255394
"8617",161742
"8618",11245
"8619",83700
"8620",116173
"8621",170689
"8622",84706
"8623",81693
"8624",51762
"8625",121457
"8626",27079
"8627",55662
"8628",4714
"8629",84936
"8630",6692
"8631",2200
"8632",120863
"8633",29117
"8634",1152
"8635",115708
"8636",8945
"8637",27343
"8638",9529
"8639",25911
"8640",55323
"8641",8539
"8642",57567
"8643",79803
"8644",123228
"8645",9221
"8646",221120
"8647",9318
"8648",8879
"8649",10818
"8650",10576
"8651",5092
"8652",25820
"8653",146562
"8654",79827
"8655",1353
"8656",7753
"8657",196951
"8658",252983
"8659",8065
"8660",102724307
"8661",119032
"8662",717
"8663",79156
"8664",119504
"8665",6609
"8666",322
"8667",79933
"8668",25961
"8669",160140
"8670",54765
"8671",3611
"8672",6881
"8673",1200
"8674",8642
"8675",81832
"8676",118490
"8677",1528
"8678",159195
"8679",5896
"8680",119710
"8681",374868
"8682",8495
"8683",51700
"8684",8710
"8685",9710
"8686",5271
"8687",7275
"8688",3419
"8689",143570
"8690",9866
"8691",254225
"8692",6157
"8693",6764
"8694",124359
"8695",222865
"8696",55839
"8697",56672
"8698",23300
"8699",123775
"8700",440026
"8701",114780
"8702",123169
"8703",7702
"8704",54495
"8705",4239
"8706",7465
"8707",5598
"8708",50810
"8709",8509
"8710",4176
"8711",80323
"8712",7551
"8713",7589
"8714",57494
"8715",7084
"8716",23423
"8717",90701
"8718",65084
"8719",115811
"8720",81565
"8721",201161
"8722",6236
"8723",51647
"8724",7184
"8725",10904
"8726",80063
"8727",27018
"8728",9382
"8729",80095
"8730",644353
"8731",567
"8732",9640
"8733",113201
"8734",4837
"8735",164
"8736",162394
"8737",100128252
"8738",127898555
"8739",9665
"8740",113174
"8741",219539
"8742",5479
"8743",84191
"8744",63901
"8745",9768
"8746",374654
"8747",197257
"8748",8800
"8749",124491
"8750",290
"8751",89797
"8752",348094
"8753",92292
"8754",162681
"8755",84516
"8756",54386
"8757",5347
"8758",10845
"8759",9880
"8760",6866
"8761",23306
"8762",4665
"8763",23339
"8764",6778
"8765",219988
"8766",91419
"8767",114794
"8768",6809
"8769",54948
"8770",79837
"8771",54893
"8772",7529
"8773",84419
"8774",6447
"8775",26585
"8776",222950
"8777",81628
"8778",115752
"8779",23582
"8780",4088
"8781",4130
"8782",91433
"8783",64400
"8784",10982
"8785",59271
"8786",4141
"8787",114785
"8788",245812
"8789",2923
"8790",11051
"8791",4824
"8792",150290
"8793",7008
"8794",150365
"8795",124872
"8796",5090
"8797",2793
"8798",5245
"8799",6632
"8800",201191
"8801",138429
"8802",162461
"8803",399665
"8804",80221
"8805",2801
"8806",26995
"8807",51117
"8808",10999
"8809",81605
"8810",51148
"8811",57171
"8812",2021
"8813",51450
"8814",56905
"8815",6668
"8816",10229
"8817",51704
"8818",1398
"8819",26263
"8820",23102
"8821",83473
"8822",84064
"8823",7644
"8824",3481
"8825",257160
"8826",51755
"8827",54920
"8828",51367
"8829",64772
"8830",10632
"8831",125058
"8832",146705
"8833",10449
"8834",6786
"8835",6240
"8836",55128
"8837",64122
"8838",112476
"8839",7571
"8840",126298
"8841",7769
"8842",7733
"8843",28227
"8844",79759
"8845",9726
"8846",79001
"8847",55181
"8848",7171
"8849",4218
"8850",2879
"8851",90007
"8852",55295
"8853",54815
"8854",4597
"8855",81620
"8856",51693
"8857",29123
"8858",124045
"8859",124923
"8860",147011
"8861",6137
"8862",121274
"8863",784
"8864",147015
"8865",90313
"8866",8085
"8867",84940
"8868",121268
"8869",7846
"8870",84790
"8871",162963
"8872",84436
"8873",55762
"8874",29946
"8875",57701
"8876",53916
"8877",148137
"8878",29785
"8879",558
"8880",84807
"8881",147798
"8882",114823
"8883",148170
"8884",116115
"8885",83696
"8886",7705
"8887",284349
"8888",94274
"8889",10653
"8890",64073
"8891",90522
"8892",85300
"8893",1613
"8894",1938
"8895",10036
"8896",80700
"8897",84717
"8898",729359
"8899",55311
"8900",64359
"8901",79850
"8902",51031
"8903",113655
"8904",90990
"8905",124935
"8906",83547
"8907",124997
"8908",63826
"8909",55720
"8910",162514
"8911",374875
"8912",124936
"8913",NA
"8914",55769
"8915",144501
"8916",55611
"8917",283248
"8918",51129
"8919",NA
"8920",51293
"8921",84926
"8922",3489
"8923",148156
"8924",4723
"8925",10263
"8926",254552
"8927",NA
"8928",7001
"8929",7775
"8930",79003
"8931",283987
"8932",3396
"8933",10476
"8934",92162
"8935",6730
"8936",146664
"8937",7083
"8938",137695
"8939",100505501
"8940",147184
"8941",84514
"8942",83986
"8943",90850
"8944",25837
"8945",64223
"8946",1877
"8947",1775
"8948",1632
"8949",21
"8950",54442
"8951",23524
"8952",146434
"8953",197358
"8954",54949
"8955",1642
"8956",55048
"8957",220001
"8958",5866
"8959",7439
"8960",2495
"8961",26580
"8962",5436
"8963",6520
"8964",144097
"8965",89849
"8966",26005
"8967",9881
"8968",199223
"8969",3921
"8970",1499
"8971",54986
"8972",8772
"8973",4054
"8974",10004
"8975",29901
"8976",116071
"8977",7536
"8978",5871
"8979",283234
"8980",51435
"8981",55872
"8982",10980
"8983",5049
"8984",124401
"8985",84309
"8986",57691
"8987",5867
"8988",55209
"8989",114990
"8990",79725
"8991",149603
"8992",84376
"8993",93487
"8994",54541
"8995",3516
"8996",55788
"8997",29063
"8998",125488
"8999",132158
"9000",2786
"9001",92181
"9002",NA
"9003",28511
"9004",7266
"9005",359948
"9006",64943
"9007",440957
"9008",388753
"9009",4247
"9010",648
"9011",57215
"9012",27249
"9013",5162
"9014",54899
"9015",3008
"9016",115294
"9017",200845
"9018",136647
"9019",8309
"9020",3660
"9021",165904
"9022",123099
"9023",732275
"9024",378
"9025",4735
"9026",11259
"9027",84879
"9028",1841
"9029",6890
"9030",84289
"9031",23192
"9032",624
"9033",197259
"9034",55159
"9035",377007
"9036",91949
"9037",51362
"9038",10963
"9039",55806
"9040",11031
"9041",80346
"9042",7148
"9043",649
"9044",11273
"9045",9796
"9046",256309
"9047",661
"9048",2237
"9049",8436
"9050",23255
"9051",2637
"9052",124790
"9053",2339
"9054",347735
"9055",60684
"9056",1281
"9057",3622
"9058",55602
"9059",154007
"9060",79064
"9061",6575
"9062",79089
"9063",6774
"9064",90204
"9065",8754
"9066",2668
"9067",8313
"9068",4725
"9069",90075
"9070",157638
"9071",9122
"9072",3575
"9073",29100
"9074",10768
"9075",134218
"9076",11142
"9077",54910
"9078",26505
"9079",2948
"9080",54790
"9081",79867
"9082",6474
"9083",9677
"9084",10098
"9085",116236
"9086",9925
"9087",54921
"9088",161823
"9089",9836
"9090",6645
"9091",3592
"9092",22847
"9093",53407
"9094",27065
"9095",166793
"9096",85476
"9097",55308
"9098",84913
"9099",54851
"9100",10713
"9101",79155
"9102",388969
"9103",129303
"9104",51255
"9105",10791
"9106",123355
"9107",4144
"9108",57507
"9109",80723
"9110",3635
"9111",3954
"9112",92305
"9113",5480
"9114",10251
"9115",153241
"9116",29091
"9117",79853
"9118",56947
"9119",3965
"9120",221749
"9121",1876
"9122",10116
"9123",54951
"9124",521
"9125",7386
"9126",84179
"9127",5604
"9128",3187
"9129",3667
"9130",4204
"9131",65110
"9132",4920
"9133",367
"9134",207063
"9135",79663
"9136",8623
"9137",293
"9138",113189
"9139",25849
"9140",53944
"9141",55130
"9142",6940
"9143",22809
"9144",7336
"9145",23099
"9146",126129
"9147",23214
"9148",4330
"9149",27301
"9150",197370
"9151",90693
"9152",5865
"9153",10421
"9154",10636
"9155",26000
"9156",10960
"9157",53917
"9158",27166
"9159",7059
"9160",11238
"9161",55974
"9162",1942
"9163",3627
"9164",23117
"9165",79628
"9166",8233
"9167",51068
"9168",154
"9169",8706
"9170",114787
"9171",8988
"9172",7881
"9173",65008
"9174",55276
"9175",11141
"9176",150248
"9177",23251
"9178",9197
"9179",10073
"9180",8738
"9181",25942
"9182",200894
"9183",5747
"9184",5724
"9185",5780
"9186",3576
"9187",6335
"9188",6383
"9189",93380
"9190",83877
"9191",59339
"9192",25932
"9193",83987
"9194",196074
"9195",9839
"9196",5093
"9197",3094
"9198",285605
"9199",9022
"9200",283899
"9201",646
"9202",1677
"9203",27247
"9204",84168
"9205",150468
"9206",123207
"9207",83640
"9208",200558
"9209",124907841
"9210",727851
"9211",23119
"9212",7798
"9213",284004
"9214",699
"9215",83985
"9216",201255
"9217",201254
"9218",10555
"9219",79058
"9220",2194
"9221",7555
"9222",4493
"9223",64118
"9224",2873
"9225",5986
"9226",51181
"9227",7580
"9228",9079
"9229",5881
"9230",3987
"9231",123591
"9232",22871
"9233",202018
"9234",7360
"9235",3185
"9236",686
"9237",55454
"9238",5099
"9239",6091
"9240",57099
"9241",81844
"9242",94056
"9243",8460
"9244",7104
"9245",163590
"9246",4071
"9247",23252
"9248",2990
"9249",8019
"9250",51621
"9251",9758
"9252",23414
"9253",92595
"9254",65988
"9255",79724
"9256",83756
"9257",131616
"9258",10746
"9259",126789
"9260",83443
"9261",7584
"9262",126917
"9263",57555
"9264",1107
"9265",214
"9266",7532
"9267",10477
"9268",116840
"9269",58485
"9270",9196
"9271",327657
"9272",375484
"9273",201931
"9274",197320
"9275",123606
"9276",7324
"9277",220988
"9278",23235
"9279",57484
"9280",9720
"9281",NA
"9282",1140
"9283",84640
"9284",9121
"9285",140838
"9286",147
"9287",56985
"9288",114825
"9289",55031
"9290",10015
"9291",7988
"9292",84140
"9293",8427
"9294",2720
"9295",84520
"9296",10826
"9297",10491
"9298",3316
"9299",23587
"9300",11337
"9301",9482
"9302",983
"9303",7314
"9304",4798
"9305",56980
"9306",10678
"9307",2353
"9308",10972
"9309",6419
"9310",4086
"9311",1469
"9312",285966
"9313",7779
"9314",166614
"9315",91752
"9316",130827
"9317",3856
"9318",136
"9319",4255
"9320",3035
"9321",152518
"9322",160518
"9323",202052
"9324",79697
"9325",202051
"9326",57148
"9327",84305
"9328",4862
"9329",3814
"9330",53343
"9331",5036
"9332",79071
"9333",5209
"9334",79905
"9335",23204
"9336",5272
"9337",57228
"9338",1000
"9339",133418
"9340",9229
"9341",6773
"9342",134492
"9343",26145
"9344",3308
"9345",28991
"9346",6444
"9347",7564
"9348",83787
"9349",80196
"9350",98
"9351",80305
"9352",11016
"9353",100271927
"9354",9306
"9355",347273
"9356",162979
"9357",NA
"9358",5429
"9359",3790
"9360",3799
"9361",2861
"9362",11214
"9363",55038
"9364",79145
"9365",94031
"9366",3344
"9367",84669
"9368",1056
"9369",8493
"9370",93622
"9371",25948
"9372",84864
"9373",51499
"9374",27258
"9375",9778
"9376",9788
"9377",79188
"9378",11236
"9379",6203
"9380",54360
"9381",79042
"9382",2941
"9383",84437
"9384",4696
"9385",126014
"9386",85315
"9387",11162
"9388",NA
"9389",26115
"9390",120526
"9391",90338
"9392",55786
"9393",112464
"9394",3037
"9395",80310
"9396",10761
"9397",1901
"9398",26108
"9399",80131
"9400",5569
"9401",286046
"9402",203062
"9403",9637
"9404",53838
"9405",238
"9406",883
"9407",4534
"9408",55006
"9409",3643
"9410",55669
"9411",100506164
"9412",4902
"9413",27094
"9414",155066
"9415",5581
"9416",84522
"9417",10474
"9418",9655
"9419",29071
"9420",79095
"9421",118812
"9422",79894
"9423",55657
"9424",203245
"9425",64080
"9426",84233
"9427",55863
"9428",81603
"9429",81831
"9430",51282
"9431",3726
"9432",219738
"9433",140738
"9434",79801
"9435",4884
"9436",283742
"9437",90594
"9438",126070
"9439",2548
"9440",124583
"9441",84287
"9442",50515
"9443",51013
"9444",5223
"9445",55636
"9446",157570
"9447",3880
"9448",3866
"9449",541468
"9450",8687
"9451",1184
"9452",8862
"9453",27115
"9454",64979
"9455",51545
"9456",9
"9457",147807
"9458",4163
"9459",57684
"9460",92126
"9461",9533
"9462",171023
"9463",65989
"9464",54811
"9465",24149
"9466",93134
"9467",147179
"9468",84525
"9469",84230
"9470",26156
"9471",55144
"9472",5481
"9473",255631
"9474",2110
"9475",59350
"9476",23566
"9477",5734
"9478",6902
"9479",4135
"9480",598
"9481",5356
"9482",NA
"9483",201514
"9484",22883
"9485",51523
"9486",10782
"9487",5293
"9488",84275
"9489",8507
"9490",80176
"9491",2186
"9492",284307
"9493",57449
"9494",55729
"9495",10287
"9496",6919
"9497",8841
"9498",10243
"9499",57687
"9500",55092
"9501",23261
"9502",151827
"9503",79029
"9504",200172
"9505",83695
"9506",1503
"9507",85442
"9508",92342
"9509",1296
"9510",170394
"9511",163255
"9512",144699
"9513",5394
"9514",148268
"9515",4300
"9516",55138
"9517",6241
"9518",51112
"9519",6227
"9520",55178
"9521",5728
"9522",6201
"9523",246243
"9524",5621
"9525",128209
"9526",146
"9527",84978
"9528",554202
"9529",83660
"9530",51030
"9531",7764
"9532",653464
"9533",7857
"9534",91647
"9535",10465
"9536",83450
"9537",126295
"9538",149840
"9539",221037
"9540",11346
"9541",115196
"9542",83452
"9543",7064
"9544",253152
"9545",3913
"9546",10869
"9547",5859
"9548",94103
"9549",8293
"9550",8462
"9551",131578
"9552",6607
"9553",9451
"9554",126308
"9555",51315
"9556",10201
"9557",54205
"9558",55106
"9559",794
"9560",257019
"9561",6641
"9562",27085
"9563",79736
"9564",28998
"9565",10892
"9566",3669
"9567",154141
"9568",1051
"9569",566
"9570",10605
"9571",375444
"9572",114900
"9573",257194
"9574",7690
"9575",1798
"9576",682
"9577",25988
"9578",253782
"9579",55304
"9580",55352
"9581",112858
"9582",669
"9583",10248
"9584",199857
"9585",8801
"9586",80765
"9587",27254
"9588",3603
"9589",2783
"9590",390191
"9591",390190
"9592",84331
"9593",9854
"9594",9915
"9595",55970
"9596",83886
"9597",51778
"9598",171024
"9599",150353
"9600",10978
"9601",221421
"9602",150678
"9603",54676
"9604",55277
"9605",53342
"9606",9338
"9607",7572
"9608",79694
"9609",142684
"9610",4299
"9611",9158
"9612",57571
"9613",54971
"9614",5499
"9615",3054
"9616",348938
"9617",10125
"9618",118487
"9619",122704
"9620",10924
"9621",27289
"9622",5883
"9623",30008
"9624",729092
"9625",253725
"9626",80194
"9627",64393
"9628",93550
"9629",148203
"9630",91607
"9631",57175
"9632",84750
"9633",55222
"9634",80198
"9635",29942
"9636",221468
"9637",169270
"9638",1072
"9639",23023
"9640",79612
"9641",90288
"9642",80011
"9643",339122
"9644",55871
"9645",167227
"9646",254122
"9647",6169
"9648",5916
"9649",283848
"9650",23491
"9651",54961
"9652",8824
"9653",57546
"9654",6670
"9655",1657
"9656",254042
"9657",285268
"9658",51162
"9659",55191
"9660",1717
"9661",206338
"9662",26960
"9663",84153
"9664",26579
"9665",338692
"9666",116535
"9667",4615
"9668",9943
"9669",23133
"9670",253558
"9671",541471
"9672",NA
"9673",NA
"9674",10524
"9675",344558
"9676",727936
"9677",79877
"9678",93624
"9679",257236
"9680",156
"9681",5970
"9682",132884
"9683",340252
"9684",283450
"9685",55731
"9686",54796
"9687",27235
"9688",3310
"9689",51504
"9690",54674
"9691",22992
"9692",203054
"9693",78988
"9694",64318
"9695",2101
"9696",29984
"9697",150684
"9698",65059
"9699",4580
"9700",54625
"9701",1163
"9702",NA
"9703",22885
"9704",91749
"9705",81839
"9706",2745
"9707",9657
"9708",91683
"9709",2804
"9710",158399
"9711",144195
"9712",56834
"9713",6623
"9714",79812
"9715",653784
"9716",8658
"9717",203523
"9718",49854
"9719",79660
"9720",56977
"9721",4296
"9722",10221
"9723",10089
"9724",84826
"9725",4973
"9726",1605
"9727",64801
"9728",51126
"9729",440574
"9730",254102
"9731",83591
"9732",79102
"9733",26472
"9734",10534
"9735",6599
"9736",147687
"9737",5797
"9738",2286
"9739",7423
"9740",79834
"9741",8793
"9742",4485
"9743",8794
"9744",29925
"9745",92597
"9746",90441
"9747",1464
"9748",257364
"9749",64859
"9750",1106
"9751",29903
"9752",51134
"9753",11163
"9754",5091
"9755",286205
"9756",64802
"9757",78999
"9758",6573
"9759",27129
"9760",9986
"9761",7388
"9762",124905557
"9763",256643
"9764",5707
"9765",26032
"9766",57493
"9767",79703
"9768",9804
"9769",3267
"9770",6777
"9771",924
"9772",1267
"9773",3728
"9774",10209
"9775",284131
"9776",57674
"9777",81033
"9778",162333
"9779",1263
"9780",10276
"9781",23333
"9782",NA
"9783",162466
"9784",163049
"9785",80012
"9786",26996
"9787",84733
"9788",27333
"9789",83759
"9790",84833
"9791",3212
"9792",114897
"9793",115123
"9794",126074
"9795",5936
"9796",152002
"9797",165324
"9798",9973
"9799",84984
"9800",80311
"9801",200933
"9802",2787
"9803",NA
"9804",253512
"9805",947
"9806",8722
"9807",253827
"9808",23592
"9809",283951
"9810",7096
"9811",10333
"9812",345757
"9813",285704
"9814",152877
"9815",284613
"9816",254359
"9817",54931
"9818",348180
"9819",23269
"9820",144577
"9821",54872
"9822",10594
"9823",112
"9824",387849
"9825",5306
"9826",9416
"9827",741
"9828",57659
"9829",8711
"9830",23051
"9831",23612
"9832",162515
"9833",201232
"9834",148979
"9835",127435
"9836",NA
"9837",128439
"9838",219833
"9839",9156
"9840",253959
"9841",NA
"9842",3981
"9843",389524
"9844",488
"9845",55055
"9846",6124
"9847",10302
"9848",400073
"9849",442117
"9850",582
"9851",10260
"9852",257144
"9853",400986
"9854",148808
"9855",246330
"9856",388730
"9857",65003
"9858",53833
"9859",79647
"9860",55167
"9861",162968
"9862",133022
"9863",90806
"9864",124152
"9865",6578
"9866",10781
"9867",3177
"9868",9024
"9869",NA
"9870",11041
"9871",153339
"9872",285590
"9873",55196
"9874",51574
"9875",143282
"9876",9975
"9877",140886
"9878",25855
"9879",6138
"9880",132720
"9881",3265
"9882",6731
"9883",9610
"9884",152815
"9885",9662
"9886",8322
"9887",57124
"9888",5174
"9889",201627
"9890",201626
"9891",11146
"9892",10897
"9893",254263
"9894",126328
"9895",51319
"9896",NA
"9897",81876
"9898",81490
"9899",125988
"9900",285315
"9901",26470
"9902",253982
"9903",253980
"9904",155185
"9905",170506
"9906",NA
"9907",26259
"9908",64837
"9909",1488
"9910",9435
"9911",79683
"9912",545
"9913",125144
"9914",11065
"9915",256356
"9916",80124
"9917",1674
"9918",149420
"9919",7189
"9920",55279
"9921",201158
"9922",56945
"9923",55690
"9924",65108
"9925",80851
"9926",200197
"9927",388403
"9928",5708
"9929",131408
"9930",1466
"9931",55486
"9932",1649
"9933",5095
"9934",10540
"9935",79797
"9936",10106
"9937",9793
"9938",392
"9939",10025
"9940",9776
"9941",23015
"9942",9537
"9943",378708
"9944",22845
"9945",254295
"9946",117144
"9947",9134
"9948",85007
"9949",1474
"9950",162655
"9951",27257
"9952",8815
"9953",56674
"9954",56675
"9955",5771
"9956",57758
"9957",84285
"9958",4087
"9959",8665
"9960",219749
"9961",285598
"9962",1212
"9963",317671
"9964",64770
"9965",9092
"9966",55844
"9967",57804
"9968",23529
"9969",143630
"9970",387787
"9971",10008
"9972",144245
"9973",10589
"9974",7352
"9975",7351
"9976",83638
"9977",80227
"9978",51642
"9979",5870
"9980",8061
"9981",2072
"9982",79783
"9983",11007
"9984",54968
"9985",100128782
"9986",6199
"9987",116028
"9988",146691
"9989",58492
"9990",205251
"9991",128966610
"9992",22877
"9993",NA
"9994",7025
"9995",54998
"9996",158135
"9997",401505
"9998",NA
"9999",55508
"10000",169841
"10001",8607
"10002",4482
"10003",23399
"10004",2118
"10005",375757
"10006",10458
"10007",340481
"10008",79666
"10009",2
"10010",379
"10011",63893
"10012",93129
"10013",340359
"10014",84747
"10015",163259
"10016",84617
"10017",116068
"10018",386724
"10019",126792
"10020",79898
"10021",26471
"10022",153364
"10023",286262
"10024",113829
"10025",9807
"10026",8636
"10027",1479
"10028",7525
"10029",79643
"10030",100874074
"10031",402682
"10032",55254
"10033",55346
"10034",284001
"10035",8877
"10036",664
"10037",339344
"10038",79915
"10039",114926
"10040",342908
"10041",25914
"10042",414149
"10043",29882
"10044",339487
"10045",159371
"10046",7694
"10047",1351
"10048",54993
"10049",79369
"10050",246184
"10051",51379
"10052",6051
"10053",163126
"10054",126272
"10055",9699
"10056",56888
"10057",84277
"10058",283377
"10059",155382
"10060",161198
"10061",161176
"10062",1196
"10063",254531
"10064",28232
"10065",284346
"10066",79446
"10067",112869
"10068",11145
"10069",148252
"10070",653583
"10071",2788
"10072",205717
"10073",124817
"10074",100128398
"10075",84823
"10076",51115
"10077",51320
"10078",220441
"10079",4642
"10080",2300
"10081",9884
"10082",2303
"10083",627
"10084",79635
"10085",197322
"10086",666
"10087",283933
"10088",401466
"10089",375189
"10090",8851
"10091",NA
"10092",344148
"10093",80230
"10094",10409
"10095",374819
"10096",54621
"10097",284207
"10098",157769
"10099",NA
"10100",55884
"10101",6664
"10102",7298
"10103",5827
"10104",170082
"10105",9240
"10106",56892
"10107",284358
"10108",NA
"10109",23141
"10110",2524
"10111",51301
"10112",NA
"10113",51078
"10114",84901
"10115",387758
"10116",23625
"10117",6470
"10118",29952
"10119",9632
"10120",140775
"10121",4524
"10122",147685
"10123",10522
"10124",345778
"10125",283232
"10126",147912
"10127",23403
"10128",54503
"10129",153129
"10130",340485
"10131",84942
"10132",5426
"10133",150368
"10134",391
"10135",64787
"10136",196527
"10137",403341
"10138",440672
"10139",125228
"10140",6888
"10141",8408
"10142",157807
"10143",6197
"10144",374907
"10145",80324
"10146",80205
"10147",347862
"10148",11253
"10149",8325
"10150",7156
"10151",57513
"10152",253461
"10153",286122
"10154",NA
"10155",64925
"10156",221091
"10157",29928
"10158",3090
"10159",8541
"10160",64110
"10161",89766
"10162",100049716
"10163",219285
"10164",441951
"10165",5074
"10166",7050
"10167",125170
"10168",266812
"10169",167359
"10170",203111
"10171",7182
"10172",122970
"10173",284119
"10174",10425
"10175",10009
"10176",79751
"10177",79874
"10178",475
"10179",79718
"10180",401474
"10181",497661
"10182",55367
"10183",126069
"10184",6181
"10185",83903
"10186",3725
"10187",23283
"10188",2629
"10189",28976
"10190",23765
"10191",57104
"10192",57085
"10193",222183
"10194",168451
"10195",54943
"10196",254827
"10197",977
"10198",5441
"10199",56975
"10200",25945
"10201",389289
"10202",9772
"10203",2314
"10204",6666
"10205",10949
"10206",648987
"10207",400728
"10208",105373159
"10209",NA
"10210",66005
"10211",56127
"10212",253639
"10213",9849
"10214",8269
"10215",NA
"10216",374969
"10217",285267
"10218",387856
"10219",1176
"10220",2885
"10221",360023
"10222",7334
"10223",151188
"10224",30832
"10225",158056
"10226",NA
"10227",51272
"10228",6232
"10229",60626
"10230",55272
"10231",140461
"10232",440836
"10233",283417
"10234",285601
"10235",388886
"10236",55929
"10237",92949
"10238",254228
"10239",3615
"10240",259173
"10241",4291
"10242",25915
"10243",205327
"10244",54762
"10245",55620
"10246",NA
"10247",83983
"10248",51027
"10249",124904395
"10250",1662
"10251",728047
"10252",4729
"10253",NA
"10254",55152
"10255",163071
"10256",85460
"10257",254251
"10258",84552
"10259",25970
"10260",57191
"10261",143888
"10262",5339
"10263",285498
"10264",146547
"10265",125919
"10266",63917
"10267",11180
"10268",348654
"10269",282679
"10270",8834
"10271",117608
"10272",26251
"10273",152573
"10274",90637
"10275",389072
"10276",7766
"10277",84792
"10278",79962
"10279",57673
"10280",221294
"10281",NA
"10282",NA
"10283",84987
"10284",157777
"10285",NA
"10286",54681
"10287",196403
"10288",55175
"10289",404217
"10290",788
"10291",9852
"10292",56998
"10293",8225
"10294",2081
"10295",2859
"10296",NA
"10297",349075
"10298",84875
"10299",23512
"10300",63899
"10301",115207
"10302",200895
"10303",54913
"10304",2907
"10305",9377
"10306",151176
"10307",57184
"10308",22882
"10309",1370
"10310",27132
"10311",389336
"10312",4351
"10313",378108
"10314",26873
"10315",339456
"10316",124989
"10317",9242
"10318",81575
"10319",54512
"10320",147991
"10321",6879
"10322",285346
"10323",2304
"10324",5198
"10325",81888
"10326",79415
"10327",79818
"10328",399668
"10329",2580
"10330",51341
"10331",7284
"10332",80010
"10333",80169
"10334",55030
"10335",284029
"10336",6415
"10337",27335
"10338",114932
"10339",112574
"10340",9212
"10341",317761
"10342",93621
"10343",285237
"10344",84314
"10345",23212
"10346",55920
"10347",375759
"10348",220388
"10349",54344
"10350",1537
"10351",5187
"10352",160335
"10353",84667
"10354",2193
"10355",144108
"10356",55095
"10357",284034
"10358",80153
"10359",285343
"10360",2517
"10361",199720
"10362",144348
"10363",811
"10364",9500
"10365",100506127
"10366",143458
"10367",1002
"10368",5886
"10369",90480
"10370",NA
"10371",5781
"10372",727866
"10373",1198
"10374",2624
"10375",10620
"10376",23241
"10377",255520
"10378",1960
"10379",257044
"10380",2262
"10381",64856
"10382",285908
"10383",50628
"10384",541472
"10385",24147
"10386",54813
"10387",10472
"10388",122525
"10389",645212
"10390",81858
"10391",85474
"10392",144132
"10393",79571
"10394",132228
"10395",161882
"10396",201164
"10397",23580
"10398",NA
"10399",100128927
"10400",144811
"10401",84232
"10402",91523
"10403",729614
"10404",9582
"10405",400960
"10406",91663
"10407",727957
"10408",9792
"10409",9495
"10410",126326
"10411",284023
"10412",163732
"10413",84948
"10414",23042
"10415",NA
"10416",7710
"10417",22864
"10418",9378
"10419",22928
"10420",147808
"10421",55017
"10422",79738
"10423",84922
"10424",22827
"10425",284297
"10426",79077
"10427",51333
"10428",NA
"10429",10194
"10430",118672
"10431",122809
"10432",284273
"10433",NA
"10434",197407
"10435",137814
"10436",255043
"10437",1731
"10438",54952
"10439",11336
"10440",NA
"10441",66004
"10442",9282
"10443",81889
"10444",157695
"10445",1104
"10446",8575
"10447",NA
"10448",223082
"10449",125893
"10450",55785
"10451",4947
"10452",124808
"10453",386618
"10454",2535
"10455",166815
"10456",3059
"10457",222166
"10458",23060
"10459",5062
"10460",285331
"10461",90411
"10462",283254
"10463",54494
"10464",2619
"10465",23526
"10466",219960
"10467",51276
"10468",374986
"10469",3753
"10470",124900286
"10471",8204
"10472",168620
"10473",221687
"10474",85453
"10475",8334
"10476",255308
"10477",387640
"10478",8347
"10479",151963
"10480",84622
"10481",84333
"10482",55432
"10483",169200
"10484",NA
"10485",80045
"10486",404201
"10487",120103
"10488",253832
"10489",124961
"10490",79642
"10491",5464
"10492",389362
"10493",79929
"10494",10224
"10495",NA
"10496",64388
"10497",6748
"10498",84698
"10499",126375
"10500",404093
"10501",23513
"10502",23510
"10503",728294
"10504",5021
"10505",55783
"10506",286077
"10507",118442
"10508",137209
"10509",NA
"10510",23760
"10511",90843
"10512",255252
"10513",64928
"10514",283554
"10515",166379
"10516",284406
"10517",1728
"10518",64782
"10519",79147
"10520",126003
"10521",9501
"10522",284439
"10523",124512
"10524",284129
"10525",25994
"10526",1129
"10527",225689
"10528",79813
