"","x"
"9982",100847088
"9983",100616201
"9984",100500803
"9985",4477
"9986",100616317
"9987",100616274
"9988",100616404
"9989",100616218
"9990",100847063
"9991",100379141
"9992",285766
"9993",100616235
"9994",100847010
"9995",100616438
"9996",100423023
"9997",693131
"9998",100423000
"9999",100500811
"10000",100846998
"10001",400655
"10002",100616269
"10003",104909134
"10004",105371907
"10005",124900521
"10006",201477
"10007",100500822
"10008",100616174
"10009",100616255
"10010",100847092
"10011",100422953
"10012",100500844
"10013",100422966
"10014",100847083
"10015",100422942
"10016",2658
"10017",100422982
"10018",100500839
"10019",26807
"10020",619568
"10021",100847069
"10022",100422853
"10023",100616229
"10024",100422866
"10025",100847014
"10026",100847071
"10027",100500876
"10028",100500878
"10029",100846992
"10030",100616207
"10031",100616498
"10032",100616479
"10033",100616486
"10034",100616420
"10035",100616204
"10036",100616147
"10037",100500898
"10038",100616232
"10039",100847033
"10040",100500823
"10041",100422924
"10042",100616214
"10043",100500885
"10044",100616236
"10045",100422902
"10046",100846995
"10047",100500910
"10048",100616413
"10049",100616127
"10050",100500919
"10051",440712
"10052",100616382
"10053",100422963
"10054",100616251
"10055",100616148
"10056",100616304
"10057",100616429
"10058",100847027
"10059",100847024
"10060",100616241
"10061",100422983
"10062",340811
"10063",100616469
"10064",100500875
"10065",100422914
"10066",100616135
"10067",146795
"10068",100616330
"10069",100616309
"10070",100616210
"10071",100847075
"10072",100422851
"10073",100500829
"10074",100423034
"10075",100616187
"10076",100847077
"10077",100500884
"10078",100847047
"10079",100616377
"10080",100616421
"10081",100616368
"10082",100500881
"10083",100422823
"10084",100500852
"10085",100616161
"10086",100616344
"10087",100500882
"10088",100500901
"10089",100422928
"10090",100616351
"10091",100616253
"10092",100500906
"10093",100422940
"10094",100422943
"10095",100616457
"10096",100616262
"10097",100616332
"10098",100616376
"10099",100422878
"10100",100151683
"10101",107985128
"10102",100616381
"10103",104968399
"10104",100500831
"10105",128966733
"10106",105376854
"10107",100422925
"10108",100616467
"10109",100129878
"10110",100616246
"10111",100616417
"10112",100616360
"10113",26811
"10114",100500843
"10115",102465833
"10116",101927642
"10117",100616426
"10118",100847030
"10119",100616435
"10120",100847036
"10121",100500825
"10122",105372030
"10123",109617010
"10124",100423020
"10125",100422990
"10126",100616116
"10127",100422947
"10128",100422986
"10129",100616365
"10130",100616380
"10131",124900282
"10132",100616183
"10133",100846996
"10134",100616180
"10135",100422904
"10136",100500916
"10137",100616220
"10138",100616215
"10139",100500903
"10140",100847084
"10141",100616484
"10142",100616384
"10143",4622
"10144",100616117
"10145",100422917
"10146",100422835
"10147",114515521
"10148",121725015
"10149",124905068
"10150",103504731
"10151",101928144
"10152",100616401
"10153",100616338
"10154",100616465
"10155",100847043
"10156",100616432
"10157",100616239
"10158",100847072
"10159",100423021
"10160",100616331
"10161",100422879
"10162",100500841
"10163",100847038
"10164",284395
"10165",100616464
"10166",100422933
"10167",100847085
"10168",100847035
"10169",619570
"10170",100422997
"10171",100422880
"10172",100616175
"10173",100500809
"10174",113523640
"10175",100616290
"10176",100423041
"10177",100847013
"10178",100616222
"10179",100616436
"10180",100423016
"10181",100422981
"10182",100616482
"10183",100847054
"10184",100616434
"10185",100847065
"10186",100616166
"10187",100422952
"10188",100422869
"10189",100847051
"10190",100422830
"10191",100616471
"10192",100422912
"10193",101927688
"10194",100422858
"10195",100422896
"10196",100616392
"10197",100422898
"10198",100616171
"10199",101927150
"10200",100616261
"10201",100996758
"10202",100422871
"10203",100846994
"10204",100422908
"10205",100616342
"10206",100616195
"10207",124903955
"10208",100616379
"10209",100616158
"10210",100616333
"10211",100500834
"10212",100422957
"10213",100423025
"10214",100422950
"10215",100422909
"10216",100616157
"10217",100616164
"10218",100616422
"10219",100422876
"10220",100616271
"10221",100616370
"10222",100846993
"10223",100422895
"10224",100847050
"10225",100422867
"10226",100616493
"10227",100422821
"10228",100422893
"10229",100847006
"10230",100423013
"10231",100847007
"10232",100500908
"10233",100500859
"10234",100500814
"10235",103504741
"10236",100616478
"10237",100616278
"10238",100616492
"10239",100423011
"10240",100422863
"10241",100616441
"10242",100422972
"10243",400612
"10244",100616359
"10245",100847059
"10246",100616395
"10247",100616431
"10248",100616123
"10249",100847015
"10250",101928251
"10251",100847039
"10252",692209
"10253",100847067
"10254",101927877
"10255",100616447
"10256",100422923
"10257",100422891
"10258",100422827
"10259",100422862
"10260",100616219
"10261",100616410
"10262",101927188
"10263",100500871
"10264",100500900
"10265",100616160
"10266",100616327
"10267",100616293
"10268",100500904
"10269",2702
"10270",100616125
"10271",100422936
"10272",100422899
"10273",100847019
"10274",100422875
"10275",100422855
"10276",102723167
"10277",100616428
"10278",26796
"10279",100616247
"10280",100847029
"10281",100616110
"10282",100423019
"10283",100422996
"10284",100422987
"10285",100616132
"10286",100616334
"10287",100616301
"10288",100500877
"10289",100422971
"10290",100616343
"10291",5949
"10292",100616118
"10293",100500867
"10294",100422848
"10295",100423043
"10296",105371734
"10297",100616347
"10298",100616133
"10299",692199
"10300",100422938
"10301",124903956
"10302",100616268
"10303",100422903
"10304",100423039
"10305",100616476
"10306",100616126
"10307",100500891
"10308",100616373
"10309",100616300
"10310",100616475
"10311",100500824
"10312",100422838
"10313",100422965
"10314",100422949
"10315",100616336
"10316",100847008
"10317",100422926
"10318",100847004
"10319",100422927
"10320",102724913
"10321",100422859
"10322",100616319
"10323",100616456
"10324",728606
"10325",100616322
"10326",100616383
"10327",100422956
"10328",100616192
"10329",100423038
"10330",100847049
"10331",100422975
"10332",100500911
"10333",100422824
"10334",100422979
"10335",100422929
"10336",100616159
"10337",100616391
"10338",100616206
"10339",100616208
"10340",100422984
"10341",100616485
"10342",100423032
"10343",100500866
"10344",100616266
"10345",100616227
"10346",100500850
"10347",100500869
"10348",100500917
"10349",100616249
"10350",100847078
"10351",100616407
"10352",100128006
"10353",100422907
"10354",100616494
"10355",100616499
"10356",100616399
"10357",105371969
"10358",100422850
"10359",100847055
"10360",100422931
"10361",100847048
"10362",100132417
"10363",643542
"10364",100422870
"10365",100616189
"10366",100422846
"10367",100506677
"10368",101927430
"10369",100500851
"10370",100616121
"10371",100422934
"10372",100616491
"10373",100847056
"10374",100616225
"10375",100500801
"10376",100847032
"10377",100616451
"10378",100616120
"10379",100616374
"10380",100616440
"10381",100423017
"10382",100500817
"10383",100500864
"10384",100616488
"10385",100422992
"10386",100500894
"10387",100616318
"10388",100616191
"10389",100616275
"10390",100422994
"10391",100616325
"10392",100616356
"10393",100616339
"10394",105371855
"10395",109617012
"10396",100616398
"10397",100422948
"10398",100422951
"10399",109616974
"10400",100616375
"10401",100616390
"10402",100616140
"10403",103504726
"10404",105372009
"10405",100422930
"10406",100422935
"10407",100422860
"10408",100500835
"10409",100423012
"10410",100616272
"10411",100500857
"10412",100616450
"10413",100422856
"10414",100422920
"10415",101927018
"10416",100423042
"10417",100422828
"10418",100616131
"10419",100616216
"10420",100616181
"10421",100847040
"10422",100616287
"10423",100616258
"10424",100422841
"10425",100500846
"10426",100423015
"10427",100616284
"10428",100500836
"10429",100616425
"10430",100616402
"10431",100500802
"10432",100422887
"10433",100847082
"10434",100847062
"10435",100422967
"10436",400643
"10437",100130480
"10438",100616313
"10439",100616129
"10440",100422829
"10441",100423027
"10442",100616449
"10443",100422864
"10444",100616363
"10445",100616231
"10446",790952
"10447",100847064
"10448",100500854
"10449",100616470
"10450",100616295
"10451",105371766
"10452",100422954
"10453",100500856
"10454",100616194
"10455",100500819
"10456",100616348
"10457",100616228
"10458",100616292
"10459",100500816
"10460",100616182
"10461",100616165
"10462",100500897
"10463",100847003
"10464",100616473
"10465",100847087
"10466",100847031
"10467",101927557
"10468",100422945
"10469",100616196
"10470",100616397
"10471",100616481
"10472",100847028
"10473",100616243
"10474",100616341
"10475",100616362
"10476",100616386
"10477",100847080
"10478",100847025
"10479",100192426
"10480",100616409
"10481",100500813
"10482",100422939
"10483",100616308
"10484",100423005
"10485",100422944
"10486",100422991
"10487",100616245
"10488",5408
"10489",100847018
"10490",100847093
"10491",100500870
"10492",100423018
"10493",100422918
"10494",100422980
"10495",100500890
"10496",100422974
"10497",100423037
"10498",100847023
"10499",100422874
"10500",100616430
"10501",100616289
"10502",101927481
"10503",100616141
"10504",136259
"10505",100616366
"10506",101060542
"10507",100500886
"10508",101927666
"10509",100422836
"10510",100126313
"10511",100423008
"10512",100616405
"10513",100847022
"10514",100616114
"10515",100847066
"10516",100500826
"10517",100422843
"10518",100616260
"10519",100500861
"10520",100616280
"10521",100847061
"10522",100422962
"10523",100616267
"10524",102723567
"10525",100500889
"10526",100847021
"10527",100616294
"10528",100422955
"10529",105371967
"10530",100422892
"10531",100616326
"10532",100616328
"10533",100616349
"10534",100423029
"10535",100616172
"10536",100847076
"10537",100422888
"10538",100616371
"10539",100500855
"10540",100423006
"10541",100422852
"10542",100616495
"10543",100423014
"10544",100846991
"10545",100616178
"10546",100847058
"10547",100616480
"10548",100422916
"10549",100500873
"10550",100616212
"10551",100616463
"10552",100616474
"10553",100422959
"10554",2662
"10555",100616310
"10556",100422857
"10557",100616490
"10558",100500828
"10559",100847060
"10560",400644
"10561",100423001
"10562",100616163
"10563",100533997
"10564",100616433
"10565",100847000
"10566",100423028
"10567",100423040
"10568",100616264
"10569",100616312
"10570",100616149
"10571",100616369
"10572",100616283
"10573",100616423
"10574",100500899
"10575",100616468
"10576",100616352
"10577",100616188
"10578",100616168
"10579",100500812
"10580",100423026
"10581",100423030
"10582",100500909
"10583",100422973
"10584",100616170
"10585",100422883
"10586",100847017
"10587",100422873
"10588",100422826
"10589",124905069
"10590",100500818
"10591",100616186
"10592",100616179
"10593",100616213
"10594",100422921
"10595",100616286
"10596",100847016
"10597",101927718
"10598",100616307
"10599",100616176
"10600",100422901
"10601",100616285
"10602",100500905
"10603",100847001
"10604",100847041
"10605",100616109
"10606",100422889
"10607",100616230
"10608",100846999
"10609",100500893
"10610",100616455
"10611",100616305
"10612",645545
"10613",100616460
"10614",101927571
"10615",100616323
"10616",100500821
"10617",100616415
"10618",100616202
"10619",105372288
"10620",400654
"10621",106144598
"10622",102724908
"10623",105372348
"10624",101927017
"10625",100128568
"10626",112268408
"10627",101927229
"10628",102724684
"10629",105372127
"10630",105372069
"10631",102724698
"10632",101928514
"10633",105372273
"10634",653645
"10635",100505495
"10636",124904611
"10637",101928710
"10638",101927855
"10639",284294
"10640",106660605
"10641",406994
"10642",406921
"10643",101928602
"10644",105372068
"10645",101927411
"10646",158062
"10647",110806298
"10648",101927322
"10649",101927433
"10650",728485
"10651",339524
"10652",114108587
"10653",100996288
"10654",105372397
"10655",80054
"10656",641516
"10657",103091864
"10658",124904290
"10659",148145
"10660",109729182
"10661",105372155
"10662",105372360
"10663",101927943
"10664",105371994
"10665",105372244
"10666",105371828
"10667",100507527
"10668",346
"10669",23591
"10670",105372352
"10671",101928886
"10672",100506755
"10673",283994
"10674",117751740
"10675",100996351
"10676",105371899
"10677",284260
"10678",105372147
"10679",101928141
"10680",105372066
"10681",114335
"10682",105371789
"10683",101928104
"10684",400622
"10685",100288122
"10686",101928844
"10687",124900420
"10688",100505474
"10689",100652929
"10690",105372138
"10691",105372132
"10692",105372143
"10693",110175910
"10694",400685
"10695",388406
"10696",107985312
"10697",100996665
"10698",100132174
"10699",440335
"10700",100131496
"10701",56936
"10702",100422833
"10703",728269
"10704",548313
"10705",374890
"10706",124904710
"10707",100126270
"10708",55879
"10709",101928571
"10710",11254
"10711",2652
"10712",644100
"10713",100996631
"10714",100271873
"10715",110806301
"10716",653486
"10717",83598
"10718",727837
"10719",93429
"10720",100132686
"10721",105372267
"10722",8778
"10723",146513
"10724",100652739
"10725",4101
"10726",645553
"10727",56157
"10728",102725254
"10729",246100
"10730",100073347
"10731",101059948
"10732",400680
"10733",124905699
"10734",101928295
"10735",646864
"10736",100130086
"10737",340096
"10738",107984811
"10739",102723547
"10740",102723547
"10741",541466
"10742",100271846
"10743",494119
"10744",100132304
"10745",100652911
"10746",105372316
"10747",125972
"10748",388523
"10749",101928517
"10750",541466
"10751",388630
"10752",441179
"10753",100506542
"10754",200298
"10755",107985274
"10756",100505851
"10757",100128139
"10758",6689
"10759",56001
"10760",104472717
"10761",106144526
"10762",101060233
"10763",728343
"10764",391769
"10765",63947
"10766",147664
"10767",102723631
"10768",123706511
"10769",106144593
"10770",23619
"10771",110806280
"10772",401612
"10773",100302127
"10774",548313
"10775",10984
"10776",646862
"10777",100532731
"10778",100507423
"10779",102238594
"10780",101928601
"10781",101927972
"10782",440173
"10783",100529215
"10784",105372097
"10785",101928557
"10786",101927950
"10787",100533467
"10788",105371745
"10789",101928550
"10790",105371242
"10791",256957
"10792",401492
"10793",126568846
"10794",105374811
"10795",343068
"10796",414778
"10797",100534592
"10798",9383
"10799",124904619
"10800",102191832
"10801",100529241
"10802",246176
"10803",146853
"10804",338005
"10805",102723680
"10806",441294
"10807",100996569
"10808",126568845
"10809",105372377
"10810",100507032
"10811",574537
"10812",340307
"10813",107984208
"10814",118827814
"10815",79148
"10816",728911
"10817",6352
"10818",115308161
"10819",103191607
"10820",730262
"10821",105369490
"10822",284021
"10823",124907880
"10824",105371455
"10825",780529
"10826",10492
"10827",677831
"10828",124900922
"10829",285804
"10830",389332
"10831",101927352
"10832",101929623
"10833",101927314
"10834",407054
"10835",105374758
"10836",100616291
"10837",100616154
"10838",109617004
"10839",124906350
"10840",105377862
"10841",101929733
"10842",26790
"10843",124906140
"10844",26822
"10845",406931
"10846",574504
"10847",118597831
"10848",101927067
"10849",283481
"10850",106144532
"10851",124903094
"10852",100500896
"10853",63930
"10854",619571
"10855",339822
"10856",767599
"10857",100616244
"10858",101180976
"10859",100133941
"10860",100631383
"10861",574451
"10862",100033814
"10863",767565
"10864",154313
"10865",677811
"10866",100616138
"10867",401286
"10868",100506497
"10869",389125
"10870",100507331
"10871",151877
"10872",8447
"10873",107986100
"10874",317751
"10875",105377466
"10876",386675
"10877",105374312
"10878",100130705
"10879",100506286
"10880",100533952
"10881",79482
"10882",107985209
"10883",26220
"10884",150590
"10885",2904
"10886",79296
"10887",147719
"10888",101929607
"10889",112441426
"10890",100506036
"10891",728116
"10892",103695434
"10893",101929497
"10894",105369563
"10895",124900333
"10896",102465137
"10897",102723859
"10898",653404
"10899",101929657
"10900",123624
"10901",8362
"10902",677825
"10903",102465487
"10904",677844
"10905",102465695
"10906",102465465
"10907",102465684
"10908",100616153
"10909",124904756
"10910",102465867
"10911",102465475
"10912",101060211
"10913",102465455
"10914",8342
"10915",3975
"10916",124907965
"10917",124904631
"10918",124908527
"10919",102466103
"10920",102465525
"10921",102723623
"10922",102465473
"10923",124905809
"10924",100996465
"10925",102465134
"10926",125931
"10927",102465458
"10928",124905290
"10929",102465832
"10930",100033450
"10931",102465507
"10932",102465909
"10933",105373373
"10934",102465868
"10935",102466738
"10936",102466876
"10937",102465528
"10938",102466201
"10939",124907501
"10940",8355
"10941",105370532
"10942",103504740
"10943",100131997
"10944",102466741
"10945",729461
"10946",100616416
"10947",102465253
"10948",103504727
"10949",124907965
"10950",102465257
"10951",390538
"10952",102465466
"10953",102466518
"10954",102466732
"10955",102465871
"10956",102723655
"10957",474382
"10958",195977
"10959",124904621
"10960",729877
"10961",728226
"10962",283683
"10963",102465436
"10964",112390310
"10965",102465800
"10966",645051
"10967",102724560
"10968",102464824
"10969",151
"10970",8344
"10971",102465521
"10972",100847074
"10973",102466727
"10974",102466984
"10975",124904986
"10976",100129924
"10977",102465533
"10978",105379278
"10979",102466659
"10980",101060389
"10981",124904634
"10982",124907965
"10983",100130301
"10984",124904145
"10985",124900298
"10986",105378516
"10987",102466247
"10988",102466745
"10989",645832
"10990",115891964
"10991",9300
"10992",102466758
"10993",102724334
"10994",124907965
"10995",139189
"10996",729873
"10997",440434
"10998",8361
"10999",102465136
"11000",102465523
"11001",124905174
"11002",338428
"11003",8348
"11004",124906976
"11005",102465456
"11006",619554
"11007",102465856
"11008",6368
"11009",337878
"11010",101929983
"11011",102465135
"11012",102723532
"11013",102465460
"11014",101060321
"11015",102464829
"11016",102465463
"11017",102465457
"11018",102465689
"11019",102466735
"11020",727764
"11021",124907965
"11022",124908527
"11023",102465688
"11024",102724862
"11025",102466879
"11026",102465462
"11027",102465440
"11028",26824
"11029",102466192
"11030",102465527
"11031",102465862
"11032",85235
"11033",677804
"11034",102466873
"11035",102465451
"11036",102724101
"11037",102465880
"11038",9303
"11039",102723407
"11040",102466199
"11041",124902333
"11042",102466983
"11043",102465469
"11044",124906343
"11045",102465251
"11046",729428
"11047",8368
"11048",102465535
"11049",677781
"11050",6360
"11051",124903436
"11052",10242
"11053",102465488
"11054",102465489
"11055",124905519
"11056",102465443
"11057",102466726
"11058",124908527
"11059",124907965
"11060",8330
"11061",400121
"11062",100616203
"11063",105379447
"11064",102466268
"11065",124905265
"11066",102466195
"11067",124904624
"11068",6351
"11069",102464817
"11070",102466880
"11071",102465250
"11072",102466753
"11073",102466906
"11074",100302167
"11075",8354
"11076",6362
"11077",102466259
"11078",8857
"11079",124905809
"11080",6928
"11081",102465531
"11082",286083
"11083",102465520
"11084",102465910
"11085",442421
"11086",102464834
"11087",100616190
"11088",102465839
"11089",102465485
"11090",158434
"11091",102466967
"11092",388381
"11093",102465430
"11094",102465482
"11095",100129407
"11096",102466972
"11097",100033802
"11098",101954277
"11099",100129722
"11100",100508046
"11101",402635
"11102",389610
"11103",124907965
"11104",100192386
"11105",124905170
"11106",102466737
"11107",102465512
"11108",102465477
"11109",692215
"11110",8369
"11111",102465505
"11112",102466725
"11113",102466253
"11114",103504733
"11115",100500862
"11116",102465476
"11117",8350
"11118",6359
"11119",57151
"11120",102464836
"11121",124908527
"11122",102466657
"11123",440563
"11124",102465866
"11125",85376
"11126",102465878
"11127",102466656
"11128",102466742
"11129",102464823
"11130",103504732
"11131",105374989
"11132",105376992
"11133",102466720
"11134",102466872
"11135",102465860
"11136",102723713
"11137",378825
"11138",5645
"11139",102465976
"11140",102465433
"11141",84218
"11142",102466204
"11143",727830
"11144",677809
"11145",9301
"11146",267010
"11147",100616184
"11148",26165
"11149",388372
"11150",102724652
"11151",102466995
"11152",102465857
"11153",414062
"11154",102465447
"11155",392376
"11156",102466750
"11157",102465139
"11158",124905168
"11159",102465247
"11160",100302251
"11161",102466081
"11162",102466912
"11163",102466104
"11164",8294
"11165",102466196
"11166",124903275
"11167",102466874
"11168",146850
"11169",26687
"11170",100506571
"11171",102465479
"11172",102465683
"11173",91380
"11174",102465876
"11175",100422969
"11176",102465517
"11177",768214
"11178",406937
"11179",8331
"11180",389898
"11181",400661
"11182",284124
"11183",102465502
"11184",6358
"11185",3018
"11186",124906839
"11187",644054
"11188",440896
"11189",100506622
"11190",102466162
"11191",102465977
"11192",105370833
"11193",102465539
"11194",102465861
"11195",727905
"11196",102465441
"11197",124907965
"11198",102466271
"11199",347686
"11200",102465246
"11201",102465691
"11202",102466731
"11203",1602
"11204",102464832
"11205",124908527
"11206",102465668
"11207",102465693
"11208",353238
"11209",102465493
"11210",100506422
"11211",102723502
"11212",102465872
"11213",102465450
"11214",102466746
"11215",101927697
"11216",9302
"11217",102466816
"11218",102466722
"11219",102466615
"11220",100873857
"11221",102466189
"11222",102466814
"11223",102466982
"11224",102464827
"11225",8332
"11226",102466222
"11227",102465877
"11228",102465478
"11229",100616223
"11230",25774
"11231",102466865
"11232",103504729
"11233",102466889
"11234",124904974
"11235",124903233
"11236",102465975
"11237",102465467
"11238",649330
"11239",102467005
"11240",102724843
"11241",102465138
"11242",102723996
"11243",102464837
"11244",102465254
"11245",8360
"11246",677798
"11247",9304
"11248",101928991
"11249",102466875
"11250",8343
"11251",150384
"11252",100422844
"11253",102465470
"11254",102465840
"11255",102465500
"11256",102723471
"11257",102723451
"11258",100130539
"11259",101929698
"11260",727832
"11261",101928087
"11262",80725
"11263",26800
"11264",103504739
"11265",102465863
"11266",102467004
"11267",102465530
"11268",440435
"11269",128966690
"11270",102465537
"11271",124902165
"11272",101926897
"11273",102466759
"11274",102465141
"11275",342372
"11276",338328
"11277",692106
"11278",102466878
"11279",101927815
"11280",110806277
"11281",102465875
"11282",727838
"11283",138799
"11284",102465140
"11285",4747
"11286",102465484
"11287",102465835
"11288",101954268
"11289",124906683
"11290",100288966
"11291",6348
"11292",102466251
"11293",102466724
"11294",102465908
"11295",102465515
"11296",124908527
"11297",83740
"11298",124903525
"11299",124903435
"11300",102465974
"11301",8968
"11302",102465471
"11303",102465442
"11304",100847005
"11305",102465486
"11306",9299
"11307",474381
"11308",677778
"11309",440243
"11310",653203
"11311",102466198
"11312",677842
"11313",102465509
"11314",102465995
"11315",124905326
"11316",102465446
"11317",6716
"11318",124907965
"11319",102465838
"11320",102465882
"11321",124904616
"11322",102465869
"11323",124905519
"11324",390082
"11325",102465874
"11326",26781
"11327",201299
"11328",102465437
"11329",102464828
"11330",124907965
"11331",1527
"11332",102465944
"11333",102465434
"11334",102723737
"11335",100033444
"11336",102466250
"11337",6063
"11338",102465864
"11339",102466193
"11340",110117499
"11341",641467
"11342",102465865
"11343",124905169
"11344",124908527
"11345",6753
"11346",102465516
"11347",400548
"11348",102466812
"11349",102466734
"11350",124908527
"11351",677766
"11352",102466739
"11353",102465461
"11354",102466751
"11355",677838
"11356",102465490
"11357",102465842
"11358",541465
"11359",124908250
"11360",414060
"11361",102465481
"11362",100507240
"11363",102465907
"11364",102466728
"11365",124902860
"11366",102466815
"11367",102465514
"11368",102465255
"11369",102465491
"11370",102464825
"11371",102465837
"11372",102465468
"11373",102465538
"11374",8335
"11375",102466202
"11376",102465881
"11377",102466953
"11378",284099
"11379",102465522
"11380",102467003
"11381",102724631
"11382",102466197
"11383",124900306
"11384",102465870
"11385",102466191
"11386",102465694
"11387",102464831
"11388",8346
"11389",124907965
"11390",102466225
"11391",102465464
"11392",102723859
"11393",102465873
"11394",103504736
"11395",124905334
"11396",8359
"11397",102465496
"11398",102466918
"11399",8336
"11400",392843
"11401",8366
"11402",103504738
"11403",102465431
"11404",124906683
"11405",124904146
"11406",102466516
"11407",124905313
"11408",102465494
"11409",728317
"11410",102724127
"11411",102466756
"11412",79324
"11413",100133319
"11414",645967
"11415",144486
"11416",54508
"11417",107983987
"11418",390093
"11419",79345
"11420",147276
"11421",145624
"11422",219952
"11423",27099
"11424",128367
"11425",283160
"11426",401561
"11427",400736
"11428",102724859
"11429",100130249
"11430",391190
"11431",119695
"11432",127077
"11433",124906280
"11434",219437
"11435",105369274
"11436",64433
"11437",144125
"11438",219428
"11439",26080
"11440",100132249
"11441",100130148
"11442",105377031
"11443",390142
"11444",100130386
"11445",728945
"11446",101926951
"11447",731605
"11448",112268198
"11449",391003
"11450",389676
"11451",100129726
"11452",401105
"11453",105372944
"11454",651430
"11455",219479
"11456",23766
"11457",256892
"11458",641384
"11459",642757
"11460",283162
"11461",347169
"11462",191585
"11463",285097
"11464",64881
"11465",102724354
"11466",84322
"11467",219959
"11468",26529
"11469",440888
"11470",645359
"11471",146512
"11472",219473
"11473",101929608
"11474",84931
"11475",730668
"11476",677824
"11477",692073
"11478",104548973
"11479",100507117
"11480",105378425
"11481",100861563
"11482",124900476
"11483",102659353
"11484",124900526
"11485",101929151
"11486",359822
"11487",100505839
"11488",109617015
"11489",112590798
"11490",727924
"11491",102578074
"11492",552859
"11493",106144537
"11494",101241891
"11495",153469
"11496",101929052
"11497",29034
"11498",101928469
"11499",109616958
"11500",127841
"11501",101927381
"11502",474148
"11503",140032
"11504",100874531
"11505",101805488
"11506",780854
"11507",102724737
"11508",101929557
"11509",100506776
"11510",283521
"11511",101243555
"11512",101669767
"11513",100500918
"11514",100652997
"11515",102723099
"11516",144742
"11517",285547
"11518",100507178
"11519",64735
"11520",104548972
"11521",100129716
"11522",8551
"11523",103021294
"11524",100846978
"11525",677771
"11526",100506516
"11527",101669762
"11528",103504735
"11529",101154753
"11530",140464
"11531",101926900
"11532",124900527
"11533",101234261
"11534",100419743
"11535",100861504
"11536",100302234
"11537",100507173
"11538",711
"11539",124906377
"11540",124906466
"11541",101929741
"11542",284933
"11543",102060414
"11544",338862
"11545",352990
"11546",441177
"11547",100302221
"11548",94163
"11549",124900561
"11550",103157000
"11551",100527949
"11552",677830
"11553",400752
"11554",105373553
"11555",100861540
"11556",401442
"11557",105377924
"11558",100132015
"11559",140
"11560",100033411
"11561",100129520
"11562",110806296
"11563",105378696
"11564",107986277
"11565",105369431
"11566",101867536
"11567",102157401
"11568",124903925
"11569",100506319
"11570",105378952
"11571",101928311
"11572",107984640
"11573",124904963
"11574",102723525
"11575",441495
"11576",79150
"11577",57061
"11578",100302187
"11579",100847045
"11580",100422882
"11581",100126315
"11582",100616406
"11583",100616173
"11584",494331
"11585",693130
"11586",102465459
"11587",105374338
"11588",100302260
"11589",100302188
"11590",100302170
"11591",440519
"11592",100302142
"11593",100616419
"11594",122394732
"11595",100126329
"11596",100313806
"11597",100302166
"11598",100500845
"11599",285857
"11600",100302131
"11601",100616265
"11602",100422998
"11603",110806278
"11604",100500883
"11605",100616324
"11606",104266957
"11607",494333
"11608",114515518
"11609",107986818
"11610",111216277
"11611",100422937
"11612",100500920
"11613",442913
"11614",102465859
"11615",111064649
"11616",574478
"11617",100422976
"11618",101929469
"11619",100422941
"11620",100616466
"11621",219525
"11622",105374540
"11623",100302282
"11624",100996521
"11625",102465518
"11626",102465506
"11627",110806297
"11628",574489
"11629",102465858
"11630",100616155
"11631",100616335
"11632",100422839
"11633",100422865
"11634",102465985
"11635",100500902
"11636",100616297
"11637",101929355
"11638",100616273
"11639",100289279
"11640",100616303
"11641",100616316
"11642",100616372
"11643",102466235
"11644",100420587
"11645",100500880
"11646",100302261
"11647",102466203
"11648",100422999
"11649",110806281
"11650",100422872
"11651",124900883
"11652",111064647
"11653",100302171
"11654",107983988
"11655",100616134
"11656",102465696
"11657",574471
"11658",101927879
"11659",100500830
"11660",101930276
"11661",101927685
"11662",100616234
"11663",100422993
"11664",102466752
"11665",100132146
"11666",102465497
"11667",103504734
"11668",100302182
"11669",102464830
"11670",100616238
"11671",100616137
"11672",574477
"11673",102465690
"11674",102466519
"11675",104326056
"11676",100422825
"11677",100422885
"11678",100847091
"11679",102465692
"11680",100302227
"11681",100126352
"11682",100616257
"11683",101929989
"11684",100422964
"11685",100500838
"11686",642515
"11687",100422840
"11688",100500807
"11689",122455340
"11690",574464
"11691",101930420
"11692",100302267
"11693",692211
"11694",105370177
"11695",574435
"11696",100423033
"11697",664615
"11698",111064650
"11699",100616418
"11700",100422968
"11701",494325
"11702",100616136
"11703",109729126
"11704",100847009
"11705",101059915
"11706",100422897
"11707",442906
"11708",100616221
"11709",113391335
"11710",100302238
"11711",102465855
"11712",100126323
"11713",100847034
"11714",102466729
"11715",100422932
"11716",124903356
"11717",90332
"11718",100628560
"11719",100616472
"11720",124905221
"11721",103504730
"11722",110806299
"11723",100846997
"11724",105377068
"11725",100128908
"11726",100616162
"11727",100616128
"11728",100616279
"11729",124900885
"11730",100616296
"11731",100616355
"11732",729732
"11733",100847044
"11734",100500868
"11735",102465498
"11736",100616254
"11737",110806290
"11738",574495
"11739",102465427
"11740",100422946
"11741",100422877
"11742",101928917
"11743",100616320
"11744",693140
"11745",338667
"11746",407048
"11747",29122
"11748",100302185
"11749",102465435
"11750",102465499
"11751",102466757
"11752",102465438
"11753",100847079
"11754",102466806
"11755",406938
"11756",100616364
"11757",619553
"11758",112488746
"11759",102465452
"11760",442920
"11761",100616315
"11762",574412
"11763",105371346
"11764",111216276
"11765",693199
"11766",406982
"11767",102465978
"11768",100302274
"11769",102466749
"11770",102466733
"11771",693217
"11772",100423009
"11773",112488747
"11774",693207
"11775",406948
"11776",102724536
"11777",100126326
"11778",102465836
"11779",693197
