"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"1589","enu",6,"vacuolar transport",-0.339525179508058,3.33333333333333,5,0.487670966151054,1,NA,"GO:0007034"
"1590","enu",6,"vacuole organization",0.395288848437111,7.33333333333333,6,0.469442054093206,1,NA,"GO:0007033"
"1591","enu",6,"vasculogenesis",-0.214225999525814,2,3.66666666666667,0.346798659520268,1,NA,"GO:0001570"
"1592","enu",6,"vesicle localization",-0.107309364962454,5,5.66666666666667,0.957642288772117,1,NA,"GO:0051648"
"1593","enu",6,"vesicle organization",-0.0921563646974136,8.66666666666667,10.3333333333333,0.647069907129921,1,NA,"GO:0016050"
"1594","enu",6,"viral process",-0.00424057270747316,12,12.6666666666667,0.30773373480493,1,NA,"GO:0016032"
"1595","enu",6,"viral release from host cell",0.440642698295787,1,0.333333333333333,0.84683091188556,1,NA,"GO:0019076"
"1596","enu",6,"water-soluble vitamin metabolic process",-0.261544948519173,2,1.66666666666667,0.808191719130241,1,NA,"GO:0006767"
"1597","enu",9,"ATP metabolic process",-0.308783186750446,5.83333333333333,8.5,0.0922768692723936,0.368184708396851,NA,"GO:0046034"
"1598","enu",9,"COPII vesicle coating",0.528320833573719,0.833333333333333,0.666666666666667,0.979726100121303,1,NA,"GO:0048208"
"1599","enu",9,"DNA conformation change",0.20634843602025,4.33333333333333,4.16666666666667,0.7428231348461,1,NA,"GO:0071103"
"1600","enu",9,"DNA replication",-0.236589761012334,9.16666666666667,13.5,0.0656981275408206,0.344665074813395,NA,"GO:0006260"
"1601","enu",9,"DNA-templated transcription elongation",0.0449954012486286,5.33333333333333,5.66666666666667,0.872156003632189,1,NA,"GO:0006354"
"1602","enu",9,"G0 to G1 transition",0.204803115082647,2.16666666666667,2,0.92142050387219,1,NA,"GO:0045023"
"1603","enu",9,"GPI anchor biosynthetic process",-0.0876781352779313,0.833333333333333,0.833333333333333,0.833445962105779,1,NA,"GO:0006506"
"1604","enu",9,"Golgi organization",0.0381355389482408,5.83333333333333,6.33333333333333,0.990655039869968,1,NA,"GO:0007030"
"1605","enu",9,"Golgi to plasma membrane protein transport",0.00485772427658542,2.33333333333333,2.16666666666667,0.910714456243439,1,NA,"GO:0043001"
"1606","enu",9,"Golgi vesicle transport",-0.224288897620364,9.5,13.5,0.0696604267343637,0.347649027277592,NA,"GO:0048193"
"1607","enu",9,"NADP metabolic process",-0.126012402852318,2,2,0.991431733953029,1,NA,"GO:0006739"
"1608","enu",9,"NADPH regeneration",-0.258756837171463,0.666666666666667,1,0.936617062526319,1,NA,"GO:0006740"
"1609","enu",9,"RNA localization",-0.0907866071324326,7,8.33333333333333,0.57144006558943,0.985983366002939,NA,"GO:0006403"
"1610","enu",9,"RNA transport",-0.169768068882413,5.83333333333333,7,0.440454788570819,0.821221778690453,NA,"GO:0050658"
"1611","enu",9,"Schwann cell differentiation",0.093377010015472,2,2,0.986572780074255,1,NA,"GO:0014037"
"1612","enu",9,"U2-type prespliceosome assembly",-0.148161447935208,0.833333333333333,0.833333333333333,0.783833089935241,1,NA,"GO:1903241"
"1613","enu",9,"UV-damage excision repair",0.310416079375011,0.833333333333333,0.5,0.965137860039525,1,NA,"GO:0070914"
"1614","enu",9,"Wnt signaling pathway",-0.162873378898397,22.3333333333333,26.8333333333333,0.00451017066765675,0.107019251944107,NA,"GO:0016055"
"1615","enu",9,"actin filament organization",-0.237237965342889,17.8333333333333,23.8333333333333,0.0173029348498009,0.215513703383725,NA,"GO:0007015"
"1616","enu",9,"alcohol biosynthetic process",-0.535333702848771,4.16666666666667,5.66666666666667,0.0665143126832867,0.344665074813395,NA,"GO:0046165"
"1617","enu",9,"amino sugar biosynthetic process",0.254344801944598,0.666666666666667,0.333333333333333,0.306546469009081,0.707006018119209,NA,"GO:0046349"
"1618","enu",9,"aminoglycan biosynthetic process",0.291707791149402,4.83333333333333,4.5,0.995525434851361,1,NA,"GO:0006023"
"1619","enu",9,"apoptotic mitochondrial changes",-0.470780541753213,2.5,4.66666666666667,0.0916097514968109,0.368184708396851,NA,"GO:0008637"
"1620","enu",9,"appendage development",-0.400626447538852,8.16666666666667,10.3333333333333,0.120226861353399,0.432166825946002,NA,"GO:0048736"
"1621","enu",9,"aromatic compound catabolic process",-0.232509940096491,15.3333333333333,19.6666666666667,0.0781588297213829,0.362545206187446,NA,"GO:0019439"
"1622","enu",9,"autophagosome maturation",-0.254559438374876,2,2.33333333333333,0.907822502916374,1,NA,"GO:0097352"
"1623","enu",9,"autophagy of mitochondrion",0.0779781487973508,3.16666666666667,4,0.37599215214545,0.769337788236074,NA,"GO:0000422"
"1624","enu",9,"axon extension",0.281870621296997,5.66666666666667,6,0.865577859623438,1,NA,"GO:0048675"
"1625","enu",9,"basement membrane organization",-0.10967099381848,2,3.16666666666667,0.271547584518053,0.659494445864685,NA,"GO:0071711"
"1626","enu",9,"biological process involved in interaction with host",-0.0942780818871533,6.66666666666667,9.16666666666667,0.261455417391562,0.652455185302666,NA,"GO:0051701"
"1627","enu",9,"body morphogenesis",0.069227882639634,2.83333333333333,3,0.827383682018382,1,NA,"GO:0010171"
"1628","enu",9,"bone development",-0.333635791723254,9.5,13.1666666666667,0.0327166706633203,0.255959835189506,NA,"GO:0060348"
"1629","enu",9,"branched-chain amino acid metabolic process",-0.280749695712012,0.5,1,0.754530064294785,1,NA,"GO:0009081"
"1630","enu",9,"carbohydrate derivative catabolic process",0.121371147863139,6.33333333333333,6.16666666666667,0.89179782409538,1,NA,"GO:1901136"
"1631","enu",9,"carbohydrate derivative transport",0.194112820580026,2.66666666666667,3.33333333333333,0.471571835926166,0.867083698315854,NA,"GO:1901264"
"1632","enu",9,"cell cycle G1/S phase transition",-0.096262218212823,10.3333333333333,13,0.167392454214765,0.534316713853531,NA,"GO:0044843"
"1633","enu",9,"cell cycle G2/M phase transition",-0.0494034877498883,6.66666666666667,7.16666666666667,0.97912963235014,1,NA,"GO:0044839"
"1634","enu",9,"cell cycle checkpoint signaling",0.0423547046960978,7.66666666666667,8.83333333333333,0.250398561207185,0.644574360784946,NA,"GO:0000075"
"1635","enu",9,"cell growth",-0.115366065554188,20.8333333333333,26.5,0.0396483400297686,0.283133089627558,NA,"GO:0016049"
"1636","enu",9,"cell migration involved in heart development",0.082775210805416,1,1,0.999612422611767,1,NA,"GO:0060973"
"1637","enu",9,"cell redox homeostasis",0.283050662299516,1,1.66666666666667,0.733891754664443,1,NA,"GO:0045454"
"1638","enu",9,"cell-cell signaling by wnt",-0.159340656558156,22.3333333333333,26.8333333333333,0.00448119971441157,0.107019251944107,NA,"GO:0198738"
"1639","enu",9,"cell-substrate adhesion",-0.134806678226225,19.1666666666667,22.8333333333333,0.437196144225444,0.821221778690453,NA,"GO:0031589"
"1640","enu",9,"cell-substrate junction assembly",-0.238120402398273,6.83333333333333,8.33333333333333,0.485014851416273,0.887710668417858,NA,"GO:0007044"
"1641","enu",9,"cell-substrate junction organization",-0.17307698759576,7.5,8.66666666666667,0.27602900365765,0.659494445864685,NA,"GO:0150115"
"1642","enu",9,"cellular carbohydrate metabolic process",-0.118563497629857,10,12.6666666666667,0.264663987422581,0.655906403612484,NA,"GO:0044262"
"1643","enu",9,"cellular component disassembly",-0.0833582153015816,20.1666666666667,24.1666666666667,0.35684296926573,0.76139221784506,NA,"GO:0022411"
"1644","enu",9,"cellular lipid catabolic process",-0.368367624081218,6.16666666666667,7.83333333333333,0.420903715447829,0.821221778690453,NA,"GO:0044242"
"1645","enu",9,"cellular metabolic compound salvage",0.0462556625881515,1.33333333333333,1.16666666666667,0.993443796681307,1,NA,"GO:0043094"
"1646","enu",9,"cellular nitrogen compound catabolic process",-0.270494953514919,14.8333333333333,19.6666666666667,0.0413804205434816,0.283133089627558,NA,"GO:0044270"
"1647","enu",9,"cellular pigment accumulation",-0.166666666666666,0.833333333333333,0.333333333333333,0.657099661093856,1,NA,"GO:0043482"
"1648","enu",9,"cellular pigmentation",0.19328735508485,3.5,2.83333333333333,0.857722421360264,1,NA,"GO:0033059"
"1649","enu",9,"cellular respiration",-0.0209984997516112,7.5,8.33333333333333,0.936845651584632,1,NA,"GO:0045333"
"1650","enu",9,"cellular response to UV",-0.381575159789622,3.5,4.83333333333333,0.114196606147007,0.424620753630593,NA,"GO:0034644"
"1651","enu",9,"cellular response to acid chemical",-0.295455744485061,3.83333333333333,5.66666666666667,0.317442292229423,0.715590251974802,NA,"GO:0071229"
"1652","enu",9,"cellular response to arsenic-containing substance",0.340106997416225,0.666666666666667,0.833333333333333,0.991114704451941,1,NA,"GO:0071243"
"1653","enu",9,"cellular response to chemical stress",-0.559874336496398,9.83333333333333,16.5,7.91462582852989e-05,0.00789483926395856,"**","GO:0062197"
"1654","enu",9,"cellular response to dsRNA",0.203732070222742,1.16666666666667,1,0.994427788370746,1,NA,"GO:0071359"
"1655","enu",9,"cellular response to external stimulus",-0.13503472494523,11.8333333333333,16,0.0879126990092264,0.362545206187446,NA,"GO:0071496"
"1656","enu",9,"cellular response to extracellular stimulus",-0.203213052226834,8.66666666666667,12.1666666666667,0.00751269926159869,0.149878350268894,NA,"GO:0031668"
"1657","enu",9,"cellular response to fluid shear stress",-0.272022603490964,1.16666666666667,1.5,0.993528234413916,1,NA,"GO:0071498"
"1658","enu",9,"cellular response to heat",-0.42987365855364,2.33333333333333,3.16666666666667,0.876889543789051,1,NA,"GO:0034605"
"1659","enu",9,"cellular response to insulin stimulus",-0.453081342581612,8.33333333333333,10.1666666666667,0.112736387525046,0.424356779457484,NA,"GO:0032869"
"1660","enu",9,"cellular response to ketone",-0.264186723776503,4,5.16666666666667,0.220189845169685,0.606148041428703,NA,"GO:1901655"
"1661","enu",9,"cellular response to oxygen levels",-0.271443285164593,7.83333333333333,9.5,0.63979482102145,1,NA,"GO:0071453"
"1662","enu",9,"cellular response to sterol depletion",0.361654166907053,0.5,0.5,0.997523058536948,1,NA,"GO:0071501"
"1663","enu",9,"cellular response to topologically incorrect protein",-0.343690508951377,2.83333333333333,4.66666666666667,0.0322331613944974,0.255959835189506,NA,"GO:0035967"
"1664","enu",9,"cellular response to transforming growth factor beta stimulus",-0.373268909889449,13.5,17.3333333333333,0.0148788787220894,0.198123176406987,NA,"GO:0071560"
"1665","enu",9,"cellular senescence",-0.438324253946976,3.66666666666667,5,0.0447823380668343,0.283133089627558,NA,"GO:0090398"
"1666","enu",9,"centromere complex assembly",0.215964280014188,0.833333333333333,1.16666666666667,0.744715330817153,1,NA,"GO:0034508"
"1667","enu",9,"centrosome localization",0.182184900731913,1,1.83333333333333,0.818447694583385,1,NA,"GO:0051642"
"1668","enu",9,"chaperone-mediated autophagy",-0.11301198418544,0.166666666666667,0.5,0.994320573398104,1,NA,"GO:0061684"
"1669","enu",9,"chondrocyte differentiation",0.159076047664366,7.83333333333333,8.16666666666667,0.0833519515614253,0.362545206187446,NA,"GO:0002062"
"1670","enu",9,"chromatin remodeling",-0.428525660921284,12.5,17,0.0169471038383793,0.215513703383725,NA,"GO:0006338"
"1671","enu",9,"chromosome localization",-0.390618419557574,2.16666666666667,4,0.147966975753586,0.496124565762023,NA,"GO:0050000"
"1672","enu",9,"chromosome segregation",-0.0430952718496333,14.8333333333333,18.8333333333333,0.187116935655436,0.569921048294037,NA,"GO:0007059"
"1673","enu",9,"cilium assembly",-0.325747654684284,11.5,14.1666666666667,0.158264715597401,0.521200222388327,NA,"GO:0060271"
"1674","enu",9,"cilium organization",-0.496660300451653,11.6666666666667,15.5,0.0443106166337369,0.283133089627558,NA,"GO:0044782"
"1675","enu",9,"circadian regulation of gene expression",-0.517272082871671,2,3.5,0.305411829970926,0.707006018119209,NA,"GO:0032922"
"1676","enu",9,"clathrin-dependent endocytosis",-0.185672540541004,1.66666666666667,2.33333333333333,0.193222604047255,0.573398065357802,NA,"GO:0072583"
"1677","enu",9,"collagen fibril organization",-0.258454656264714,4.16666666666667,5.83333333333333,0.186034472752187,0.569921048294037,NA,"GO:0030199"
"1678","enu",9,"connective tissue development",-0.133013760663125,13.6666666666667,16.5,0.040661371446145,0.283133089627558,NA,"GO:0061448"
"1679","enu",9,"cortical cytoskeleton organization",-0.0547257273411323,2.16666666666667,2.33333333333333,0.740146185594585,1,NA,"GO:0030865"
"1680","enu",9,"cytoplasmic translation",-0.436597610285206,4,6.16666666666667,0.213473508809503,0.604084610035401,NA,"GO:0002181"
"1681","enu",9,"defense response to virus",-0.279030536900638,8.83333333333333,11.8333333333333,0.0881375563914341,0.362545206187446,NA,"GO:0051607"
"1682","enu",9,"dephosphorylation",-0.464917181416654,11.5,16.3333333333333,0.0354747679429412,0.264101914998284,NA,"GO:0016311"
"1683","enu",9,"developmental growth involved in morphogenesis",0.111884120194908,9.33333333333333,11.8333333333333,0.235314125955225,0.634002819593815,NA,"GO:0060560"
"1684","enu",9,"dicarboxylic acid metabolic process",0.140703717463529,3,3.16666666666667,0.88146412769796,1,NA,"GO:0043648"
"1685","enu",9,"double-strand break repair",0.10567167710412,14,13.8333333333333,0.291952983445736,0.685230825852051,NA,"GO:0006302"
"1686","enu",9,"embryonic body morphogenesis",0.959147917027246,1.16666666666667,0.5,0.901517975048067,1,NA,"GO:0010172"
"1687","enu",9,"embryonic organ development",-0.565328262852193,16.8333333333333,22.3333333333333,0.00284716361512872,0.107019251944107,NA,"GO:0048568"
"1688","enu",9,"epigenetic regulation of gene expression",-0.355379236106898,4.83333333333333,8,0.0450640605576196,0.283133089627558,NA,"GO:0040029"
"1689","enu",9,"erythrocyte differentiation",-0.307685564126366,4.5,6.66666666666667,0.412819218748026,0.819476956619215,NA,"GO:0030218"
"1690","enu",9,"establishment of mitotic spindle localization",0.11933995921861,1.66666666666667,1.83333333333333,0.844092757901782,1,NA,"GO:0040001"
"1691","enu",9,"establishment of organelle localization",-0.11273461703921,14.1666666666667,19.3333333333333,0.0634874505659294,0.337753237010745,NA,"GO:0051656"
"1692","enu",9,"establishment of protein localization to membrane",-0.324300226281712,7.83333333333333,11.5,0.073138001004767,0.355878809767098,NA,"GO:0090150"
"1693","enu",9,"establishment of protein localization to organelle",-0.172964745514198,14.1666666666667,19.3333333333333,0.0754290601354441,0.362063765129346,NA,"GO:0072594"
"1694","enu",9,"establishment or maintenance of cell polarity",-0.0979569821789068,11.6666666666667,13.5,0.787937910374323,1,NA,"GO:0007163"
"1695","enu",9,"establishment or maintenance of epithelial cell apical/basal polarity",0.122362480526757,2.66666666666667,3.33333333333333,0.936794924772078,1,NA,"GO:0045197"
"1696","enu",9,"ether lipid biosynthetic process",0.622827599027701,0.166666666666667,0,0.999768678133417,1,NA,"GO:0008611"
"1697","enu",9,"exit from host cell",-0.146190542035744,0.833333333333333,1,0.991327771325025,1,NA,"GO:0035891"
"1698","enu",9,"exosomal secretion",0.462934596443926,1.5,0.666666666666667,0.740133718873474,1,NA,"GO:1990182"
"1699","enu",9,"extracellular matrix assembly",0.19897244978928,3.83333333333333,3.5,0.8190682791627,1,NA,"GO:0085029"
"1700","enu",9,"extracellular vesicle biogenesis",0.327630714110348,2,1,0.799794459652078,1,NA,"GO:0140112"
"1701","enu",9,"face development",-0.512545572040405,2,3,0.386140923551821,0.786072594373349,NA,"GO:0060324"
"1702","enu",9,"fat cell differentiation",-0.180049985797332,9.16666666666667,11.8333333333333,0.0697040656195674,0.347649027277592,NA,"GO:0045444"
"1703","enu",9,"fatty acid beta-oxidation",-0.0905237208377552,2.33333333333333,2.83333333333333,0.184330143867378,0.569921048294037,NA,"GO:0006635"
"1704","enu",9,"fibroblast migration",-0.334078061990644,3.16666666666667,4.5,0.217827356567772,0.606148041428703,NA,"GO:0010761"
"1705","enu",9,"fibroblast proliferation",0.105773940761852,5.83333333333333,6.33333333333333,0.49960002893264,0.901992812416848,NA,"GO:0048144"
"1706","enu",9,"folic acid metabolic process",0.0283208335737187,0.333333333333333,0.5,0.999790316661214,1,NA,"GO:0046655"
"1707","enu",9,"glial cell apoptotic process",-0.0593573017042127,0.166666666666667,0.833333333333333,0.911186677476653,1,NA,"GO:0034349"
"1708","enu",9,"glycerol ether biosynthetic process",0.622827599027701,0.166666666666667,0,0.999768678133417,1,NA,"GO:0046504"
"1709","enu",9,"glycosyl compound biosynthetic process",0.334404378193239,0.833333333333333,0.833333333333333,0.99862237604956,1,NA,"GO:1901659"
"1710","enu",9,"glycosyl compound metabolic process",-0.211749664146965,2.33333333333333,2.83333333333333,0.764942039095055,1,NA,"GO:1901657"
"1711","enu",9,"glycosylation",-0.140959129450625,6.5,10.1666666666667,0.0139810687182606,0.198123176406987,NA,"GO:0070085"
"1712","enu",9,"heart valve development",-0.493805559464673,3.66666666666667,4.5,0.56518614800412,0.984756650889274,NA,"GO:0003170"
"1713","enu",9,"heme metabolic process",-0.219250304287988,1.33333333333333,1.66666666666667,0.77158314113704,1,NA,"GO:0042168"
"1714","enu",9,"heterochromatin formation",-0.516905763671847,2,4.5,0.0607281685940785,0.336535267625518,NA,"GO:0031507"
"1715","enu",9,"heterocycle catabolic process",-0.242802265566451,15.1666666666667,19.6666666666667,0.0773210357478083,0.362545206187446,NA,"GO:0046700"
"1716","enu",9,"histone modification",-0.28253832340944,17.1666666666667,22,0.0357431163155572,0.264101914998284,NA,"GO:0016570"
"1717","enu",9,"immune system development",-0.00761504943820489,8.16666666666667,8.5,0.284241383011571,0.672721062357751,NA,"GO:0002520"
"1718","enu",9,"in utero embryonic development",-0.261372061971183,16.6666666666667,20.8333333333333,0.102550685657707,0.400663317005943,NA,"GO:0001701"
"1719","enu",9,"inner cell mass cell proliferation",0.430827083453526,0.5,0.333333333333333,0.965895621780028,1,NA,"GO:0001833"
"1720","enu",9,"inositol phosphate catabolic process",0.104892770013268,1.16666666666667,0.666666666666667,0.930960200613843,1,NA,"GO:0071545"
"1721","enu",9,"interferon-beta production",-0.425756909929248,1.66666666666667,2.66666666666667,0.323904140044014,0.717987510430899,NA,"GO:0032608"
"1722","enu",9,"intermembrane lipid transfer",-0.18081481626442,1,1.83333333333333,0.273117329932256,0.659494445864685,NA,"GO:0120009"
"1723","enu",9,"intracellular lipid transport",-0.665982600277878,0.666666666666667,2,0.366184203426074,0.768694679280755,NA,"GO:0032365"
"1724","enu",9,"intraciliary transport",-0.0302367733800237,1.66666666666667,1.83333333333333,0.99140628593239,1,NA,"GO:0042073"
"1725","enu",9,"iron ion homeostasis",0.474863570452131,3.16666666666667,3.66666666666667,0.856799276964038,1,NA,"GO:0055072"
"1726","enu",9,"iron-sulfur cluster assembly",-0.0937070707035127,0.833333333333333,0.833333333333333,0.882148214021015,1,NA,"GO:0016226"
"1727","enu",9,"kinetochore organization",0.484481765934754,0.666666666666667,0.666666666666667,0.965508768572408,1,NA,"GO:0051383"
"1728","enu",9,"lamellipodium assembly",-0.22472501219069,2.5,3.66666666666667,0.114960790754611,0.424620753630593,NA,"GO:0030032"
"1729","enu",9,"lamellipodium morphogenesis",0.117869708462026,1.5,1.66666666666667,0.915556408698591,1,NA,"GO:0072673"
"1730","enu",9,"lamellipodium organization",-0.117768488012843,4,5.5,0.182094103704283,0.567621463890696,NA,"GO:0097581"
"1731","enu",9,"limb development",-0.400626447538852,8.16666666666667,10.3333333333333,0.120226861353399,0.432166825946002,NA,"GO:0060173"
"1732","enu",9,"lipoprotein catabolic process",0.299213681626172,0.333333333333333,0.333333333333333,1,1,NA,"GO:0042159"
"1733","enu",9,"lipoprotein metabolic process",0.00721318306396358,3.5,5,0.64498238070601,1,NA,"GO:0042157"
"1734","enu",9,"lysosomal lumen acidification",0.148731837652234,0.833333333333333,0.5,0.954084813813552,1,NA,"GO:0007042"
"1735","enu",9,"lysosomal protein catabolic process",0.122827599027702,0.333333333333333,0.666666666666667,0.996337279378336,1,NA,"GO:1905146"
"1736","enu",9,"mRNA export from nucleus",-0.515398934051149,1.83333333333333,2.83333333333333,0.350373087025133,0.75160678345714,NA,"GO:0006406"
"1737","enu",9,"macroautophagy",-0.0828150064708899,13,15,0.890563509872756,1,NA,"GO:0016236"
"1738","enu",9,"macromolecule deacylation",-0.455254905162472,4.16666666666667,6,0.176782316356626,0.555402710443259,NA,"GO:0098732"
"1739","enu",9,"macromolecule glycosylation",-0.123022727860754,6,9.66666666666667,0.0103751934741214,0.179987052007584,NA,"GO:0043413"
"1740","enu",9,"magnesium ion transmembrane transport",0.738140549800645,1.83333333333333,0.5,0.2367579451616,0.634002819593815,NA,"GO:1903830"
"1741","enu",9,"magnesium ion transport",0.801225820342935,2,0.5,0.130303505777706,0.448199127631937,NA,"GO:0015693"
"1742","enu",9,"maintenance of cell number",-0.423877507076632,7.16666666666667,9.66666666666667,0.155859672827483,0.518233412151381,NA,"GO:0098727"
"1743","enu",9,"maintenance of protein location",-0.44700240180532,3.16666666666667,4.66666666666667,0.199089216546726,0.58409262795694,NA,"GO:0045185"
"1744","enu",9,"maintenance of protein location in cell",0.0376727838738955,2.33333333333333,3.33333333333333,0.782179740016173,1,NA,"GO:0032507"
"1745","enu",9,"mammary gland epithelial cell proliferation",0.210505734305633,2,2,0.983857483374093,1,NA,"GO:0033598"
"1746","enu",9,"membrane assembly",0.039910989115898,1.66666666666667,3,0.461241902847826,0.852016292760568,NA,"GO:0071709"
"1747","enu",9,"membrane biogenesis",0.0935656715971247,1.83333333333333,3,0.656131511153777,1,NA,"GO:0044091"
"1748","enu",9,"membrane docking",0.0648468684932201,3.83333333333333,4.16666666666667,0.363316373157039,0.767001232220416,NA,"GO:0022406"
"1749","enu",9,"membrane fission",-0.0155182340652477,1.66666666666667,1.66666666666667,0.864944673789202,1,NA,"GO:0090148"
"1750","enu",9,"mesenchymal cell differentiation",-0.136598556941606,12.3333333333333,15.1666666666667,0.0604972715053184,0.336535267625518,NA,"GO:0048762"
"1751","enu",9,"metallo-sulfur cluster assembly",-0.0937070707035127,0.833333333333333,0.833333333333333,0.882148214021015,1,NA,"GO:0031163"
"1752","enu",9,"methylation",-0.408570688810925,9.16666666666667,13.6666666666667,0.0032676904239097,0.107019251944107,NA,"GO:0032259"
"1753","enu",9,"miRNA processing",-0.106426981684202,2.16666666666667,2.5,0.367971638452692,0.768694679280755,NA,"GO:0035196"
"1754","enu",9,"microtubule cytoskeleton organization involved in mitosis",0.0122351086733944,6.66666666666667,7.66666666666667,0.260742962531348,0.652455185302666,NA,"GO:1902850"
"1755","enu",9,"microtubule depolymerization",-0.0398120591933005,1.83333333333333,2.33333333333333,0.706220309837973,1,NA,"GO:0007019"
"1756","enu",9,"microtubule organizing center localization",0.182184900731913,1,1.83333333333333,0.818447694583385,1,NA,"GO:0061842"
"1757","enu",9,"microtubule polymerization",-0.0102066484662655,3.83333333333333,3.83333333333333,0.72795546395067,1,NA,"GO:0046785"
"1758","enu",9,"mitochondrial calcium ion homeostasis",0.141332817759158,0.833333333333333,1.33333333333333,0.8137387478243,1,NA,"GO:0051560"
"1759","enu",9,"mitochondrial calcium ion transmembrane transport",0,0.333333333333333,0.666666666666667,0.993207834264272,1,NA,"GO:0006851"
"1760","enu",9,"mitochondrial gene expression",-0.368297774093209,5,6.16666666666667,0.126154210342839,0.437700260232981,NA,"GO:0140053"
"1761","enu",9,"mitochondrial genome maintenance",-0.0974937501201926,0.833333333333333,1.16666666666667,0.933691133657233,1,NA,"GO:0000002"
"1762","enu",9,"mitochondrial membrane organization",-0.431629919503155,2.5,4.66666666666667,0.0762239505535465,0.362063765129346,NA,"GO:0007006"
"1763","enu",9,"mitochondrial outer membrane permeabilization",-0.075946580629365,1,1.33333333333333,0.828445134288637,1,NA,"GO:0097345"
"1764","enu",9,"mitochondrial respiratory chain complex assembly",-0.0307961391015095,3.33333333333333,2.83333333333333,0.941738499952227,1,NA,"GO:0033108"
"1765","enu",9,"mitochondrial transmembrane transport",0.081546525444308,3.16666666666667,3,0.903754548364166,1,NA,"GO:1990542"
"1766","enu",9,"mitochondrial transport",-0.341202028877751,4,7.5,0.0231728079696599,0.215513703383725,NA,"GO:0006839"
"1767","enu",9,"mitochondrion distribution",0.0691729165464747,0.5,0.666666666666667,0.969702546931451,1,NA,"GO:0048311"
"1768","enu",9,"mitochondrion localization",-0.0310364681304926,1.16666666666667,2,0.219597387841707,0.606148041428703,NA,"GO:0051646"
"1769","enu",9,"mitochondrion morphogenesis",-0.596422705260288,0.5,0.833333333333333,0.775670544771968,1,NA,"GO:0070584"
"1770","enu",9,"mitotic cytokinesis",-0.593072960521432,2.33333333333333,4,0.194006864218805,0.573398065357802,NA,"GO:0000281"
"1771","enu",9,"monosaccharide biosynthetic process",-0.678506056927696,2.5,3.5,0.390276928408258,0.79045936261368,NA,"GO:0046364"
"1772","enu",9,"monosaccharide metabolic process",-0.557282530582469,6.66666666666667,10.5,0.00394552731651955,0.107019251944107,NA,"GO:0005996"
"1773","enu",9,"morphogenesis of an epithelial sheet",-0.431856895496134,2.66666666666667,4,0.572166059716397,0.985983366002939,NA,"GO:0002011"
"1774","enu",9,"movement in host",0.00254348775569884,6,8.16666666666667,0.261636164532397,0.652455185302666,NA,"GO:0044000"
"1775","enu",9,"multicellular organism growth",-0.185576793578056,6.16666666666667,7.83333333333333,0.246365927489954,0.644574360784946,NA,"GO:0035264"
"1776","enu",9,"myeloid cell homeostasis",-0.445644793140193,5.5,8.66666666666667,0.115999153247455,0.424620753630593,NA,"GO:0002262"
"1777","enu",9,"ncRNA processing",-0.0226188738615616,15.1666666666667,17.1666666666667,0.876557330920432,1,NA,"GO:0034470"
"1778","enu",9,"negative regulation of GTPase activity",0.193311889463065,2,1.5,0.922178013768215,1,NA,"GO:0034260"
"1779","enu",9,"negative regulation of catabolic process",-0.505929371078819,10,15.3333333333333,0.00111957610067572,0.0638158377385158,NA,"GO:0009895"
"1780","enu",9,"negative regulation of cell projection organization",-0.0837263848709273,6.66666666666667,9,0.0674578702060066,0.345072951438418,NA,"GO:0031345"
"1781","enu",9,"negative regulation of defense response to virus",-0.290040121033178,1.33333333333333,1.5,0.975787792329521,1,NA,"GO:0050687"
"1782","enu",9,"negative regulation of growth",0.0851164695699415,11.6666666666667,13.1666666666667,0.260972305233576,0.652455185302666,NA,"GO:0045926"
"1783","enu",9,"negative regulation of mitotic nuclear division",-0.113814820235069,1,2.66666666666667,0.248782505371232,0.644574360784946,NA,"GO:0045839"
"1784","enu",9,"negative regulation of phosphorus metabolic process",-0.0933867308292101,20.8333333333333,23.8333333333333,0.524600449393592,0.934444550482336,NA,"GO:0010563"
"1785","enu",9,"negative regulation of protein phosphorylation",-0.00472672515403056,17,19.1666666666667,0.731094432417435,1,NA,"GO:0001933"
"1786","enu",9,"negative regulation of transferase activity",-0.0487893118609897,11.6666666666667,14.6666666666667,0.165139247774791,0.531375482759206,NA,"GO:0051348"
"1787","enu",9,"neural tube development",-0.243379155705638,7,9.16666666666667,0.122841625575234,0.433750518624057,NA,"GO:0021915"
"1788","enu",9,"neuron apoptotic process",-0.0336436428318695,10.5,11,0.906746941708436,1,NA,"GO:0051402"
"1789","enu",9,"neuron death",-0.0147621271960344,14.5,15.8333333333333,0.779865075901566,1,NA,"GO:0070997"
"1790","enu",9,"neuron projection organization",0.074495214832883,3.5,4.33333333333333,0.805973432133852,1,NA,"GO:0106027"
"1791","enu",9,"neurotrophin signaling pathway",0.394403734146719,1.66666666666667,2,0.960013533938732,1,NA,"GO:0038179"
"1792","enu",9,"non-membrane-bounded organelle assembly",-0.293670553881644,14.3333333333333,17.1666666666667,0.0822618705369315,0.362545206187446,NA,"GO:0140694"
"1793","enu",9,"nonribosomal peptide biosynthetic process",0.02832083357372,0.166666666666667,0.666666666666667,0.78686826843185,1,NA,"GO:0019184"
"1794","enu",9,"nuclear chromosome segregation",-0.0994235966011966,10.6666666666667,14.3333333333333,0.103429377572963,0.400663317005943,NA,"GO:0098813"
