"","condition","cycle","region","log2fc.norm.mean","obs.mut.mean","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id"
"1539","enu",6,"response to amino acid starvation",-1.12698371712441,1,1.66666666666667,0.468212128548442,1,NA,"GO:1990928"
"1540","enu",6,"response to arsenic-containing substance",0.0130087207398469,0.666666666666667,1,0.660988154604087,1,NA,"GO:0046685"
"1541","enu",6,"response to endoplasmic reticulum stress",0.144216894818619,5.66666666666667,7.66666666666667,0.259034583518936,1,NA,"GO:0034976"
"1542","enu",6,"response to fluid shear stress",-0.242925819337393,1.66666666666667,1.66666666666667,1,1,NA,"GO:0034405"
"1543","enu",6,"response to insulin",0.210156848930857,8,8.66666666666667,0.904155934816407,1,NA,"GO:0032868"
"1544","enu",6,"response to ionizing radiation",-0.470485308313944,3.33333333333333,4.66666666666667,0.224526807724438,1,NA,"GO:0010212"
"1545","enu",6,"response to oxidative stress",-0.0709304417571497,11.6666666666667,14.3333333333333,0.565346538718947,1,NA,"GO:0006979"
"1546","enu",6,"response to oxygen levels",-0.0221143306111567,11,13.3333333333333,0.532583841429262,1,NA,"GO:0070482"
"1547","enu",6,"response to reactive oxygen species",-0.0123564063991621,7.33333333333333,7.33333333333333,0.778819393134813,1,NA,"GO:0000302"
"1548","enu",6,"response to sterol depletion",-0.489148351013923,0,0.333333333333333,0.971008477784407,1,NA,"GO:0006991"
"1549","enu",6,"response to topologically incorrect protein",-0.0979696282392238,3.66666666666667,4.66666666666667,0.821839586929881,1,NA,"GO:0035966"
"1550","enu",6,"response to transforming growth factor beta",0.313381162996268,10.3333333333333,13,0.324343624685087,1,NA,"GO:0071559"
"1551","enu",6,"response to virus",0.381674605122539,13.3333333333333,12.6666666666667,0.809505984519893,1,NA,"GO:0009615"
"1552","enu",6,"rhythmic process",-0.263389452266027,6,8.66666666666667,0.250104798341971,1,NA,"GO:0048511"
"1553","enu",6,"ribonucleoprotein complex assembly",0.0539814240746419,4,5,0.80710514726356,1,NA,"GO:0022618"
"1554","enu",6,"ribonucleoprotein complex subunit organization",-0.112281973447352,4,5.33333333333333,0.681731872248597,1,NA,"GO:0071826"
"1555","enu",6,"ribonucleotide metabolic process",-0.170602491980495,11,11.6666666666667,0.17159014698218,1,NA,"GO:0009259"
"1556","enu",6,"ribose phosphate metabolic process",0.326714315582443,11.6666666666667,12,0.187964823716129,1,NA,"GO:0019693"
"1557","enu",6,"ribosomal subunit export from nucleus",0.213920806814467,0.333333333333333,0,0.934139615852991,1,NA,"GO:0000054"
"1558","enu",6,"ribosome assembly",-0.457180309498946,0.666666666666667,1.33333333333333,0.849181690580017,1,NA,"GO:0042255"
"1559","enu",6,"ribosome biogenesis",-0.0804111247430981,6,7.33333333333333,0.469044163864427,1,NA,"GO:0042254"
"1560","enu",6,"ribosome localization",-0.187056178010605,0.333333333333333,0,0.934139615852991,1,NA,"GO:0033750"
"1561","enu",6,"roof of mouth development",0.569853483813601,3.66666666666667,4,0.775111457054071,1,NA,"GO:0060021"
"1562","enu",6,"semaphorin-plexin signaling pathway involved in neuron projection guidance",-0.838868965421738,1,1,1,1,NA,"GO:1902285"
"1563","enu",6,"seminiferous tubule development",0.71326867646044,0.666666666666667,0,0.662595747933485,1,NA,"GO:0072520"
"1564","enu",6,"signal peptide processing",0.558446924938684,0.333333333333333,0,0.891893366087712,1,NA,"GO:0006465"
"1565","enu",6,"signal transduction in response to DNA damage",-0.835348920191343,3.33333333333333,6.66666666666667,0.0727922430429611,1,NA,"GO:0042770"
"1566","enu",6,"sister chromatid segregation",0.0927328052554953,6.33333333333333,7.33333333333333,0.666010287617668,1,NA,"GO:0000819"
"1567","enu",6,"small molecule catabolic process",-0.440463550355605,6,8.66666666666667,0.28473166651213,1,NA,"GO:0044282"
"1568","enu",6,"smoothened signaling pathway involved in dorsal/ventral neural tube patterning",0.0930791335175311,0.333333333333333,0,0.894789919454056,1,NA,"GO:0060831"
"1569","enu",6,"sphingomyelin biosynthetic process",-0.27979896933591,0,0,1,1,NA,"GO:0006686"
"1570","enu",6,"spindle localization",-0.239922568641435,1.66666666666667,1.66666666666667,0.177959348173338,1,NA,"GO:0051653"
"1571","enu",6,"stem cell differentiation",0.190343516138212,9,9.66666666666667,0.525137384493141,1,NA,"GO:0048863"
"1572","enu",6,"stem cell population maintenance",-0.419096087689747,5,6.66666666666667,0.638809618274745,1,NA,"GO:0019827"
"1573","enu",6,"sterol biosynthetic process",-0.513447600739328,1.33333333333333,1.66666666666667,0.597770014848742,1,NA,"GO:0016126"
"1574","enu",6,"stress granule assembly",0.145282306844038,0.333333333333333,0.666666666666667,0.955011065836435,1,NA,"GO:0034063"
"1575","enu",6,"substantia nigra development",0.391611204870196,1,1,0.911935550166715,1,NA,"GO:0021762"
"1576","enu",6,"substrate adhesion-dependent cell spreading",0.489980451534449,5.33333333333333,4.66666666666667,0.870780531494004,1,NA,"GO:0034446"
"1577","enu",6,"sulfur compound metabolic process",0.204237348982821,8,8.66666666666667,0.982175255061769,1,NA,"GO:0006790"
"1578","enu",6,"suppression of viral release by host",-0.218329281994849,0.333333333333333,0.333333333333333,1,1,NA,"GO:0044790"
"1579","enu",6,"synaptic vesicle lumen acidification",-0.86433223692478,0,0,1,1,NA,"GO:0097401"
"1580","enu",6,"telomerase RNA localization to Cajal body",0.392435807885174,0,0,1,1,NA,"GO:0090671"
"1581","enu",6,"telomere maintenance",-0.244050091380464,3,4.66666666666667,0.47385775691059,1,NA,"GO:0000723"
"1582","enu",6,"telomere organization",0.374222383872864,3.33333333333333,4.66666666666667,0.680102527823898,1,NA,"GO:0032200"
"1583","enu",6,"toxin transport",0.382457982474568,1.66666666666667,1.33333333333333,0.988231158796629,1,NA,"GO:1901998"
"1584","enu",6,"trabecula morphogenesis",-0.794526931771533,1.66666666666667,2.33333333333333,0.468171407082413,1,NA,"GO:0061383"
"1585","enu",6,"tube closure",0.77441802090215,4,3,0.895537947353752,1,NA,"GO:0060606"
"1586","enu",6,"ubiquinone biosynthetic process",-0.235277565006096,0,0,1,1,NA,"GO:0006744"
"1587","enu",6,"ubiquinone metabolic process",-0.480443361431558,0.333333333333333,0.333333333333333,1,1,NA,"GO:0006743"
"1588","enu",6,"vacuolar acidification",1.508251116865,1,0.666666666666667,0.961352743991314,1,NA,"GO:0007035"
"1589","enu",6,"vacuolar transport",-0.334636155287032,3.33333333333333,5,0.487670966151054,1,NA,"GO:0007034"
"1590","enu",6,"vacuole organization",0.39284992566165,7.33333333333333,6,0.469442054093206,1,NA,"GO:0007033"
"1591","enu",6,"vasculogenesis",-0.313145849755835,2,3.66666666666667,0.346798659520268,1,NA,"GO:0001570"
"1592","enu",6,"vesicle localization",0.209231622239853,5,5.66666666666667,0.957642288772117,1,NA,"GO:0051648"
"1593","enu",6,"vesicle organization",-0.112314628083477,8.66666666666667,10.3333333333333,0.647069907129921,1,NA,"GO:0016050"
"1594","enu",6,"viral process",0.12188666507894,12,12.6666666666667,0.30773373480493,1,NA,"GO:0016032"
"1595","enu",6,"viral release from host cell",0.622132808405137,1,0.333333333333333,0.84683091188556,1,NA,"GO:0019076"
"1596","enu",6,"water-soluble vitamin metabolic process",0.361517691023934,2,1.66666666666667,0.808191719130241,1,NA,"GO:0006767"
"1597","enu",9,"ATP metabolic process",-0.68166800275049,5.83333333333333,8.5,0.0922768692723936,0.368184708396851,NA,"GO:0046034"
"1598","enu",9,"COPII vesicle coating",-0.639656253118878,0.833333333333333,0.666666666666667,0.979726100121303,1,NA,"GO:0048208"
"1599","enu",9,"DNA conformation change",0.6715754054512,4.33333333333333,4.16666666666667,0.7428231348461,1,NA,"GO:0071103"
"1600","enu",9,"DNA replication",-0.03373367282343,9.16666666666667,13.5,0.0656981275408206,0.344665074813395,NA,"GO:0006260"
"1601","enu",9,"DNA-templated transcription elongation",0.170273719929408,5.33333333333333,5.66666666666667,0.872156003632189,1,NA,"GO:0006354"
"1602","enu",9,"G0 to G1 transition",-0.357996950016537,2.16666666666667,2,0.92142050387219,1,NA,"GO:0045023"
"1603","enu",9,"GPI anchor biosynthetic process",-0.357680515978902,0.833333333333333,0.833333333333333,0.833445962105779,1,NA,"GO:0006506"
"1604","enu",9,"Golgi organization",0.346691153320343,5.83333333333333,6.33333333333333,0.990655039869968,1,NA,"GO:0007030"
"1605","enu",9,"Golgi to plasma membrane protein transport",0.69044378887217,2.33333333333333,2.16666666666667,0.910714456243439,1,NA,"GO:0043001"
"1606","enu",9,"Golgi vesicle transport",0.0989860815094942,9.5,13.5,0.0696604267343637,0.347649027277592,NA,"GO:0048193"
"1607","enu",9,"NADP metabolic process",-0.746813461803761,2,2,0.991431733953029,1,NA,"GO:0006739"
"1608","enu",9,"NADPH regeneration",-0.543826874617356,0.666666666666667,1,0.936617062526319,1,NA,"GO:0006740"
"1609","enu",9,"RNA localization",0.0148983230757516,7,8.33333333333333,0.57144006558943,0.985983366002939,NA,"GO:0006403"
"1610","enu",9,"RNA transport",-0.220542916462357,5.83333333333333,7,0.440454788570819,0.821221778690453,NA,"GO:0050658"
"1611","enu",9,"Schwann cell differentiation",0.195170854719038,2,2,0.986572780074255,1,NA,"GO:0014037"
"1612","enu",9,"U2-type prespliceosome assembly",-0.212328635196774,0.833333333333333,0.833333333333333,0.783833089935241,1,NA,"GO:1903241"
"1613","enu",9,"UV-damage excision repair",0.257072510105172,0.833333333333333,0.5,0.965137860039525,1,NA,"GO:0070914"
"1614","enu",9,"Wnt signaling pathway",0.285451721726331,22.3333333333333,26.8333333333333,0.00451017066765675,0.107019251944107,NA,"GO:0016055"
"1615","enu",9,"actin filament organization",0.0380757428530332,17.8333333333333,23.8333333333333,0.0173029348498009,0.215513703383725,NA,"GO:0007015"
"1616","enu",9,"alcohol biosynthetic process",-0.759923345451285,4.16666666666667,5.66666666666667,0.0665143126832867,0.344665074813395,NA,"GO:0046165"
"1617","enu",9,"amino sugar biosynthetic process",0.0871703244166924,0.666666666666667,0.333333333333333,0.306546469009081,0.707006018119209,NA,"GO:0046349"
"1618","enu",9,"aminoglycan biosynthetic process",0.426151825312541,4.83333333333333,4.5,0.995525434851361,1,NA,"GO:0006023"
"1619","enu",9,"apoptotic mitochondrial changes",0.0493707786155051,2.5,4.66666666666667,0.0916097514968109,0.368184708396851,NA,"GO:0008637"
"1620","enu",9,"appendage development",-0.0364050140911163,8.16666666666667,10.3333333333333,0.120226861353399,0.432166825946002,NA,"GO:0048736"
"1621","enu",9,"aromatic compound catabolic process",0.0521337131654239,15.3333333333333,19.6666666666667,0.0781588297213829,0.362545206187446,NA,"GO:0019439"
"1622","enu",9,"autophagosome maturation",-0.0288246080346352,2,2.33333333333333,0.907822502916374,1,NA,"GO:0097352"
"1623","enu",9,"autophagy of mitochondrion",-0.299879988325027,3.16666666666667,4,0.37599215214545,0.769337788236074,NA,"GO:0000422"
"1624","enu",9,"axon extension",0.415934673384779,5.66666666666667,6,0.865577859623438,1,NA,"GO:0048675"
"1625","enu",9,"basement membrane organization",-0.864448046251545,2,3.16666666666667,0.271547584518053,0.659494445864685,NA,"GO:0071711"
"1626","enu",9,"biological process involved in interaction with host",-0.156783254998993,6.66666666666667,9.16666666666667,0.261455417391562,0.652455185302666,NA,"GO:0051701"
"1627","enu",9,"body morphogenesis",-0.0608323581768905,2.83333333333333,3,0.827383682018382,1,NA,"GO:0010171"
"1628","enu",9,"bone development",-0.587522013911028,9.5,13.1666666666667,0.0327166706633203,0.255959835189506,NA,"GO:0060348"
"1629","enu",9,"branched-chain amino acid metabolic process",-0.204097509667565,0.5,1,0.754530064294785,1,NA,"GO:0009081"
"1630","enu",9,"carbohydrate derivative catabolic process",0.0509972773966962,6.33333333333333,6.16666666666667,0.89179782409538,1,NA,"GO:1901136"
"1631","enu",9,"carbohydrate derivative transport",-0.390929887772663,2.66666666666667,3.33333333333333,0.471571835926166,0.867083698315854,NA,"GO:1901264"
"1632","enu",9,"cell cycle G1/S phase transition",-0.301112899034528,10.3333333333333,13,0.167392454214765,0.534316713853531,NA,"GO:0044843"
"1633","enu",9,"cell cycle G2/M phase transition",-0.123405779747486,6.66666666666667,7.16666666666667,0.97912963235014,1,NA,"GO:0044839"
"1634","enu",9,"cell cycle checkpoint signaling",0.0531863390553925,7.66666666666667,8.83333333333333,0.250398561207185,0.644574360784946,NA,"GO:0000075"
"1635","enu",9,"cell growth",0.176785095450578,20.8333333333333,26.5,0.0396483400297686,0.283133089627558,NA,"GO:0016049"
"1636","enu",9,"cell migration involved in heart development",-0.136140270200397,1,1,0.999612422611767,1,NA,"GO:0060973"
"1637","enu",9,"cell redox homeostasis",-0.637353465909509,1,1.66666666666667,0.733891754664443,1,NA,"GO:0045454"
"1638","enu",9,"cell-cell signaling by wnt",0.0677912314892657,22.3333333333333,26.8333333333333,0.00448119971441157,0.107019251944107,NA,"GO:0198738"
"1639","enu",9,"cell-substrate adhesion",0.0221433703216407,19.1666666666667,22.8333333333333,0.437196144225444,0.821221778690453,NA,"GO:0031589"
"1640","enu",9,"cell-substrate junction assembly",-0.485299413272336,6.83333333333333,8.33333333333333,0.485014851416273,0.887710668417858,NA,"GO:0007044"
"1641","enu",9,"cell-substrate junction organization",0.150652470252634,7.5,8.66666666666667,0.27602900365765,0.659494445864685,NA,"GO:0150115"
"1642","enu",9,"cellular carbohydrate metabolic process",0.20471385107962,10,12.6666666666667,0.264663987422581,0.655906403612484,NA,"GO:0044262"
"1643","enu",9,"cellular component disassembly",-0.0297710502682188,20.1666666666667,24.1666666666667,0.35684296926573,0.76139221784506,NA,"GO:0022411"
"1644","enu",9,"cellular lipid catabolic process",-0.101997599939885,6.16666666666667,7.83333333333333,0.420903715447829,0.821221778690453,NA,"GO:0044242"
"1645","enu",9,"cellular metabolic compound salvage",-0.0505317429588186,1.33333333333333,1.16666666666667,0.993443796681307,1,NA,"GO:0043094"
"1646","enu",9,"cellular nitrogen compound catabolic process",-0.163695661166834,14.8333333333333,19.6666666666667,0.0413804205434816,0.283133089627558,NA,"GO:0044270"
"1647","enu",9,"cellular pigment accumulation",-0.193530964250901,0.833333333333333,0.333333333333333,0.657099661093856,1,NA,"GO:0043482"
"1648","enu",9,"cellular pigmentation",0.616862869111533,3.5,2.83333333333333,0.857722421360264,1,NA,"GO:0033059"
"1649","enu",9,"cellular respiration",-0.0961130636063483,7.5,8.33333333333333,0.936845651584632,1,NA,"GO:0045333"
"1650","enu",9,"cellular response to UV",-0.548795383300062,3.5,4.83333333333333,0.114196606147007,0.424620753630593,NA,"GO:0034644"
"1651","enu",9,"cellular response to acid chemical",-0.212368281526249,3.83333333333333,5.66666666666667,0.317442292229423,0.715590251974802,NA,"GO:0071229"
"1652","enu",9,"cellular response to arsenic-containing substance",-0.399643372544917,0.666666666666667,0.833333333333333,0.991114704451941,1,NA,"GO:0071243"
"1653","enu",9,"cellular response to chemical stress",-0.594128675761799,9.83333333333333,16.5,7.91462582852989e-05,0.00789483926395856,"**","GO:0062197"
"1654","enu",9,"cellular response to dsRNA",0.311905336930042,1.16666666666667,1,0.994427788370746,1,NA,"GO:0071359"
"1655","enu",9,"cellular response to external stimulus",0.0291066657966139,11.8333333333333,16,0.0879126990092264,0.362545206187446,NA,"GO:0071496"
"1656","enu",9,"cellular response to extracellular stimulus",-0.138395270155873,8.66666666666667,12.1666666666667,0.00751269926159869,0.149878350268894,NA,"GO:0031668"
"1657","enu",9,"cellular response to fluid shear stress",0.0813008315857815,1.16666666666667,1.5,0.993528234413916,1,NA,"GO:0071498"
"1658","enu",9,"cellular response to heat",-0.279348005747265,2.33333333333333,3.16666666666667,0.876889543789051,1,NA,"GO:0034605"
"1659","enu",9,"cellular response to insulin stimulus",-0.377541825392115,8.33333333333333,10.1666666666667,0.112736387525046,0.424356779457484,NA,"GO:0032869"
"1660","enu",9,"cellular response to ketone",-0.00860699839645612,4,5.16666666666667,0.220189845169685,0.606148041428703,NA,"GO:1901655"
"1661","enu",9,"cellular response to oxygen levels",0.209053165048271,7.83333333333333,9.5,0.63979482102145,1,NA,"GO:0071453"
"1662","enu",9,"cellular response to sterol depletion",-0.219102968863366,0.5,0.5,0.997523058536948,1,NA,"GO:0071501"
"1663","enu",9,"cellular response to topologically incorrect protein",-0.178827372103903,2.83333333333333,4.66666666666667,0.0322331613944974,0.255959835189506,NA,"GO:0035967"
"1664","enu",9,"cellular response to transforming growth factor beta stimulus",0.0573757401544939,13.5,17.3333333333333,0.0148788787220894,0.198123176406987,NA,"GO:0071560"
"1665","enu",9,"cellular senescence",-0.535307959660143,3.66666666666667,5,0.0447823380668343,0.283133089627558,NA,"GO:0090398"
"1666","enu",9,"centromere complex assembly",-0.514681444078919,0.833333333333333,1.16666666666667,0.744715330817153,1,NA,"GO:0034508"
"1667","enu",9,"centrosome localization",-0.231231178260477,1,1.83333333333333,0.818447694583385,1,NA,"GO:0051642"
"1668","enu",9,"chaperone-mediated autophagy",-0.793761606151618,0.166666666666667,0.5,0.994320573398104,1,NA,"GO:0061684"
"1669","enu",9,"chondrocyte differentiation",0.350508291474819,7.83333333333333,8.16666666666667,0.0833519515614253,0.362545206187446,NA,"GO:0002062"
"1670","enu",9,"chromatin remodeling",-0.641188516122727,12.5,17,0.0169471038383793,0.215513703383725,NA,"GO:0006338"
"1671","enu",9,"chromosome localization",-0.56178900288249,2.16666666666667,4,0.147966975753586,0.496124565762023,NA,"GO:0050000"
"1672","enu",9,"chromosome segregation",-0.116172304659094,14.8333333333333,18.8333333333333,0.187116935655436,0.569921048294037,NA,"GO:0007059"
"1673","enu",9,"cilium assembly",-0.336195434497296,11.5,14.1666666666667,0.158264715597401,0.521200222388327,NA,"GO:0060271"
"1674","enu",9,"cilium organization",0.0249695910107419,11.6666666666667,15.5,0.0443106166337369,0.283133089627558,NA,"GO:0044782"
"1675","enu",9,"circadian regulation of gene expression",-0.0679509793134044,2,3.5,0.305411829970926,0.707006018119209,NA,"GO:0032922"
"1676","enu",9,"clathrin-dependent endocytosis",-0.648044328194603,1.66666666666667,2.33333333333333,0.193222604047255,0.573398065357802,NA,"GO:0072583"
"1677","enu",9,"collagen fibril organization",-0.562086659954227,4.16666666666667,5.83333333333333,0.186034472752187,0.569921048294037,NA,"GO:0030199"
"1678","enu",9,"connective tissue development",-0.132326601714071,13.6666666666667,16.5,0.040661371446145,0.283133089627558,NA,"GO:0061448"
"1679","enu",9,"cortical cytoskeleton organization",0.0348815839304085,2.16666666666667,2.33333333333333,0.740146185594585,1,NA,"GO:0030865"
"1680","enu",9,"cytoplasmic translation",-0.440172649499744,4,6.16666666666667,0.213473508809503,0.604084610035401,NA,"GO:0002181"
"1681","enu",9,"defense response to virus",-0.280863218242855,8.83333333333333,11.8333333333333,0.0881375563914341,0.362545206187446,NA,"GO:0051607"
"1682","enu",9,"dephosphorylation",-0.0260567381349823,11.5,16.3333333333333,0.0354747679429412,0.264101914998284,NA,"GO:0016311"
"1683","enu",9,"developmental growth involved in morphogenesis",0.0715849179097685,9.33333333333333,11.8333333333333,0.235314125955225,0.634002819593815,NA,"GO:0060560"
"1684","enu",9,"dicarboxylic acid metabolic process",0.266726919489218,3,3.16666666666667,0.88146412769796,1,NA,"GO:0043648"
"1685","enu",9,"double-strand break repair",-0.104774801787231,14,13.8333333333333,0.291952983445736,0.685230825852051,NA,"GO:0006302"
"1686","enu",9,"embryonic body morphogenesis",0.615554709294304,1.16666666666667,0.5,0.901517975048067,1,NA,"GO:0010172"
"1687","enu",9,"embryonic organ development",-0.326296268746551,16.8333333333333,22.3333333333333,0.00284716361512872,0.107019251944107,NA,"GO:0048568"
"1688","enu",9,"epigenetic regulation of gene expression",-0.376644149742445,4.83333333333333,8,0.0450640605576196,0.283133089627558,NA,"GO:0040029"
"1689","enu",9,"erythrocyte differentiation",-0.463037875154308,4.5,6.66666666666667,0.412819218748026,0.819476956619215,NA,"GO:0030218"
"1690","enu",9,"establishment of mitotic spindle localization",0.153133631035214,1.66666666666667,1.83333333333333,0.844092757901782,1,NA,"GO:0040001"
"1691","enu",9,"establishment of organelle localization",-0.199750349582428,14.1666666666667,19.3333333333333,0.0634874505659294,0.337753237010745,NA,"GO:0051656"
"1692","enu",9,"establishment of protein localization to membrane",-0.298137800389723,7.83333333333333,11.5,0.073138001004767,0.355878809767098,NA,"GO:0090150"
"1693","enu",9,"establishment of protein localization to organelle",-0.0673966871062833,14.1666666666667,19.3333333333333,0.0754290601354441,0.362063765129346,NA,"GO:0072594"
"1694","enu",9,"establishment or maintenance of cell polarity",0.275484736695164,11.6666666666667,13.5,0.787937910374323,1,NA,"GO:0007163"
"1695","enu",9,"establishment or maintenance of epithelial cell apical/basal polarity",0.166999151464852,2.66666666666667,3.33333333333333,0.936794924772078,1,NA,"GO:0045197"
"1696","enu",9,"ether lipid biosynthetic process",-0.0724186254033758,0.166666666666667,0,0.999768678133417,1,NA,"GO:0008611"
"1697","enu",9,"exit from host cell",-0.395953455225937,0.833333333333333,1,0.991327771325025,1,NA,"GO:0035891"
"1698","enu",9,"exosomal secretion",0.652591938153184,1.5,0.666666666666667,0.740133718873474,1,NA,"GO:1990182"
"1699","enu",9,"extracellular matrix assembly",0.277510476786722,3.83333333333333,3.5,0.8190682791627,1,NA,"GO:0085029"
"1700","enu",9,"extracellular vesicle biogenesis",-0.404019058288434,2,1,0.799794459652078,1,NA,"GO:0140112"
"1701","enu",9,"face development",-0.520299315674312,2,3,0.386140923551821,0.786072594373349,NA,"GO:0060324"
"1702","enu",9,"fat cell differentiation",-0.0452554324882549,9.16666666666667,11.8333333333333,0.0697040656195674,0.347649027277592,NA,"GO:0045444"
"1703","enu",9,"fatty acid beta-oxidation",-0.32796579963211,2.33333333333333,2.83333333333333,0.184330143867378,0.569921048294037,NA,"GO:0006635"
"1704","enu",9,"fibroblast migration",-0.236343288341248,3.16666666666667,4.5,0.217827356567772,0.606148041428703,NA,"GO:0010761"
"1705","enu",9,"fibroblast proliferation",0.188090704098428,5.83333333333333,6.33333333333333,0.49960002893264,0.901992812416848,NA,"GO:0048144"
"1706","enu",9,"folic acid metabolic process",0.22750179148398,0.333333333333333,0.5,0.999790316661214,1,NA,"GO:0046655"
"1707","enu",9,"glial cell apoptotic process",-0.897992184280615,0.166666666666667,0.833333333333333,0.911186677476653,1,NA,"GO:0034349"
"1708","enu",9,"glycerol ether biosynthetic process",-0.179564839464755,0.166666666666667,0,0.999768678133417,1,NA,"GO:0046504"
"1709","enu",9,"glycosyl compound biosynthetic process",-0.728984697382712,0.833333333333333,0.833333333333333,0.99862237604956,1,NA,"GO:1901659"
"1710","enu",9,"glycosyl compound metabolic process",-0.123230840882079,2.33333333333333,2.83333333333333,0.764942039095055,1,NA,"GO:1901657"
"1711","enu",9,"glycosylation",-0.279468440366884,6.5,10.1666666666667,0.0139810687182606,0.198123176406987,NA,"GO:0070085"
"1712","enu",9,"heart valve development",0.144629596466367,3.66666666666667,4.5,0.56518614800412,0.984756650889274,NA,"GO:0003170"
"1713","enu",9,"heme metabolic process",-0.280627009720286,1.33333333333333,1.66666666666667,0.77158314113704,1,NA,"GO:0042168"
"1714","enu",9,"heterochromatin formation",-0.503176642048647,2,4.5,0.0607281685940785,0.336535267625518,NA,"GO:0031507"
"1715","enu",9,"heterocycle catabolic process",0.0255015248601931,15.1666666666667,19.6666666666667,0.0773210357478083,0.362545206187446,NA,"GO:0046700"
"1716","enu",9,"histone modification",-0.293588129417223,17.1666666666667,22,0.0357431163155572,0.264101914998284,NA,"GO:0016570"
"1717","enu",9,"immune system development",0.173686162508214,8.16666666666667,8.5,0.284241383011571,0.672721062357751,NA,"GO:0002520"
"1718","enu",9,"in utero embryonic development",0.0643117934504165,16.6666666666667,20.8333333333333,0.102550685657707,0.400663317005943,NA,"GO:0001701"
"1719","enu",9,"inner cell mass cell proliferation",-0.394871539567752,0.5,0.333333333333333,0.965895621780028,1,NA,"GO:0001833"
"1720","enu",9,"inositol phosphate catabolic process",-0.281729277593827,1.16666666666667,0.666666666666667,0.930960200613843,1,NA,"GO:0071545"
"1721","enu",9,"interferon-beta production",-0.605039403854717,1.66666666666667,2.66666666666667,0.323904140044014,0.717987510430899,NA,"GO:0032608"
"1722","enu",9,"intermembrane lipid transfer",-0.698395694453108,1,1.83333333333333,0.273117329932256,0.659494445864685,NA,"GO:0120009"
"1723","enu",9,"intracellular lipid transport",-0.568883138609309,0.666666666666667,2,0.366184203426074,0.768694679280755,NA,"GO:0032365"
"1724","enu",9,"intraciliary transport",-0.541426029601044,1.66666666666667,1.83333333333333,0.99140628593239,1,NA,"GO:0042073"
"1725","enu",9,"iron ion homeostasis",-0.371484934830867,3.16666666666667,3.66666666666667,0.856799276964038,1,NA,"GO:0055072"
"1726","enu",9,"iron-sulfur cluster assembly",0.332636995036904,0.833333333333333,0.833333333333333,0.882148214021015,1,NA,"GO:0016226"
"1727","enu",9,"kinetochore organization",0.127800481594316,0.666666666666667,0.666666666666667,0.965508768572408,1,NA,"GO:0051383"
"1728","enu",9,"lamellipodium assembly",-0.139620283102678,2.5,3.66666666666667,0.114960790754611,0.424620753630593,NA,"GO:0030032"
"1729","enu",9,"lamellipodium morphogenesis",-0.904570598363324,1.5,1.66666666666667,0.915556408698591,1,NA,"GO:0072673"
"1730","enu",9,"lamellipodium organization",-0.523223921116774,4,5.5,0.182094103704283,0.567621463890696,NA,"GO:0097581"
"1731","enu",9,"limb development",-0.315326117121619,8.16666666666667,10.3333333333333,0.120226861353399,0.432166825946002,NA,"GO:0060173"
"1732","enu",9,"lipoprotein catabolic process",-0.439623086272237,0.333333333333333,0.333333333333333,1,1,NA,"GO:0042159"
"1733","enu",9,"lipoprotein metabolic process",0.434131744360655,3.5,5,0.64498238070601,1,NA,"GO:0042157"
"1734","enu",9,"lysosomal lumen acidification",0.0432991129727368,0.833333333333333,0.5,0.954084813813552,1,NA,"GO:0007042"
"1735","enu",9,"lysosomal protein catabolic process",-0.261627235685478,0.333333333333333,0.666666666666667,0.996337279378336,1,NA,"GO:1905146"
"1736","enu",9,"mRNA export from nucleus",-0.231084150052304,1.83333333333333,2.83333333333333,0.350373087025133,0.75160678345714,NA,"GO:0006406"
"1737","enu",9,"macroautophagy",0.259181130511409,13,15,0.890563509872756,1,NA,"GO:0016236"
"1738","enu",9,"macromolecule deacylation",-0.13663054062397,4.16666666666667,6,0.176782316356626,0.555402710443259,NA,"GO:0098732"
"1739","enu",9,"macromolecule glycosylation",0.0931635529398717,6,9.66666666666667,0.0103751934741214,0.179987052007584,NA,"GO:0043413"
"1740","enu",9,"magnesium ion transmembrane transport",0.572841707961343,1.83333333333333,0.5,0.2367579451616,0.634002819593815,NA,"GO:1903830"
"1741","enu",9,"magnesium ion transport",0.495841014135793,2,0.5,0.130303505777706,0.448199127631937,NA,"GO:0015693"
"1742","enu",9,"maintenance of cell number",-0.17948105109656,7.16666666666667,9.66666666666667,0.155859672827483,0.518233412151381,NA,"GO:0098727"
"1743","enu",9,"maintenance of protein location",0.305871606968616,3.16666666666667,4.66666666666667,0.199089216546726,0.58409262795694,NA,"GO:0045185"
"1744","enu",9,"maintenance of protein location in cell",-0.327373754343693,2.33333333333333,3.33333333333333,0.782179740016173,1,NA,"GO:0032507"
"1745","enu",9,"mammary gland epithelial cell proliferation",-0.469822265929987,2,2,0.983857483374093,1,NA,"GO:0033598"
"1746","enu",9,"membrane assembly",-0.0541571255771811,1.66666666666667,3,0.461241902847826,0.852016292760568,NA,"GO:0071709"
"1747","enu",9,"membrane biogenesis",-0.594590525516245,1.83333333333333,3,0.656131511153777,1,NA,"GO:0044091"
"1748","enu",9,"membrane docking",0.146064192276033,3.83333333333333,4.16666666666667,0.363316373157039,0.767001232220416,NA,"GO:0022406"
