"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Melanoma8","Melanoma","MMEA9_C3",0,0,0,1,1,3.00692870121377e-44
"Tight junction8","Tight junction","MMEA9_C3",0,0,0,1,1,3.04913079454326e-39
"Apoptosis - multiple species8","Apoptosis - multiple species","MMEA9_C3",0,0,0,1,1,1.98001785784575e-48
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis8","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEA9_C3",0,0,0,1,1,8.74868069214436e-51
"Biosynthesis of nucleotide sugars8","Biosynthesis of nucleotide sugars","MMEA9_C3",0,0,0,1,1,1.48558978123759e-48
"Epithelial cell signaling in Helicobacter pylori infection8","Epithelial cell signaling in Helicobacter pylori infection","MMEA9_C3",1,0,1,0.156542056074766,1,2.68999326994484e-45
"Epstein-Barr virus infection8","Epstein-Barr virus infection","MMEA9_C3",0,0,0,1,1,8.8299900382872e-44
"Selenocompound metabolism8","Selenocompound metabolism","MMEA9_C3",0,0,0,1,1,6.19532143584685e-50
"Other types of O-glycan biosynthesis8","Other types of O-glycan biosynthesis","MMEA9_C3",0,0,0,1,1,4.60445796443032e-48
"Notch signaling pathway8","Notch signaling pathway","MMEA9_C3",0,0,0,1,1,2.02993541317644e-45
"Fc gamma R-mediated phagocytosis8","Fc gamma R-mediated phagocytosis","MMEA9_C3",0,0,0,1,1,1.39193951011159e-41
"Citrate cycle (TCA cycle)8","Citrate cycle (TCA cycle)","MMEA9_C3",0,0,0,1,1,1.13101409631268e-48
"Apelin signaling pathway8","Apelin signaling pathway","MMEA9_C3",0,0,0,1,1,1.29000943282742e-38
"Mismatch repair8","Mismatch repair","MMEA9_C3",0,0,0,1,1,2.71222846973423e-49
"Carbon metabolism8","Carbon metabolism","MMEA9_C3",0,0,0,1,1,3.8919838228474e-43
"Hedgehog signaling pathway8","Hedgehog signaling pathway","MMEA9_C3",0,0,0,1,1,8.66343883063029e-45
"Chagas disease8","Chagas disease","MMEA9_C3",0,0,0,1,1,6.88606963747842e-43
"Growth hormone synthesis, secretion and action8","Growth hormone synthesis, secretion and action","MMEA9_C3",0,0,0,1,1,3.59325009120426e-40
"Kaposi sarcoma-associated herpesvirus infection8","Kaposi sarcoma-associated herpesvirus infection","MMEA9_C3",0,0,0,1,1,1.8716374576883e-39
"Hippo signaling pathway - multiple species8","Hippo signaling pathway - multiple species","MMEA9_C3",0,0,0,1,1,1.51896494178814e-46
"VEGF signaling pathway8","VEGF signaling pathway","MMEA9_C3",0,0,0,1,1,5.40716125781561e-46
"Gap junction8","Gap junction","MMEA9_C3",0,0,0,1,1,3.7779124227817e-45
"Vasopressin-regulated water reabsorption8","Vasopressin-regulated water reabsorption","MMEA9_C3",0,0,0,1,1,1.66112417064607e-47
"Progesterone-mediated oocyte maturation8","Progesterone-mediated oocyte maturation","MMEA9_C3",0,0,0,1,1,2.11463015953862e-44
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate8","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","MMEA9_C3",0,0,0,1,1,2.53253056497007e-48
"T cell receptor signaling pathway8","T cell receptor signaling pathway","MMEA9_C3",0,0,0,1,1,7.25902654681128e-44
"Oocyte meiosis8","Oocyte meiosis","MMEA9_C3",0,0,0,1,1,3.49498976220968e-43
"Phospholipase D signaling pathway8","Phospholipase D signaling pathway","MMEA9_C3",0,0,0,1,1,2.60334322295273e-39
"Acute myeloid leukemia8","Acute myeloid leukemia","MMEA9_C3",0,0,0,1,1,8.64167928368504e-45
"One carbon pool by folate8","One carbon pool by folate","MMEA9_C3",0,0,0,1,1,1.26410699777781e-49
"Propanoate metabolism8","Propanoate metabolism","MMEA9_C3",1,0,1,0.0724299065420561,1,1.21157117940211e-48
"Wnt signaling pathway8","Wnt signaling pathway","MMEA9_C3",0,0,0,1,1,1.5110953420856e-37
"Breast cancer8","Breast cancer","MMEA9_C3",0,0,0,1,1,2.85804155895297e-39
"Adipocytokine signaling pathway8","Adipocytokine signaling pathway","MMEA9_C3",1,0,1,0.171728971962617,1,6.25811972647372e-45
"Central carbon metabolism in cancer8","Central carbon metabolism in cancer","MMEA9_C3",0,0,0,1,1,1.29929288267919e-45
"Glyoxylate and dicarboxylate metabolism8","Glyoxylate and dicarboxylate metabolism","MMEA9_C3",0,0,0,1,1,4.06101190200251e-49
"Relaxin signaling pathway8","Relaxin signaling pathway","MMEA9_C3",0,0,0,1,1,1.63841133646119e-39
"Ferroptosis8","Ferroptosis","MMEA9_C3",0,0,0,1,1,1.12538006160126e-47
"Sphingolipid metabolism8","Sphingolipid metabolism","MMEA9_C3",0,0,0,1,1,6.47505142219571e-47
"Toxoplasmosis8","Toxoplasmosis","MMEA9_C3",0,0,0,1,1,8.78631934516489e-48
"Ras signaling pathway8","Ras signaling pathway","MMEA9_C3",0,0,0,1,1,1.19955312221944e-35
"Pyrimidine metabolism8","Pyrimidine metabolism","MMEA9_C3",0,0,0,1,1,2.69435834581171e-47
"GnRH signaling pathway8","GnRH signaling pathway","MMEA9_C3",0,0,0,1,1,3.54829572114876e-44
"Coronavirus disease - COVID-198","Coronavirus disease - COVID-19","MMEA9_C3",0,0,0,1,1,2.81049198231784e-38
"Mannose type O-glycan biosynthesis8","Mannose type O-glycan biosynthesis","MMEA9_C3",0,0,0,1,1,2.94446442811944e-50
"Terpenoid backbone biosynthesis8","Terpenoid backbone biosynthesis","MMEA9_C3",0,0,0,1,1,7.54695543341793e-50
"Cysteine and methionine metabolism8","Cysteine and methionine metabolism","MMEA9_C3",1,0,1,0.105140186915888,1,3.10146320390463e-47
"Circadian rhythm8","Circadian rhythm","MMEA9_C3",0,0,0,1,1,5.90262585781173e-49
"Fatty acid elongation8","Fatty acid elongation","MMEA9_C3",0,0,0,1,1,3.21052487386834e-49
"Biosynthesis of unsaturated fatty acids8","Biosynthesis of unsaturated fatty acids","MMEA9_C3",0,0,0,1,1,3.99807074252484e-49
"Inflammatory mediator regulation of TRP channels8","Inflammatory mediator regulation of TRP channels","MMEA9_C3",0,0,0,1,1,4.23772632473571e-43
"Parathyroid hormone synthesis, secretion and action8","Parathyroid hormone synthesis, secretion and action","MMEA9_C3",0,0,0,1,1,8.47637343290407e-41
"Sulfur metabolism8","Sulfur metabolism","MMEA9_C3",0,0,0,1,1,1.55413973583089e-51
"Vibrio cholerae infection8","Vibrio cholerae infection","MMEA9_C3",1,0,1,0.10981308411215,1,1.04797085572739e-47
"Signaling pathways regulating pluripotency of stem cells8","Signaling pathways regulating pluripotency of stem cells","MMEA9_C3",0,0,0,1,1,2.06446072849335e-40
"HIF-1 signaling pathway8","HIF-1 signaling pathway","MMEA9_C3",0,0,0,1,1,1.43263375679967e-42
"Purine metabolism8","Purine metabolism","MMEA9_C3",0,0,0,1,1,4.13983827891646e-43
"Fatty acid degradation8","Fatty acid degradation","MMEA9_C3",0,0,0,1,1,3.89123998506514e-48
"Glutathione metabolism8","Glutathione metabolism","MMEA9_C3",0,0,0,1,1,3.59821255660477e-47
"Transcriptional misregulation in cancer8","Transcriptional misregulation in cancer","MMEA9_C3",0,0,0,1,1,1.62846528871285e-36
"2-Oxocarboxylic acid metabolism8","2-Oxocarboxylic acid metabolism","MMEA9_C3",0,0,0,1,1,1.45227808523215e-48
"Adrenergic signaling in cardiomyocytes8","Adrenergic signaling in cardiomyocytes","MMEA9_C3",0,0,0,1,1,3.55677603298976e-40
"Gastric cancer8","Gastric cancer","MMEA9_C3",0,0,0,1,1,4.19671208769572e-38
"Long-term potentiation8","Long-term potentiation","MMEA9_C3",0,0,0,1,1,4.64823172047817e-47
"Motor proteins8","Motor proteins","MMEA9_C3",0,0,0,1,1,5.26534337040419e-38
"Biosynthesis of amino acids8","Biosynthesis of amino acids","MMEA9_C3",0,0,0,1,1,2.49764290470763e-45
"Other glycan degradation8","Other glycan degradation","MMEA9_C3",0,0,0,1,1,7.29528623231016e-51
"Non-homologous end-joining8","Non-homologous end-joining","MMEA9_C3",0,0,0,1,1,3.04433050257997e-51
"Glycerophospholipid metabolism8","Glycerophospholipid metabolism","MMEA9_C3",0,0,0,1,1,3.8573715728299e-44
"C-type lectin receptor signaling pathway8","C-type lectin receptor signaling pathway","MMEA9_C3",0,0,0,1,1,1.06816588367492e-44
"Lipid and atherosclerosis8","Lipid and atherosclerosis","MMEA9_C3",0,0,0,1,1,2.02443396617512e-39
"Hepatitis C8","Hepatitis C","MMEA9_C3",0,0,0,1,1,7.37890121599066e-41
"PI3K-Akt signaling pathway8","PI3K-Akt signaling pathway","MMEA9_C3",1,1,0,1,1,8.13342582286831e-30
"Long-term depression8","Long-term depression","MMEA9_C3",0,0,0,1,1,5.25878803798072e-47
"Arrhythmogenic right ventricular cardiomyopathy8","Arrhythmogenic right ventricular cardiomyopathy","MMEA9_C3",0,0,0,1,1,7.19344203878837e-43
"Necroptosis8","Necroptosis","MMEA9_C3",0,0,0,1,1,1.73832608394792e-42
"Retrograde endocannabinoid signaling8","Retrograde endocannabinoid signaling","MMEA9_C3",0,0,0,1,1,1.44406709202999e-42
"Pantothenate and CoA biosynthesis8","Pantothenate and CoA biosynthesis","MMEA9_C3",0,0,0,1,1,2.25435003743186e-50
"Cushing syndrome8","Cushing syndrome","MMEA9_C3",0,0,0,1,1,1.10972624994603e-38
"Fructose and mannose metabolism8","Fructose and mannose metabolism","MMEA9_C3",0,0,0,1,1,1.32052133689297e-49
"Platelet activation8","Platelet activation","MMEA9_C3",0,0,0,1,1,7.37890121599066e-41
"Efferocytosis8","Efferocytosis","MMEA9_C3",0,0,0,1,1,1.09117579195292e-38
"Antifolate resistance8","Antifolate resistance","MMEA9_C3",0,0,0,1,1,2.47546709684264e-48
"Alcoholism8","Alcoholism","MMEA9_C3",0,0,0,1,1,5.16515826743929e-42
"Melanogenesis8","Melanogenesis","MMEA9_C3",0,0,0,1,1,2.42626424868095e-42
"Prolactin signaling pathway8","Prolactin signaling pathway","MMEA9_C3",0,0,0,1,1,2.41469056710831e-45
"Glycerolipid metabolism8","Glycerolipid metabolism","MMEA9_C3",0,0,0,1,1,1.49600278295095e-46
"Dopaminergic synapse8","Dopaminergic synapse","MMEA9_C3",0,0,0,1,1,3.87758697948886e-42
"Glycosphingolipid biosynthesis - ganglio series8","Glycosphingolipid biosynthesis - ganglio series","MMEA9_C3",0,0,0,1,1,1.51682496529578e-49
"Mucin type O-glycan biosynthesis8","Mucin type O-glycan biosynthesis","MMEA9_C3",0,0,0,1,1,2.33501869706447e-48
"Lipoic acid metabolism8","Lipoic acid metabolism","MMEA9_C3",0,0,0,1,1,6.20650204580198e-50
"NF-kappa B signaling pathway8","NF-kappa B signaling pathway","MMEA9_C3",0,0,0,1,1,1.10892147518525e-43
"Oxytocin signaling pathway8","Oxytocin signaling pathway","MMEA9_C3",0,0,0,1,1,3.92022137771484e-40
"Basal cell carcinoma8","Basal cell carcinoma","MMEA9_C3",0,0,0,1,1,1.79698256263232e-44
"Legionellosis8","Legionellosis","MMEA9_C3",0,0,0,1,1,9.75637295640711e-49
"Measles8","Measles","MMEA9_C3",0,0,0,1,1,1.10485603864638e-41
"Biosynthesis of cofactors8","Biosynthesis of cofactors","MMEA9_C3",0,0,0,1,1,1.98965790845631e-41
"Glycosaminoglycan biosynthesis - keratan sulfate8","Glycosaminoglycan biosynthesis - keratan sulfate","MMEA9_C3",0,0,0,1,1,4.06101190200251e-49
"Alanine, aspartate and glutamate metabolism8","Alanine, aspartate and glutamate metabolism","MMEA9_C3",0,0,0,1,1,7.54695543341793e-50
"Fatty acid biosynthesis8","Fatty acid biosynthesis","MMEA9_C3",1,0,1,0.0303738317757009,1,1.07439054416942e-50
"Hypertrophic cardiomyopathy8","Hypertrophic cardiomyopathy","MMEA9_C3",0,0,0,1,1,2.24647969540415e-41
"Glucagon signaling pathway8","Glucagon signaling pathway","MMEA9_C3",1,0,1,0.216121495327103,1,7.01941008094756e-43
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin8","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","MMEA9_C3",0,0,0,1,1,1.03070059087597e-46
"Steroid biosynthesis8","Steroid biosynthesis","MMEA9_C3",0,0,0,1,1,1.00727188884148e-50
"cGMP-PKG signaling pathway8","cGMP-PKG signaling pathway","MMEA9_C3",0,0,0,1,1,3.60397681236539e-38
"Phagosome8","Phagosome","MMEA9_C3",1,0,1,0.26285046728972,1,1.94529460506347e-45
"Arginine and proline metabolism8","Arginine and proline metabolism","MMEA9_C3",0,0,0,1,1,2.94528214741372e-47
"Pyruvate metabolism8","Pyruvate metabolism","MMEA9_C3",1,0,1,0.0782710280373832,1,1.06351292699117e-48
"Type II diabetes mellitus8","Type II diabetes mellitus","MMEA9_C3",0,0,0,1,1,1.12538006160126e-47
"Dilated cardiomyopathy8","Dilated cardiomyopathy","MMEA9_C3",0,0,0,1,1,3.02750517451558e-41
"Alcoholic liver disease8","Alcoholic liver disease","MMEA9_C3",1,0,1,0.285046728971963,1,1.8281220681963e-40
"Leukocyte transendothelial migration8","Leukocyte transendothelial migration","MMEA9_C3",0,0,0,1,1,1.35174524163361e-42
"Glycosaminoglycan degradation8","Glycosaminoglycan degradation","MMEA9_C3",0,0,0,1,1,1.31243409320054e-50
"Endocrine and other factor-regulated calcium reabsorption8","Endocrine and other factor-regulated calcium reabsorption","MMEA9_C3",0,0,0,1,1,2.72134534856635e-46
"Ubiquinone and other terpenoid-quinone biosynthesis8","Ubiquinone and other terpenoid-quinone biosynthesis","MMEA9_C3",0,0,0,1,1,5.82755424895394e-51
"Fc epsilon RI signaling pathway8","Fc epsilon RI signaling pathway","MMEA9_C3",0,0,0,1,1,2.72134534856635e-46
"Glycine, serine and threonine metabolism8","Glycine, serine and threonine metabolism","MMEA9_C3",1,0,1,0.0841121495327103,1,3.18525460785635e-48
"Pertussis8","Pertussis","MMEA9_C3",0,0,0,1,1,2.82410534541401e-46
"Aldosterone synthesis and secretion8","Aldosterone synthesis and secretion","MMEA9_C3",0,0,0,1,1,3.09144683766415e-43
"Regulation of lipolysis in adipocytes8","Regulation of lipolysis in adipocytes","MMEA9_C3",0,0,0,1,1,7.42670913356017e-47
"Cholinergic synapse8","Cholinergic synapse","MMEA9_C3",0,0,0,1,1,5.09026542868129e-42
"Osteoclast differentiation8","Osteoclast differentiation","MMEA9_C3",0,0,0,1,1,4.08068059977776e-41
"Pentose phosphate pathway8","Pentose phosphate pathway","MMEA9_C3",0,0,0,1,1,2.07998311619592e-49
"beta-Alanine metabolism8","beta-Alanine metabolism","MMEA9_C3",0,0,0,1,1,3.37600553732674e-48
"PPAR signaling pathway8","PPAR signaling pathway","MMEA9_C3",0,0,0,1,1,2.54358867313552e-47
"Folate biosynthesis8","Folate biosynthesis","MMEA9_C3",0,0,0,1,1,3.88007349058077e-50
"Influenza A8","Influenza A","MMEA9_C3",0,0,0,1,1,5.00763186528535e-46
"Th17 cell differentiation8","Th17 cell differentiation","MMEA9_C3",2,0,1.58496250072116,0.0619158878504673,1,1.24174144664838e-47
"Cardiac muscle contraction8","Cardiac muscle contraction","MMEA9_C3",0,0,0,1,1,2.37234663632696e-45
"Nicotinate and nicotinamide metabolism8","Nicotinate and nicotinamide metabolism","MMEA9_C3",0,0,0,1,1,7.60019221899924e-50
"Aldosterone-regulated sodium reabsorption8","Aldosterone-regulated sodium reabsorption","MMEA9_C3",0,0,0,1,1,4.79428273138462e-48
"Neutrophil extracellular trap formation8","Neutrophil extracellular trap formation","MMEA9_C3",0,0,0,1,1,8.19455949294045e-43
"Th1 and Th2 cell differentiation8","Th1 and Th2 cell differentiation","MMEA9_C3",1,0,1,0.175233644859813,1,3.03962354873264e-48
"NOD-like receptor signaling pathway8","NOD-like receptor signaling pathway","MMEA9_C3",0,0,0,1,1,1.35384773430359e-42
"Cortisol synthesis and secretion8","Cortisol synthesis and secretion","MMEA9_C3",0,0,0,1,1,7.23854803923343e-45
"GnRH secretion8","GnRH secretion","MMEA9_C3",0,0,0,1,1,3.21672755100649e-46
"Vascular smooth muscle contraction8","Vascular smooth muscle contraction","MMEA9_C3",0,0,0,1,1,7.41349933004131e-41
"Estrogen signaling pathway8","Estrogen signaling pathway","MMEA9_C3",0,0,0,1,1,4.56523688537961e-41
"RIG-I-like receptor signaling pathway8","RIG-I-like receptor signaling pathway","MMEA9_C3",0,0,0,1,1,6.46076010372212e-48
"Amoebiasis8","Amoebiasis","MMEA9_C3",0,0,0,1,1,9.52258369287044e-44
"ECM-receptor interaction8","ECM-receptor interaction","MMEA9_C3",0,0,0,1,1,6.81003792419988e-42
"Renin secretion8","Renin secretion","MMEA9_C3",0,0,0,1,1,1.26645164866572e-45
"Collecting duct acid secretion8","Collecting duct acid secretion","MMEA9_C3",0,0,0,1,1,5.5143759833221e-50
"Viral myocarditis8","Viral myocarditis","MMEA9_C3",0,0,0,1,1,3.43180270581195e-50
"B cell receptor signaling pathway8","B cell receptor signaling pathway","MMEA9_C3",0,0,0,1,1,1.52803799408919e-46
"Glutamatergic synapse8","Glutamatergic synapse","MMEA9_C3",0,0,0,1,1,6.58277450418258e-43
"Cytosolic DNA-sensing pathway8","Cytosolic DNA-sensing pathway","MMEA9_C3",0,0,0,1,1,1.80471683522248e-45
"Glycosphingolipid biosynthesis - globo and isoglobo series8","Glycosphingolipid biosynthesis - globo and isoglobo series","MMEA9_C3",0,0,0,1,1,1.44936531929094e-50
"Galactose metabolism8","Galactose metabolism","MMEA9_C3",0,0,0,1,1,3.33831409028981e-50
"Arginine biosynthesis8","Arginine biosynthesis","MMEA9_C3",0,0,0,1,1,3.640326608186e-51
"Toll-like receptor signaling pathway8","Toll-like receptor signaling pathway","MMEA9_C3",0,0,0,1,1,7.76167894057277e-45
"Thiamine metabolism8","Thiamine metabolism","MMEA9_C3",0,0,0,1,1,4.53810140309717e-50
"Circadian entrainment8","Circadian entrainment","MMEA9_C3",0,0,0,1,1,1.00666115967048e-42
"Morphine addiction8","Morphine addiction","MMEA9_C3",0,0,0,1,1,7.70323525258732e-44
"Ether lipid metabolism8","Ether lipid metabolism","MMEA9_C3",0,0,0,1,1,1.32728734715313e-48
"Ribosome biogenesis in eukaryotes8","Ribosome biogenesis in eukaryotes","MMEA9_C3",0,0,0,1,1,1.66760407651101e-45
"Synaptic vesicle cycle8","Synaptic vesicle cycle","MMEA9_C3",1,0,1,0.133177570093458,1,1.48098978423513e-46
"Tryptophan metabolism8","Tryptophan metabolism","MMEA9_C3",0,0,0,1,1,1.02824955762315e-47
"Proximal tubule bicarbonate reclamation8","Proximal tubule bicarbonate reclamation","MMEA9_C3",0,0,0,1,1,2.97446971703061e-50
"Chemical carcinogenesis - receptor activation8","Chemical carcinogenesis - receptor activation","MMEA9_C3",0,0,0,1,1,6.04495565873545e-38
"Leishmaniasis8","Leishmaniasis","MMEA9_C3",0,0,0,1,1,3.58064554630643e-50
"Glycosphingolipid biosynthesis - lacto and neolacto series8","Glycosphingolipid biosynthesis - lacto and neolacto series","MMEA9_C3",0,0,0,1,1,1.71158742730938e-50
"Amphetamine addiction8","Amphetamine addiction","MMEA9_C3",0,0,0,1,1,5.36459976239361e-46
"Thyroid hormone synthesis8","Thyroid hormone synthesis","MMEA9_C3",0,0,0,1,1,2.43994645673281e-45
"Butanoate metabolism8","Butanoate metabolism","MMEA9_C3",0,0,0,1,1,1.44217170024823e-50
"ABC transporters8","ABC transporters","MMEA9_C3",0,0,0,1,1,1.38023566392342e-48
"Antigen processing and presentation8","Antigen processing and presentation","MMEA9_C3",0,0,0,1,1,1.00727188884148e-50
"Ovarian steroidogenesis8","Ovarian steroidogenesis","MMEA9_C3",0,0,0,1,1,4.43417103862981e-48
"Rheumatoid arthritis8","Rheumatoid arthritis","MMEA9_C3",1,0,1,0.143691588785047,1,3.39608196693858e-49
"IL-17 signaling pathway8","IL-17 signaling pathway","MMEA9_C3",0,0,0,1,1,6.80358518734586e-46
"Renin-angiotensin system8","Renin-angiotensin system","MMEA9_C3",0,0,0,1,1,6.23345037379564e-51
"Nitrogen metabolism8","Nitrogen metabolism","MMEA9_C3",0,0,0,1,1,1.96698768842558e-51
"Tuberculosis8","Tuberculosis","MMEA9_C3",1,0,1,0.258177570093458,1,3.02312819322216e-45
"Drug metabolism - other enzymes8","Drug metabolism - other enzymes","MMEA9_C3",0,0,0,1,1,1.21952274509476e-47
"Glycolysis / Gluconeogenesis8","Glycolysis / Gluconeogenesis","MMEA9_C3",0,0,0,1,1,2.54725859621169e-47
"Gastric acid secretion8","Gastric acid secretion","MMEA9_C3",0,0,0,1,1,8.07981176263769e-45
"Cholesterol metabolism8","Cholesterol metabolism","MMEA9_C3",0,0,0,1,1,4.73467653404476e-48
"African trypanosomiasis8","African trypanosomiasis","MMEA9_C3",0,0,0,1,1,1.2124223426787e-48
"GABAergic synapse8","GABAergic synapse","MMEA9_C3",0,0,0,1,1,8.66343883063029e-45
"Chemokine signaling pathway8","Chemokine signaling pathway","MMEA9_C3",0,0,0,1,1,1.30450417429173e-39
"Insulin secretion8","Insulin secretion","MMEA9_C3",0,0,0,1,1,6.17820589252401e-44
"Cocaine addiction8","Cocaine addiction","MMEA9_C3",0,0,0,1,1,4.79428273138462e-48
"Mineral absorption8","Mineral absorption","MMEA9_C3",0,0,0,1,1,6.32455640346345e-47
"Histidine metabolism8","Histidine metabolism","MMEA9_C3",0,0,0,1,1,1.00727188884148e-50
"Vitamin digestion and absorption8","Vitamin digestion and absorption","MMEA9_C3",0,0,0,1,1,7.98203983896789e-50
"Systemic lupus erythematosus8","Systemic lupus erythematosus","MMEA9_C3",0,0,0,1,1,1.00727188884148e-50
"Phenylalanine metabolism8","Phenylalanine metabolism","MMEA9_C3",0,0,0,1,1,2.15282073374667e-51
"Taurine and hypotaurine metabolism8","Taurine and hypotaurine metabolism","MMEA9_C3",0,0,0,1,1,3.87204872410311e-51
"Starch and sucrose metabolism8","Starch and sucrose metabolism","MMEA9_C3",0,0,0,1,1,8.05713128966443e-50
"cAMP signaling pathway8","cAMP signaling pathway","MMEA9_C3",0,0,0,1,1,2.0942984645455e-37
"Protein digestion and absorption8","Protein digestion and absorption","MMEA9_C3",1,0,1,0.220794392523364,1,6.68397374554298e-43
"Primary bile acid biosynthesis8","Primary bile acid biosynthesis","MMEA9_C3",0,0,0,1,1,1.53011781851528e-51
"Calcium signaling pathway8","Calcium signaling pathway","MMEA9_C3",0,0,0,1,1,1.71891957243756e-35
"Porphyrin metabolism8","Porphyrin metabolism","MMEA9_C3",0,0,0,1,1,7.32294555832216e-50
"Malaria8","Malaria","MMEA9_C3",0,0,0,1,1,1.27796425472184e-46
"alpha-Linolenic acid metabolism8","alpha-Linolenic acid metabolism","MMEA9_C3",0,0,0,1,1,1.00727188884148e-50
"Cell adhesion molecules8","Cell adhesion molecules","MMEA9_C3",1,0,1,0.261682242990654,1,8.84818766358213e-46
"Carbohydrate digestion and absorption8","Carbohydrate digestion and absorption","MMEA9_C3",0,0,0,1,1,2.69503560690453e-49
"Serotonergic synapse8","Serotonergic synapse","MMEA9_C3",0,0,0,1,1,2.5594764943088e-44
"JAK-STAT signaling pathway8","JAK-STAT signaling pathway","MMEA9_C3",2,0,1.58496250072116,0.103971962616822,1,9.03230921276931e-41
"Type I diabetes mellitus8","Type I diabetes mellitus","MMEA9_C3",0,0,0,1,1,3.11821096403247e-52
"Arachidonic acid metabolism8","Arachidonic acid metabolism","MMEA9_C3",0,0,0,1,1,4.05960766685848e-49
"Salivary secretion8","Salivary secretion","MMEA9_C3",0,0,0,1,1,1.10222733115977e-44
"Inflammatory bowel disease8","Inflammatory bowel disease","MMEA9_C3",2,0,1.58496250072116,0.0327102803738318,1,1.4400419153595e-50
"Natural killer cell mediated cytotoxicity8","Natural killer cell mediated cytotoxicity","MMEA9_C3",0,0,0,1,1,1.23522702042529e-46
"Tyrosine metabolism8","Tyrosine metabolism","MMEA9_C3",0,0,0,1,1,2.97446971703061e-50
"Allograft rejection8","Allograft rejection","MMEA9_C3",0,0,0,1,1,3.11821096403247e-52
"Phototransduction8","Phototransduction","MMEA9_C3",0,0,0,1,1,7.29528623231016e-51
"Primary immunodeficiency8","Primary immunodeficiency","MMEA9_C3",0,0,0,1,1,3.69138000349001e-50
"Linoleic acid metabolism8","Linoleic acid metabolism","MMEA9_C3",0,0,0,1,1,1.64271530195815e-51
"Pentose and glucuronate interconversions8","Pentose and glucuronate interconversions","MMEA9_C3",0,0,0,1,1,2.54801444738536e-51
"Graft-versus-host disease8","Graft-versus-host disease","MMEA9_C3",0,0,0,1,1,3.11821096403247e-52
"Intestinal immune network for IgA production8","Intestinal immune network for IgA production","MMEA9_C3",0,0,0,1,1,3.04433050257997e-51
"Pancreatic secretion8","Pancreatic secretion","MMEA9_C3",0,0,0,1,1,2.68703799986946e-44
"Complement and coagulation cascades8","Complement and coagulation cascades","MMEA9_C3",0,0,0,1,1,1.86854093138179e-47
"Fat digestion and absorption8","Fat digestion and absorption","MMEA9_C3",0,0,0,1,1,7.77838394643114e-50
"Ascorbate and aldarate metabolism8","Ascorbate and aldarate metabolism","MMEA9_C3",0,0,0,1,1,3.04433050257997e-51
"MicroRNAs in cancer8","MicroRNAs in cancer","MMEA9_C3",0,0,0,1,1,3.05873034710784e-36
"Asthma8","Asthma","MMEA9_C3",0,0,0,1,1,3.11821096403247e-52
"Maturity onset diabetes of the young8","Maturity onset diabetes of the young","MMEA9_C3",0,0,0,1,1,3.11821096403247e-52
"Chemical carcinogenesis - DNA adducts8","Chemical carcinogenesis - DNA adducts","MMEA9_C3",0,0,0,1,1,1.96885433298272e-50
"Bile secretion8","Bile secretion","MMEA9_C3",0,0,0,1,1,3.1201620090291e-46
"Metabolism of xenobiotics by cytochrome P4508","Metabolism of xenobiotics by cytochrome P450","MMEA9_C3",0,0,0,1,1,1.31577806033105e-49
"Nicotine addiction8","Nicotine addiction","MMEA9_C3",0,0,0,1,1,3.04433050257997e-51
"Hematopoietic cell lineage8","Hematopoietic cell lineage","MMEA9_C3",1,0,1,0.149532710280374,1,2.62179820478324e-49
"Taste transduction8","Taste transduction","MMEA9_C3",0,0,0,1,1,6.6194266821465e-48
"Drug metabolism - cytochrome P4508","Drug metabolism - cytochrome P450","MMEA9_C3",0,0,0,1,1,1.90024219392023e-49
"Autoimmune thyroid disease8","Autoimmune thyroid disease","MMEA9_C3",0,0,0,1,1,3.11821096403247e-52
"Steroid hormone biosynthesis8","Steroid hormone biosynthesis","MMEA9_C3",0,0,0,1,1,3.87661141578466e-51
"Retinol metabolism8","Retinol metabolism","MMEA9_C3",0,0,0,1,1,1.26410699777781e-49
"Viral protein interaction with cytokine and cytokine receptor8","Viral protein interaction with cytokine and cytokine receptor","MMEA9_C3",0,0,0,1,1,6.57989737752554e-48
"Staphylococcus aureus infection8","Staphylococcus aureus infection","MMEA9_C3",0,0,0,1,1,1.00727188884148e-50
"Cytokine-cytokine receptor interaction8","Cytokine-cytokine receptor interaction","MMEA9_C3",2,0,1.58496250072116,0.129672897196262,1,4.71046855849438e-39
"Neuroactive ligand-receptor interaction8","Neuroactive ligand-receptor interaction","MMEA9_C3",0,0,0,1,1,6.23233128825565e-41
"Olfactory transduction8","Olfactory transduction","MMEA9_C3",0,0,0,1,1,3.9532387068905e-49
"Herpes simplex virus 1 infection9","Herpes simplex virus 1 infection","MMEA9_E1",1,1,0,1,1,2.51520685407846e-32
"Cell cycle9","Cell cycle","MMEA9_E1",0,0,0,1,1,2.76651441507117e-41
"Endocytosis9","Endocytosis","MMEA9_E1",0,0,0,1,1,8.44598474133544e-36
"Ribosome9","Ribosome","MMEA9_E1",0,0,0,1,1,1.41531586622636e-43
