"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Retrograde endocannabinoid signaling7","Retrograde endocannabinoid signaling","MMEA9_C2",0,0,0,1,1,6.42573563983704e-43
"Pantothenate and CoA biosynthesis7","Pantothenate and CoA biosynthesis","MMEA9_C2",0,0,0,1,1,8.14618797130708e-51
"Cushing syndrome7","Cushing syndrome","MMEA9_C2",0,0,0,1,1,1.56797492178738e-41
"Fructose and mannose metabolism7","Fructose and mannose metabolism","MMEA9_C2",0,0,0,1,1,1.28766282648581e-49
"Platelet activation7","Platelet activation","MMEA9_C2",0,0,0,1,1,1.05533182461854e-43
"Efferocytosis7","Efferocytosis","MMEA9_C2",0,0,0,1,1,1.86273694250606e-44
"Antifolate resistance7","Antifolate resistance","MMEA9_C2",0,0,0,1,1,1.99373707135499e-50
"Alcoholism7","Alcoholism","MMEA9_C2",0,0,0,1,1,5.17443551277052e-43
"Melanogenesis7","Melanogenesis","MMEA9_C2",0,0,0,1,1,3.30618232222914e-46
"Prolactin signaling pathway7","Prolactin signaling pathway","MMEA9_C2",0,0,0,1,1,7.2923455557559e-48
"Glycerolipid metabolism7","Glycerolipid metabolism","MMEA9_C2",0,0,0,1,1,2.52006640674306e-48
"Dopaminergic synapse7","Dopaminergic synapse","MMEA9_C2",0,0,0,1,1,4.10154010471096e-44
"Glycosphingolipid biosynthesis - ganglio series7","Glycosphingolipid biosynthesis - ganglio series","MMEA9_C2",0,0,0,1,1,4.72617838893405e-51
"Mucin type O-glycan biosynthesis7","Mucin type O-glycan biosynthesis","MMEA9_C2",0,0,0,1,1,2.60892120907323e-49
"Lipoic acid metabolism7","Lipoic acid metabolism","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"NF-kappa B signaling pathway7","NF-kappa B signaling pathway","MMEA9_C2",0,0,0,1,1,1.76470204170078e-46
"Oxytocin signaling pathway7","Oxytocin signaling pathway","MMEA9_C2",0,0,0,1,1,5.641537175886e-43
"Basal cell carcinoma7","Basal cell carcinoma","MMEA9_C2",0,0,0,1,1,3.25847633323288e-47
"Legionellosis7","Legionellosis","MMEA9_C2",0,0,0,1,1,6.87176298166962e-48
"Measles7","Measles","MMEA9_C2",0,0,0,1,1,8.35876295042681e-44
"Biosynthesis of cofactors7","Biosynthesis of cofactors","MMEA9_C2",0,0,0,1,1,7.47218945982651e-43
"Glycosaminoglycan biosynthesis - keratan sulfate7","Glycosaminoglycan biosynthesis - keratan sulfate","MMEA9_C2",0,0,0,1,1,9.1703935610032e-51
"Alanine, aspartate and glutamate metabolism7","Alanine, aspartate and glutamate metabolism","MMEA9_C2",0,0,0,1,1,4.81230142042811e-49
"Fatty acid biosynthesis7","Fatty acid biosynthesis","MMEA9_C2",0,0,0,1,1,4.72617838893405e-51
"Hypertrophic cardiomyopathy7","Hypertrophic cardiomyopathy","MMEA9_C2",0,0,0,1,1,4.72645857440784e-47
"Glucagon signaling pathway7","Glucagon signaling pathway","MMEA9_C2",0,0,0,1,1,8.4620653661636e-44
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin7","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","MMEA9_C2",0,0,0,1,1,9.99390782857974e-52
"Steroid biosynthesis7","Steroid biosynthesis","MMEA9_C2",0,0,0,1,1,5.84396792230937e-51
"cGMP-PKG signaling pathway7","cGMP-PKG signaling pathway","MMEA9_C2",0,0,0,1,1,2.08214777190214e-43
"Phagosome7","Phagosome","MMEA9_C2",0,0,0,1,1,3.98627543853934e-44
"Arginine and proline metabolism7","Arginine and proline metabolism","MMEA9_C2",0,0,0,1,1,8.92658957624623e-50
"Pyruvate metabolism7","Pyruvate metabolism","MMEA9_C2",0,0,0,1,1,1.1891075449005e-47
"Type II diabetes mellitus7","Type II diabetes mellitus","MMEA9_C2",0,0,0,1,1,5.20565172012524e-49
"Dilated cardiomyopathy7","Dilated cardiomyopathy","MMEA9_C2",0,0,0,1,1,7.38579286398299e-46
"Alcoholic liver disease7","Alcoholic liver disease","MMEA9_C2",1,0,1,0.217036172695449,1,1.76032006913605e-43
"Leukocyte transendothelial migration7","Leukocyte transendothelial migration","MMEA9_C2",0,0,0,1,1,1.31907003585261e-44
"Glycosaminoglycan degradation7","Glycosaminoglycan degradation","MMEA9_C2",0,0,0,1,1,5.84396792230937e-51
"Endocrine and other factor-regulated calcium reabsorption7","Endocrine and other factor-regulated calcium reabsorption","MMEA9_C2",0,0,0,1,1,1.57491995834411e-48
"Ubiquinone and other terpenoid-quinone biosynthesis7","Ubiquinone and other terpenoid-quinone biosynthesis","MMEA9_C2",0,0,0,1,1,9.99390782857974e-52
"Fc epsilon RI signaling pathway7","Fc epsilon RI signaling pathway","MMEA9_C2",0,0,0,1,1,9.15648803054896e-48
"Glycine, serine and threonine metabolism7","Glycine, serine and threonine metabolism","MMEA9_C2",0,0,0,1,1,2.25926279537324e-50
"Pertussis7","Pertussis","MMEA9_C2",0,0,0,1,1,1.19562108632819e-46
"Aldosterone synthesis and secretion7","Aldosterone synthesis and secretion","MMEA9_C2",0,0,0,1,1,3.07802341571709e-46
"Regulation of lipolysis in adipocytes7","Regulation of lipolysis in adipocytes","MMEA9_C2",0,0,0,1,1,1.56851014503354e-48
"Cholinergic synapse7","Cholinergic synapse","MMEA9_C2",0,0,0,1,1,2.11611597121655e-45
"Osteoclast differentiation7","Osteoclast differentiation","MMEA9_C2",0,0,0,1,1,6.15375607200929e-44
"Pentose phosphate pathway7","Pentose phosphate pathway","MMEA9_C2",0,0,0,1,1,1.79091354530897e-50
"beta-Alanine metabolism7","beta-Alanine metabolism","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"PPAR signaling pathway7","PPAR signaling pathway","MMEA9_C2",0,0,0,1,1,3.10363889932565e-47
"Folate biosynthesis7","Folate biosynthesis","MMEA9_C2",0,0,0,1,1,9.45324633991323e-51
"Influenza A7","Influenza A","MMEA9_C2",0,0,0,1,1,1.18221993812679e-40
"Th17 cell differentiation7","Th17 cell differentiation","MMEA9_C2",1,0,1,0.152858809801634,1,2.97700362022875e-45
"Cardiac muscle contraction7","Cardiac muscle contraction","MMEA9_C2",0,0,0,1,1,5.4605088882063e-47
"Nicotinate and nicotinamide metabolism7","Nicotinate and nicotinamide metabolism","MMEA9_C2",0,0,0,1,1,3.40258544801764e-49
"Aldosterone-regulated sodium reabsorption7","Aldosterone-regulated sodium reabsorption","MMEA9_C2",0,0,0,1,1,1.7417979253599e-49
"Neutrophil extracellular trap formation7","Neutrophil extracellular trap formation","MMEA9_C2",0,0,0,1,1,1.61878350212442e-42
"Th1 and Th2 cell differentiation7","Th1 and Th2 cell differentiation","MMEA9_C2",0,0,0,1,1,1.06392632232089e-46
"NOD-like receptor signaling pathway7","NOD-like receptor signaling pathway","MMEA9_C2",0,0,0,1,1,1.42658639683626e-41
"Cortisol synthesis and secretion7","Cortisol synthesis and secretion","MMEA9_C2",1,0,1,0.123687281213536,1,1.06210869378448e-46
"GnRH secretion7","GnRH secretion","MMEA9_C2",0,0,0,1,1,1.86749302912455e-48
"Vascular smooth muscle contraction7","Vascular smooth muscle contraction","MMEA9_C2",0,0,0,1,1,1.87181192951123e-44
"Estrogen signaling pathway7","Estrogen signaling pathway","MMEA9_C2",0,0,0,1,1,3.09562853840703e-44
"RIG-I-like receptor signaling pathway7","RIG-I-like receptor signaling pathway","MMEA9_C2",0,0,0,1,1,4.2529963747244e-46
"Amoebiasis7","Amoebiasis","MMEA9_C2",1,0,1,0.184364060676779,1,3.32521340071405e-44
"ECM-receptor interaction7","ECM-receptor interaction","MMEA9_C2",0,0,0,1,1,1.51434817601072e-46
"Renin secretion7","Renin secretion","MMEA9_C2",0,0,0,1,1,3.74415087525233e-48
"Collecting duct acid secretion7","Collecting duct acid secretion","MMEA9_C2",0,0,0,1,1,2.25926279537324e-50
"Viral myocarditis7","Viral myocarditis","MMEA9_C2",0,0,0,1,1,1.72326341793617e-45
"B cell receptor signaling pathway7","B cell receptor signaling pathway","MMEA9_C2",0,0,0,1,1,1.4688906708792e-46
"Glutamatergic synapse7","Glutamatergic synapse","MMEA9_C2",0,0,0,1,1,8.80149673962507e-46
"Cytosolic DNA-sensing pathway7","Cytosolic DNA-sensing pathway","MMEA9_C2",0,0,0,1,1,6.740261943695e-45
"Glycosphingolipid biosynthesis - globo and isoglobo series7","Glycosphingolipid biosynthesis - globo and isoglobo series","MMEA9_C2",0,0,0,1,1,1.27062889826715e-51
"Galactose metabolism7","Galactose metabolism","MMEA9_C2",0,0,0,1,1,3.96707591702762e-49
"Arginine biosynthesis7","Arginine biosynthesis","MMEA9_C2",0,0,0,1,1,3.75133851418862e-50
"Toll-like receptor signaling pathway7","Toll-like receptor signaling pathway","MMEA9_C2",0,0,0,1,1,1.06801106397775e-45
"Thiamine metabolism7","Thiamine metabolism","MMEA9_C2",0,0,0,1,1,9.99390782857974e-52
"Circadian entrainment7","Circadian entrainment","MMEA9_C2",0,0,0,1,1,3.17491678990207e-47
"Morphine addiction7","Morphine addiction","MMEA9_C2",0,0,0,1,1,2.43593056337644e-46
"Ether lipid metabolism7","Ether lipid metabolism","MMEA9_C2",0,0,0,1,1,4.39212596113413e-48
"Ribosome biogenesis in eukaryotes7","Ribosome biogenesis in eukaryotes","MMEA9_C2",0,0,0,1,1,1.09797974041211e-43
"Synaptic vesicle cycle7","Synaptic vesicle cycle","MMEA9_C2",0,0,0,1,1,4.62137512391924e-46
"Tryptophan metabolism7","Tryptophan metabolism","MMEA9_C2",0,0,0,1,1,2.00451019389489e-49
"Proximal tubule bicarbonate reclamation7","Proximal tubule bicarbonate reclamation","MMEA9_C2",0,0,0,1,1,5.4494494400699e-51
"Chemical carcinogenesis - receptor activation7","Chemical carcinogenesis - receptor activation","MMEA9_C2",0,0,0,1,1,1.52058637322274e-42
"Leishmaniasis7","Leishmaniasis","MMEA9_C2",0,0,0,1,1,5.50113368333646e-47
"Glycosphingolipid biosynthesis - lacto and neolacto series7","Glycosphingolipid biosynthesis - lacto and neolacto series","MMEA9_C2",0,0,0,1,1,4.1377073516677e-50
"Amphetamine addiction7","Amphetamine addiction","MMEA9_C2",0,0,0,1,1,1.15887092870086e-46
"Thyroid hormone synthesis7","Thyroid hormone synthesis","MMEA9_C2",0,0,0,1,1,1.24827159535729e-48
"Butanoate metabolism7","Butanoate metabolism","MMEA9_C2",0,0,0,1,1,2.00451019389489e-49
"ABC transporters7","ABC transporters","MMEA9_C2",0,0,0,1,1,1.2319549563466e-48
"Antigen processing and presentation7","Antigen processing and presentation","MMEA9_C2",0,0,0,1,1,3.74349814774298e-47
"Ovarian steroidogenesis7","Ovarian steroidogenesis","MMEA9_C2",0,0,0,1,1,3.58126408394298e-49
"Rheumatoid arthritis7","Rheumatoid arthritis","MMEA9_C2",0,0,0,1,1,9.48716813354889e-49
"IL-17 signaling pathway7","IL-17 signaling pathway","MMEA9_C2",0,0,0,1,1,1.32037371960325e-44
"Renin-angiotensin system7","Renin-angiotensin system","MMEA9_C2",0,0,0,1,1,2.46083184722313e-51
"Nitrogen metabolism7","Nitrogen metabolism","MMEA9_C2",0,0,0,1,1,9.99390782857974e-52
"Tuberculosis7","Tuberculosis","MMEA9_C2",0,0,0,1,1,2.34897145605623e-43
"Drug metabolism - other enzymes7","Drug metabolism - other enzymes","MMEA9_C2",0,0,0,1,1,9.75579876831564e-49
"Glycolysis / Gluconeogenesis7","Glycolysis / Gluconeogenesis","MMEA9_C2",0,0,0,1,1,1.64771006140238e-47
"Gastric acid secretion7","Gastric acid secretion","MMEA9_C2",0,0,0,1,1,1.5202351863679e-46
"Cholesterol metabolism7","Cholesterol metabolism","MMEA9_C2",0,0,0,1,1,2.93594500437114e-49
"African trypanosomiasis7","African trypanosomiasis","MMEA9_C2",0,0,0,1,1,4.72617838893405e-51
"GABAergic synapse7","GABAergic synapse","MMEA9_C2",0,0,0,1,1,2.57473975492169e-46
"Chemokine signaling pathway7","Chemokine signaling pathway","MMEA9_C2",0,0,0,1,1,1.35116488773786e-42
"Insulin secretion7","Insulin secretion","MMEA9_C2",0,0,0,1,1,4.97787005392699e-49
"Cocaine addiction7","Cocaine addiction","MMEA9_C2",0,0,0,1,1,5.19465037844957e-48
"Mineral absorption7","Mineral absorption","MMEA9_C2",0,0,0,1,1,9.04760967758647e-48
"Histidine metabolism7","Histidine metabolism","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"Vitamin digestion and absorption7","Vitamin digestion and absorption","MMEA9_C2",0,0,0,1,1,1.1100415182763e-50
"Systemic lupus erythematosus7","Systemic lupus erythematosus","MMEA9_C2",0,0,0,1,1,6.06081120462994e-48
"Phenylalanine metabolism7","Phenylalanine metabolism","MMEA9_C2",0,0,0,1,1,9.99390782857974e-52
"Taurine and hypotaurine metabolism7","Taurine and hypotaurine metabolism","MMEA9_C2",0,0,0,1,1,3.93027757058357e-51
"Starch and sucrose metabolism7","Starch and sucrose metabolism","MMEA9_C2",0,0,0,1,1,4.72617838893405e-51
"cAMP signaling pathway7","cAMP signaling pathway","MMEA9_C2",0,0,0,1,1,3.56484614317195e-42
"Protein digestion and absorption7","Protein digestion and absorption","MMEA9_C2",0,0,0,1,1,3.25552671189902e-47
"Primary bile acid biosynthesis7","Primary bile acid biosynthesis","MMEA9_C2",0,0,0,1,1,1.21864800870047e-51
"Calcium signaling pathway7","Calcium signaling pathway","MMEA9_C2",0,0,0,1,1,3.26727240513649e-41
"Porphyrin metabolism7","Porphyrin metabolism","MMEA9_C2",0,0,0,1,1,9.37320991852612e-50
"Malaria7","Malaria","MMEA9_C2",0,0,0,1,1,6.20716523527288e-51
"alpha-Linolenic acid metabolism7","alpha-Linolenic acid metabolism","MMEA9_C2",0,0,0,1,1,4.72617838893405e-51
"Cell adhesion molecules7","Cell adhesion molecules","MMEA9_C2",1,0,1,0.19953325554259,1,9.18249566367751e-44
"Carbohydrate digestion and absorption7","Carbohydrate digestion and absorption","MMEA9_C2",0,0,0,1,1,1.97305676922908e-49
"Serotonergic synapse7","Serotonergic synapse","MMEA9_C2",0,0,0,1,1,1.2418881210885e-47
"JAK-STAT signaling pathway7","JAK-STAT signaling pathway","MMEA9_C2",0,0,0,1,1,3.1935029624042e-42
"Type I diabetes mellitus7","Type I diabetes mellitus","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"Arachidonic acid metabolism7","Arachidonic acid metabolism","MMEA9_C2",0,0,0,1,1,1.52949907767392e-49
"Salivary secretion7","Salivary secretion","MMEA9_C2",0,0,0,1,1,7.15231891486537e-46
"Inflammatory bowel disease7","Inflammatory bowel disease","MMEA9_C2",0,0,0,1,1,1.52949907767392e-49
"Natural killer cell mediated cytotoxicity7","Natural killer cell mediated cytotoxicity","MMEA9_C2",0,0,0,1,1,1.16166776357365e-46
"Tyrosine metabolism7","Tyrosine metabolism","MMEA9_C2",0,0,0,1,1,4.78703446261548e-51
"Allograft rejection7","Allograft rejection","MMEA9_C2",0,0,0,1,1,1.31465347234918e-50
"Phototransduction7","Phototransduction","MMEA9_C2",0,0,0,1,1,3.4684648256468e-51
"Primary immunodeficiency7","Primary immunodeficiency","MMEA9_C2",0,0,0,1,1,4.72617838893405e-51
"Linoleic acid metabolism7","Linoleic acid metabolism","MMEA9_C2",0,0,0,1,1,4.72617838893405e-51
"Pentose and glucuronate interconversions7","Pentose and glucuronate interconversions","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"Graft-versus-host disease7","Graft-versus-host disease","MMEA9_C2",0,0,0,1,1,3.4684648256468e-51
"Intestinal immune network for IgA production7","Intestinal immune network for IgA production","MMEA9_C2",0,0,0,1,1,6.49271448587371e-49
"Pancreatic secretion7","Pancreatic secretion","MMEA9_C2",0,0,0,1,1,2.11611597121655e-45
"Complement and coagulation cascades7","Complement and coagulation cascades","MMEA9_C2",0,0,0,1,1,1.46426088407758e-47
"Fat digestion and absorption7","Fat digestion and absorption","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"Ascorbate and aldarate metabolism7","Ascorbate and aldarate metabolism","MMEA9_C2",0,0,0,1,1,9.99390782857974e-52
"MicroRNAs in cancer7","MicroRNAs in cancer","MMEA9_C2",0,0,0,1,1,1.36574178837442e-41
"Asthma7","Asthma","MMEA9_C2",0,0,0,1,1,1.2319549563466e-48
"Maturity onset diabetes of the young7","Maturity onset diabetes of the young","MMEA9_C2",0,0,0,1,1,9.99390782857974e-52
"Chemical carcinogenesis - DNA adducts7","Chemical carcinogenesis - DNA adducts","MMEA9_C2",0,0,0,1,1,3.92185488878889e-49
"Bile secretion7","Bile secretion","MMEA9_C2",0,0,0,1,1,2.35743759886481e-48
"Metabolism of xenobiotics by cytochrome P4507","Metabolism of xenobiotics by cytochrome P450","MMEA9_C2",0,0,0,1,1,1.76775897287266e-48
"Nicotine addiction7","Nicotine addiction","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"Hematopoietic cell lineage7","Hematopoietic cell lineage","MMEA9_C2",1,0,1,0.0933488914819137,1,9.46823390945801e-48
"Taste transduction7","Taste transduction","MMEA9_C2",0,0,0,1,1,3.40258544801764e-49
"Drug metabolism - cytochrome P4507","Drug metabolism - cytochrome P450","MMEA9_C2",0,0,0,1,1,2.02064371001202e-50
"Autoimmune thyroid disease7","Autoimmune thyroid disease","MMEA9_C2",0,0,0,1,1,8.14618797130708e-51
"Steroid hormone biosynthesis7","Steroid hormone biosynthesis","MMEA9_C2",0,0,0,1,1,7.24336945359448e-51
"Retinol metabolism7","Retinol metabolism","MMEA9_C2",0,0,0,1,1,6.38136618290607e-51
"Viral protein interaction with cytokine and cytokine receptor7","Viral protein interaction with cytokine and cytokine receptor","MMEA9_C2",0,0,0,1,1,4.34883131396227e-50
"Staphylococcus aureus infection7","Staphylococcus aureus infection","MMEA9_C2",0,0,0,1,1,3.957474612146e-50
"Cytokine-cytokine receptor interaction7","Cytokine-cytokine receptor interaction","MMEA9_C2",0,0,0,1,1,4.09946441216674e-43
"Neuroactive ligand-receptor interaction7","Neuroactive ligand-receptor interaction","MMEA9_C2",0,0,0,1,1,9.55673134167979e-42
"Olfactory transduction7","Olfactory transduction","MMEA9_C2",0,0,0,1,1,2.35743759886481e-48
"Herpes simplex virus 1 infection8","Herpes simplex virus 1 infection","MMEA9_C3",0,1,-1,0.488317757009346,1,5.05638704030033e-30
"Cell cycle8","Cell cycle","MMEA9_C3",0,0,0,1,1,2.95628315430444e-38
"Endocytosis8","Endocytosis","MMEA9_C3",0,0,0,1,1,6.69890872160595e-34
"Ribosome8","Ribosome","MMEA9_C3",1,0,1,0.30607476635514,1,6.45085134472045e-40
"Autophagy - animal8","Autophagy - animal","MMEA9_C3",1,0,1,0.366822429906542,1,3.35212251337522e-38
"Protein processing in endoplasmic reticulum8","Protein processing in endoplasmic reticulum","MMEA9_C3",2,0,1.58496250072116,0.10981308411215,1,2.81486885562143e-38
"Huntington disease8","Huntington disease","MMEA9_C3",1,1,0,1,1,2.37689014584388e-32
"Ubiquitin mediated proteolysis8","Ubiquitin mediated proteolysis","MMEA9_C3",0,0,0,1,1,1.77869005814217e-39
"Shigellosis8","Shigellosis","MMEA9_C3",0,0,0,1,1,2.16103363865272e-36
"Thermogenesis8","Thermogenesis","MMEA9_C3",0,0,0,1,1,4.64091478396872e-37
"Mitophagy - animal8","Mitophagy - animal","MMEA9_C3",0,0,0,1,1,2.61542222087544e-42
"Parkinson disease8","Parkinson disease","MMEA9_C3",0,0,0,1,1,6.76768178546456e-35
"Amyotrophic lateral sclerosis8","Amyotrophic lateral sclerosis","MMEA9_C3",0,1,-1,0.565420560747664,1,1.69933393992089e-33
"Cellular senescence8","Cellular senescence","MMEA9_C3",0,0,0,1,1,6.94427799734257e-39
"Chemical carcinogenesis - reactive oxygen species8","Chemical carcinogenesis - reactive oxygen species","MMEA9_C3",1,0,1,0.433411214953271,1,4.06653976095753e-35
"Colorectal cancer8","Colorectal cancer","MMEA9_C3",1,0,1,0.185747663551402,1,2.11881992625942e-44
"Salmonella infection8","Salmonella infection","MMEA9_C3",1,0.5,0.415037499278844,1,1,1.15155058357696e-33
"ATP-dependent chromatin remodeling8","ATP-dependent chromatin remodeling","MMEA9_C3",0,0,0,1,1,8.53399384393806e-41
"Diabetic cardiomyopathy8","Diabetic cardiomyopathy","MMEA9_C3",0,0,0,1,1,3.83922604845934e-38
"Spliceosome8","Spliceosome","MMEA9_C3",0,0,0,1,1,9.7814118508371e-40
"Viral carcinogenesis8","Viral carcinogenesis","MMEA9_C3",1,0,1,0.367990654205608,1,7.1106913396533e-38
"Pathways of neurodegeneration - multiple diseases8","Pathways of neurodegeneration - multiple diseases","MMEA9_C3",0,1,-1,0.5,1,4.49516767734714e-28
"Pancreatic cancer8","Pancreatic cancer","MMEA9_C3",0,0,0,1,1,2.44409832065044e-43
"Chronic myeloid leukemia8","Chronic myeloid leukemia","MMEA9_C3",0,0,0,1,1,2.35279719216752e-43
"Polycomb repressive complex8","Polycomb repressive complex","MMEA9_C3",1,0,1,0.219626168224299,1,5.94417112575909e-43
"Alzheimer disease8","Alzheimer disease","MMEA9_C3",0,1,-1,0.523364485981308,1,1.85652197990502e-28
"Non-alcoholic fatty liver disease8","Non-alcoholic fatty liver disease","MMEA9_C3",0,0,0,1,1,2.26291087996345e-40
"Nucleocytoplasmic transport8","Nucleocytoplasmic transport","MMEA9_C3",1,0,1,0.248831775700935,1,1.00910592303284e-41
"Human T-cell leukemia virus 1 infection8","Human T-cell leukemia virus 1 infection","MMEA9_C3",1,0,1,0.393691588785047,1,4.18425619492441e-37
"Nucleotide excision repair8","Nucleotide excision repair","MMEA9_C3",0,0,0,1,1,2.92994467379755e-45
"Oxidative phosphorylation8","Oxidative phosphorylation","MMEA9_C3",0,0,0,1,1,3.81475261765676e-41
"Renal cell carcinoma8","Renal cell carcinoma","MMEA9_C3",0,0,0,1,1,5.34705261207757e-46
"Axon guidance8","Axon guidance","MMEA9_C3",0,0,0,1,1,1.97233210165137e-39
"Endometrial cancer8","Endometrial cancer","MMEA9_C3",0,0,0,1,1,5.79087615264596e-47
"mRNA surveillance pathway8","mRNA surveillance pathway","MMEA9_C3",0,0,0,1,1,4.25108502303011e-43
"Focal adhesion8","Focal adhesion","MMEA9_C3",0,0,0,1,1,1.25836645115146e-36
"Adherens junction8","Adherens junction","MMEA9_C3",0,0,0,1,1,6.05204428386944e-44
"Prion disease8","Prion disease","MMEA9_C3",0,0,0,1,1,1.37162971876516e-34
"Lysosome8","Lysosome","MMEA9_C3",0,0,0,1,1,3.84653844404947e-39
"MAPK signaling pathway8","MAPK signaling pathway","MMEA9_C3",0,0,0,1,1,1.89326745814157e-34
"Sphingolipid signaling pathway8","Sphingolipid signaling pathway","MMEA9_C3",2,0,1.58496250072116,0.0841121495327103,1,5.16596548350636e-43
"Fanconi anemia pathway8","Fanconi anemia pathway","MMEA9_C3",0,0,0,1,1,6.55470254540712e-46
"Neurotrophin signaling pathway8","Neurotrophin signaling pathway","MMEA9_C3",0,0,0,1,1,1.39327309684937e-40
"Phosphatidylinositol signaling system8","Phosphatidylinositol signaling system","MMEA9_C3",1,0,1,0.224299065420561,1,6.8052878472795e-43
"Prostate cancer8","Prostate cancer","MMEA9_C3",0,0,0,1,1,1.49354318634454e-42
"Aminoacyl-tRNA biosynthesis8","Aminoacyl-tRNA biosynthesis","MMEA9_C3",0,0,0,1,1,1.61074933123202e-47
"Base excision repair8","Base excision repair","MMEA9_C3",0,0,0,1,1,2.63120224799724e-47
"p53 signaling pathway8","p53 signaling pathway","MMEA9_C3",0,0,0,1,1,8.14477205786195e-44
"EGFR tyrosine kinase inhibitor resistance8","EGFR tyrosine kinase inhibitor resistance","MMEA9_C3",0,0,0,1,1,3.665336842075e-44
"Small cell lung cancer8","Small cell lung cancer","MMEA9_C3",0,0,0,1,1,5.92536495421873e-43
"RNA degradation8","RNA degradation","MMEA9_C3",0,0,0,1,1,5.51375803407208e-46
"mTOR signaling pathway8","mTOR signaling pathway","MMEA9_C3",0,0,0,1,1,1.48935096305483e-40
"Endocrine resistance8","Endocrine resistance","MMEA9_C3",0,0,0,1,1,1.10343838125635e-43
"Lysine degradation8","Lysine degradation","MMEA9_C3",0,0,0,1,1,1.63700091998256e-46
"Viral life cycle - HIV-18","Viral life cycle - HIV-1","MMEA9_C3",0,0,0,1,1,1.5148745591761e-46
"Longevity regulating pathway8","Longevity regulating pathway","MMEA9_C3",0,0,0,1,1,6.46086907356333e-44
"Insulin resistance8","Insulin resistance","MMEA9_C3",0,0,0,1,1,4.43232475356729e-42
"Inositol phosphate metabolism8","Inositol phosphate metabolism","MMEA9_C3",0,0,0,1,1,2.25098756786481e-45
"Platinum drug resistance8","Platinum drug resistance","MMEA9_C3",0,0,0,1,1,1.40964495654673e-43
"Bacterial invasion of epithelial cells8","Bacterial invasion of epithelial cells","MMEA9_C3",0,0,0,1,1,9.72482632138091e-43
"Hepatocellular carcinoma8","Hepatocellular carcinoma","MMEA9_C3",0,0,0,1,1,9.96707088682105e-39
"Insulin signaling pathway8","Insulin signaling pathway","MMEA9_C3",0,0,0,1,1,3.72275667152979e-42
"Human cytomegalovirus infection8","Human cytomegalovirus infection","MMEA9_C3",0,0,0,1,1,1.79644876040669e-36
"Human papillomavirus infection8","Human papillomavirus infection","MMEA9_C3",2,1,0.584962500721156,0.726635514018692,1,3.73700374005971e-32
"Proteoglycans in cancer8","Proteoglycans in cancer","MMEA9_C3",2,0,1.58496250072116,0.120327102803738,1,2.33399141099733e-37
"TGF-beta signaling pathway8","TGF-beta signaling pathway","MMEA9_C3",0,0,0,1,1,7.02371948507442e-43
"RNA polymerase8","RNA polymerase","MMEA9_C3",0,0,0,1,1,2.00414310489634e-48
"FoxO signaling pathway8","FoxO signaling pathway","MMEA9_C3",0,0,0,1,1,2.59882661067177e-42
"AGE-RAGE signaling pathway in diabetic complications8","AGE-RAGE signaling pathway in diabetic complications","MMEA9_C3",0,0,0,1,1,4.90946006487883e-42
"Hepatitis B8","Hepatitis B","MMEA9_C3",0,0,0,1,1,2.14156396177191e-40
"Longevity regulating pathway - multiple species8","Longevity regulating pathway - multiple species","MMEA9_C3",2,0,1.58496250072116,0.0327102803738318,1,2.32291693586499e-45
"Yersinia infection8","Yersinia infection","MMEA9_C3",1,0,1,0.274532710280374,1,1.43622260327955e-41
"N-Glycan biosynthesis8","N-Glycan biosynthesis","MMEA9_C3",1,0,1,0.15303738317757,1,2.52688420141656e-45
"Non-small cell lung cancer8","Non-small cell lung cancer","MMEA9_C3",0,0,0,1,1,4.38924909390379e-46
"Rap1 signaling pathway8","Rap1 signaling pathway","MMEA9_C3",0,0,0,1,1,4.19831729218332e-39
"Choline metabolism in cancer8","Choline metabolism in cancer","MMEA9_C3",0,0,0,1,1,1.15984914137976e-42
"TNF signaling pathway8","TNF signaling pathway","MMEA9_C3",0,0,0,1,1,1.00522702161594e-42
"Glioma8","Glioma","MMEA9_C3",0,0,0,1,1,3.37635533588803e-46
"Human immunodeficiency virus 1 infection8","Human immunodeficiency virus 1 infection","MMEA9_C3",0,0,0,1,1,4.06603578562778e-35
"Apoptosis8","Apoptosis","MMEA9_C3",0,0,0,1,1,5.86847047873424e-41
"AMPK signaling pathway8","AMPK signaling pathway","MMEA9_C3",0,0,0,1,1,3.59323051117238e-40
"Fatty acid metabolism8","Fatty acid metabolism","MMEA9_C3",0,0,0,1,1,6.80388949958314e-47
"DNA replication8","DNA replication","MMEA9_C3",0,0,0,1,1,1.00502238327504e-47
"Pathogenic Escherichia coli infection8","Pathogenic Escherichia coli infection","MMEA9_C3",0,0,0,1,1,1.20755701034007e-37
