"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"cellular response to arsenic-containing substance7","cellular response to arsenic-containing substance","MMEA9_C2",0,0,0,1,1,5.73736181686852e-50
"glycosyl compound biosynthetic process7","glycosyl compound biosynthetic process","MMEA9_C2",0,0,0,1,1,1.7693110151808e-49
"multicellular organism growth7","multicellular organism growth","MMEA9_C2",0,0,0,1,1,1.34107477903422e-42
"COPII vesicle coating7","COPII vesicle coating","MMEA9_C2",0,0,0,1,1,1.33154849125597e-50
"ossification7","ossification","MMEA9_C2",0,1,-1,0.511085180863477,1,5.46743034819693e-29
"cardiac chamber development7","cardiac chamber development","MMEA9_C2",0,0,0,1,1,1.22377628064761e-38
"myeloid cell homeostasis7","myeloid cell homeostasis","MMEA9_C2",0,0,0,1,1,1.38692355581128e-41
"positive regulation of growth7","positive regulation of growth","MMEA9_C2",0,0,0,1,1,7.13863959245682e-36
"ubiquinone metabolic process7","ubiquinone metabolic process","MMEA9_C2",0,0,0,1,1,7.81003458698619e-51
"inositol phosphate catabolic process7","inositol phosphate catabolic process","MMEA9_C2",0,0,0,1,1,1.39392107512959e-50
"telomerase RNA localization to Cajal body7","telomerase RNA localization to Cajal body","MMEA9_C2",0,0,0,1,1,2.81120915787302e-50
"endoplasmic reticulum calcium ion homeostasis7","endoplasmic reticulum calcium ion homeostasis","MMEA9_C2",0,0,0,1,1,4.16425042580789e-50
"centrosome localization7","centrosome localization","MMEA9_C2",0,0,0,1,1,2.99074941853964e-48
"microtubule organizing center localization7","microtubule organizing center localization","MMEA9_C2",0,0,0,1,1,2.99074941853964e-48
"cellular carbohydrate metabolic process7","cellular carbohydrate metabolic process","MMEA9_C2",0,0,0,1,1,2.39162682193325e-36
"muscle cell differentiation7","muscle cell differentiation","MMEA9_C2",2,1,0.584962500721156,0.709451575262544,1,1.47131995465914e-29
"regulation of dephosphorylation7","regulation of dephosphorylation","MMEA9_C2",0,0,0,1,1,2.49930557970677e-41
"glycosaminoglycan biosynthetic process7","glycosaminoglycan biosynthetic process","MMEA9_C2",0,0,0,1,1,1.90281745428571e-43
"osteoblast differentiation7","osteoblast differentiation","MMEA9_C2",0,0,0,1,1,3.22470372471395e-34
"regulation of gene silencing by RNA7","regulation of gene silencing by RNA","MMEA9_C2",0,0,0,1,1,3.24231315392855e-48
"lamellipodium morphogenesis7","lamellipodium morphogenesis","MMEA9_C2",0,0,0,1,1,8.47251345190942e-49
"positive regulation of neuron migration7","positive regulation of neuron migration","MMEA9_C2",0,0,0,1,1,1.39392107512959e-50
"GPI anchor biosynthetic process7","GPI anchor biosynthetic process","MMEA9_C2",0,0,0,1,1,1.39392107512959e-50
"pigmentation7","pigmentation","MMEA9_C2",0,0,0,1,1,2.81875788717365e-44
"establishment or maintenance of epithelial cell apical/basal polarity7","establishment or maintenance of epithelial cell apical/basal polarity","MMEA9_C2",0,0,0,1,1,6.28990884558532e-46
"neuron projection organization7","neuron projection organization","MMEA9_C2",0,0,0,1,1,9.65360937047881e-44
"cerebellum development7","cerebellum development","MMEA9_C2",0,0,0,1,1,2.33174665136697e-44
"appendage development7","appendage development","MMEA9_C2",0,0,0,1,1,2.66893377980926e-38
"limb development7","limb development","MMEA9_C2",0,0,0,1,1,2.66893377980926e-38
"hematopoietic progenitor cell differentiation7","hematopoietic progenitor cell differentiation","MMEA9_C2",1,0,1,0.220536756126021,1,2.18957315566854e-43
"positive regulation of epithelial cell migration7","positive regulation of epithelial cell migration","MMEA9_C2",0,0,0,1,1,1.19436848692789e-37
"regulation of neuron apoptotic process7","regulation of neuron apoptotic process","MMEA9_C2",0,0,0,1,1,5.13315830659132e-40
"regulation of endocytosis7","regulation of endocytosis","MMEA9_C2",0,0,0,1,1,3.83015167389662e-40
"face development7","face development","MMEA9_C2",0,0,0,1,1,4.76538168521172e-46
"monosaccharide metabolic process7","monosaccharide metabolic process","MMEA9_C2",0,0,0,1,1,3.32960663463852e-38
"cellular metabolic compound salvage7","cellular metabolic compound salvage","MMEA9_C2",0,0,0,1,1,2.58568703791069e-49
"nuclear migration7","nuclear migration","MMEA9_C2",0,0,0,1,1,2.66883655333694e-48
"platelet dense granule organization7","platelet dense granule organization","MMEA9_C2",0,0,0,1,1,1.03963806486473e-49
"cell communication by electrical coupling involved in cardiac conduction7","cell communication by electrical coupling involved in cardiac conduction","MMEA9_C2",0,0,0,1,1,1.39392107512959e-50
"regulation of ncRNA transcription7","regulation of ncRNA transcription","MMEA9_C2",0,0,0,1,1,1.55497828332588e-49
"fat cell differentiation7","fat cell differentiation","MMEA9_C2",0,0,0,1,1,1.16360734038726e-38
"sulfur amino acid biosynthetic process7","sulfur amino acid biosynthetic process","MMEA9_C2",0,0,0,1,1,7.81003458698619e-51
"regulation of translational fidelity7","regulation of translational fidelity","MMEA9_C2",0,0,0,1,1,4.24829351731057e-50
"ubiquinone biosynthetic process7","ubiquinone biosynthetic process","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"establishment of epithelial cell apical/basal polarity7","establishment of epithelial cell apical/basal polarity","MMEA9_C2",0,0,0,1,1,3.06746660336887e-49
"quinone biosynthetic process7","quinone biosynthetic process","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"regulation of Golgi organization7","regulation of Golgi organization","MMEA9_C2",0,0,0,1,1,1.03318320904802e-49
"mucopolysaccharide metabolic process7","mucopolysaccharide metabolic process","MMEA9_C2",0,0,0,1,1,2.14351039517737e-42
"regulation of protein dephosphorylation7","regulation of protein dephosphorylation","MMEA9_C2",0,0,0,1,1,1.14221839979146e-44
"regulation of cytokinesis7","regulation of cytokinesis","MMEA9_C2",0,0,0,1,1,8.79449939746187e-46
"regulation of response to oxidative stress7","regulation of response to oxidative stress","MMEA9_C2",0,0,0,1,1,1.02648308575273e-47
"microtubule depolymerization7","microtubule depolymerization","MMEA9_C2",0,0,0,1,1,4.67620731537708e-47
"cerebral cortex development7","cerebral cortex development","MMEA9_C2",0,0,0,1,1,1.40282004072648e-43
"ruffle organization7","ruffle organization","MMEA9_C2",0,0,0,1,1,1.02603098308811e-46
"microvillus assembly7","microvillus assembly","MMEA9_C2",0,0,0,1,1,2.95109056791237e-49
"suppression of viral release by host7","suppression of viral release by host","MMEA9_C2",0,0,0,1,1,1.48665974289141e-50
"chaperone-mediated autophagy7","chaperone-mediated autophagy","MMEA9_C2",0,0,0,1,1,7.81003458698619e-51
"anoikis7","anoikis","MMEA9_C2",0,0,0,1,1,8.01255379684239e-49
"proton transmembrane transport7","proton transmembrane transport","MMEA9_C2",0,0,0,1,1,1.00118168953898e-44
"establishment of mitotic spindle localization7","establishment of mitotic spindle localization","MMEA9_C2",0,0,0,1,1,1.80517331294513e-48
"cellular response to acid chemical7","cellular response to acid chemical","MMEA9_C2",0,0,0,1,1,9.81623902629207e-45
"response to leukemia inhibitory factor7","response to leukemia inhibitory factor","MMEA9_C2",0,0,0,1,1,4.58159091544676e-44
"viral release from host cell7","viral release from host cell","MMEA9_C2",0,0,0,1,1,4.16425042580789e-50
"exit from host cell7","exit from host cell","MMEA9_C2",0,0,0,1,1,4.16425042580789e-50
"neurotransmitter secretion7","neurotransmitter secretion","MMEA9_C2",0,0,0,1,1,6.15264900798246e-44
"signal release from synapse7","signal release from synapse","MMEA9_C2",0,0,0,1,1,6.15264900798246e-44
"antigen processing and presentation of endogenous peptide antigen via MHC class I7","antigen processing and presentation of endogenous peptide antigen via MHC class I","MMEA9_C2",0,0,0,1,1,4.16425042580789e-50
"cellular response to dsRNA7","cellular response to dsRNA","MMEA9_C2",0,0,0,1,1,1.39392107512959e-50
"cellular response to heat7","cellular response to heat","MMEA9_C2",1,0,1,0.0910151691948658,1,1.12084722666457e-47
"body morphogenesis7","body morphogenesis","MMEA9_C2",0,0,0,1,1,1.08017808328963e-46
"sulfur amino acid metabolic process7","sulfur amino acid metabolic process","MMEA9_C2",0,0,0,1,1,1.87504823463847e-50
"response to fluid shear stress7","response to fluid shear stress","MMEA9_C2",0,0,0,1,1,1.80204416339892e-48
"cellular response to leukemia inhibitory factor7","cellular response to leukemia inhibitory factor","MMEA9_C2",0,0,0,1,1,8.87634650578664e-45
"regulation of type I interferon-mediated signaling pathway7","regulation of type I interferon-mediated signaling pathway","MMEA9_C2",0,0,0,1,1,1.66822163030368e-49
"ribosomal subunit export from nucleus7","ribosomal subunit export from nucleus","MMEA9_C2",0,0,0,1,1,1.04332907619147e-50
"ribosome localization7","ribosome localization","MMEA9_C2",0,0,0,1,1,1.04332907619147e-50
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway7","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"actin filament severing7","actin filament severing","MMEA9_C2",0,0,0,1,1,1.39392107512959e-50
"seminiferous tubule development7","seminiferous tubule development","MMEA9_C2",0,0,0,1,1,4.06105687538122e-50
"lamellipodium assembly7","lamellipodium assembly","MMEA9_C2",0,0,0,1,1,1.23522250282856e-45
"positive regulation of protein autophosphorylation7","positive regulation of protein autophosphorylation","MMEA9_C2",0,0,0,1,1,2.2695683994466e-50
"RIG-I signaling pathway7","RIG-I signaling pathway","MMEA9_C2",0,0,0,1,1,2.04208131468975e-48
"cellular modified amino acid biosynthetic process7","cellular modified amino acid biosynthetic process","MMEA9_C2",0,0,0,1,1,1.48665974289141e-50
"spindle localization7","spindle localization","MMEA9_C2",0,0,0,1,1,7.69509184019929e-47
"trabecula morphogenesis7","trabecula morphogenesis","MMEA9_C2",0,0,0,1,1,8.05118078934851e-45
"branched-chain amino acid catabolic process7","branched-chain amino acid catabolic process","MMEA9_C2",0,0,0,1,1,2.2166003027654e-50
"diol biosynthetic process7","diol biosynthetic process","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"morphogenesis of a branching structure7","morphogenesis of a branching structure","MMEA9_C2",0,0,0,1,1,1.08858231784662e-36
"ruffle assembly7","ruffle assembly","MMEA9_C2",0,0,0,1,1,1.12782199472028e-47
"roof of mouth development7","roof of mouth development","MMEA9_C2",0,0,0,1,1,6.37703036018228e-42
"Schwann cell differentiation7","Schwann cell differentiation","MMEA9_C2",0,0,0,1,1,4.80580357134736e-48
"regulation of cellular response to oxidative stress7","regulation of cellular response to oxidative stress","MMEA9_C2",0,0,0,1,1,6.97977730880977e-48
"regulation of oxidative stress-induced cell death7","regulation of oxidative stress-induced cell death","MMEA9_C2",0,0,0,1,1,3.18591574739922e-48
"glycogen metabolic process7","glycogen metabolic process","MMEA9_C2",0,0,0,1,1,1.73214387195966e-47
"organelle inheritance7","organelle inheritance","MMEA9_C2",0,0,0,1,1,1.48665974289141e-50
"Golgi localization7","Golgi localization","MMEA9_C2",0,0,0,1,1,3.31182131899016e-50
"mammary gland epithelial cell proliferation7","mammary gland epithelial cell proliferation","MMEA9_C2",0,0,0,1,1,9.38438823321358e-50
"dicarboxylic acid metabolic process7","dicarboxylic acid metabolic process","MMEA9_C2",0,0,0,1,1,5.90868581533234e-46
"regulation of defense response to virus7","regulation of defense response to virus","MMEA9_C2",0,0,0,1,1,1.20304113375107e-46
"positive regulation of cartilage development7","positive regulation of cartilage development","MMEA9_C2",0,0,0,1,1,4.6980000409822e-47
"neurotrophin signaling pathway7","neurotrophin signaling pathway","MMEA9_C2",0,0,0,1,1,3.96794071015473e-48
"ceramide biosynthetic process7","ceramide biosynthetic process","MMEA9_C2",0,0,0,1,1,4.03865107585621e-47
"plasma membrane tubulation7","plasma membrane tubulation","MMEA9_C2",0,0,0,1,1,1.03780886107544e-49
"membrane protein proteolysis7","membrane protein proteolysis","MMEA9_C2",0,0,0,1,1,7.10856737852475e-46
"regulation of ATP metabolic process7","regulation of ATP metabolic process","MMEA9_C2",0,0,0,1,1,9.83832014732478e-47
"regulation of carbohydrate metabolic process7","regulation of carbohydrate metabolic process","MMEA9_C2",0,0,0,1,1,5.87166153494049e-42
"positive regulation of kinase activity7","positive regulation of kinase activity","MMEA9_C2",1,1,0,1,1,6.24521304622951e-32
"biological process involved in interaction with host7","biological process involved in interaction with host","MMEA9_C2",0,0,0,1,1,2.48406571149946e-40
"cellular response to ketone7","cellular response to ketone","MMEA9_C2",0,0,0,1,1,2.92833345794769e-44
"cell redox homeostasis7","cell redox homeostasis","MMEA9_C2",0,0,0,1,1,2.52161144403089e-49
"melanosome localization7","melanosome localization","MMEA9_C2",0,0,0,1,1,1.48665974289141e-50
"fibroblast apoptotic process7","fibroblast apoptotic process","MMEA9_C2",0,0,0,1,1,7.04187146765708e-49
"antigen processing and presentation of peptide antigen via MHC class I7","antigen processing and presentation of peptide antigen via MHC class I","MMEA9_C2",0,0,0,1,1,2.52161144403089e-49
"ubiquitin recycling7","ubiquitin recycling","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"adherens junction assembly7","adherens junction assembly","MMEA9_C2",0,0,0,1,1,1.03963806486473e-49
"regulation of sulfur metabolic process7","regulation of sulfur metabolic process","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"UV-damage excision repair7","UV-damage excision repair","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"mitochondrion localization7","mitochondrion localization","MMEA9_C2",0,0,0,1,1,3.33899807739662e-48
"execution phase of apoptosis7","execution phase of apoptosis","MMEA9_C2",0,0,0,1,1,7.05730263454227e-46
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process7","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","MMEA9_C2",0,0,0,1,1,7.84256413859591e-47
"pentose-phosphate shunt7","pentose-phosphate shunt","MMEA9_C2",0,0,0,1,1,9.26381271825237e-50
"hepatocyte apoptotic process7","hepatocyte apoptotic process","MMEA9_C2",0,0,0,1,1,7.81003458698619e-51
"lysosomal protein catabolic process7","lysosomal protein catabolic process","MMEA9_C2",0,0,0,1,1,5.62465432236282e-51
"pyruvate metabolic process7","pyruvate metabolic process","MMEA9_C2",0,0,0,1,1,2.81875788717365e-44
"substantia nigra development7","substantia nigra development","MMEA9_C2",0,0,0,1,1,1.48509152537997e-48
"response to amino acid7","response to amino acid","MMEA9_C2",0,0,0,1,1,8.89429357424769e-43
"movement in host7","movement in host","MMEA9_C2",0,0,0,1,1,6.97399051408057e-42
"carbohydrate derivative catabolic process7","carbohydrate derivative catabolic process","MMEA9_C2",0,0,0,1,1,3.18884860437604e-42
"small molecule catabolic process7","small molecule catabolic process","MMEA9_C2",0,0,0,1,1,1.67913598985141e-35
"ribonucleoprotein complex biogenesis8","ribonucleoprotein complex biogenesis","MMEA9_C3",0,1,-1,0.523364485981308,1,6.96524403353267e-33
"ncRNA processing8","ncRNA processing","MMEA9_C3",0,1,-1,0.5,1,1.45688989467955e-30
"proteasome-mediated ubiquitin-dependent protein catabolic process8","proteasome-mediated ubiquitin-dependent protein catabolic process","MMEA9_C3",0,1,-1,0.523364485981308,1,1.0489325213447e-29
"rRNA metabolic process8","rRNA metabolic process","MMEA9_C3",0,0,0,1,1,1.3328516636637e-35
"macroautophagy8","macroautophagy","MMEA9_C3",1,1,0,1,1,6.68154252464128e-35
"regulation of response to DNA damage stimulus8","regulation of response to DNA damage stimulus","MMEA9_C3",1,1,0,1,1,6.02329210645733e-33
"establishment of protein localization to organelle8","establishment of protein localization to organelle","MMEA9_C3",0,1,-1,0.496495327102804,1,4.92218932784324e-30
"regulation of chromosome organization8","regulation of chromosome organization","MMEA9_C3",1,0,1,0.404205607476636,1,7.2959547341808e-40
"chromosome segregation8","chromosome segregation","MMEA9_C3",1,1,0,1,1,1.69714889033957e-33
"mitochondrial gene expression8","mitochondrial gene expression","MMEA9_C3",0,0,0,1,1,3.10630856688845e-40
"cellular component disassembly8","cellular component disassembly","MMEA9_C3",4,1,1.32192809488736,0.0525700934579439,1,3.36260974524344e-29
"Golgi vesicle transport8","Golgi vesicle transport","MMEA9_C3",0,1,-1,0.559579439252336,1,1.72271692124434e-33
"DNA replication8","DNA replication","MMEA9_C3",0,0,0,1,1,1.03234392692381e-35
"sister chromatid segregation8","sister chromatid segregation","MMEA9_C3",1,0,1,0.420560747663551,1,1.36991188872936e-39
"histone modification8","histone modification","MMEA9_C3",1,1,0,1,1,1.80636236642814e-28
"nucleocytoplasmic transport8","nucleocytoplasmic transport","MMEA9_C3",0,1,-1,0.564252336448598,1,1.2283082513002e-32
"nuclear transport8","nuclear transport","MMEA9_C3",0,1,-1,0.564252336448598,1,1.2283082513002e-32
"double-strand break repair8","double-strand break repair","MMEA9_C3",1,1,0,1,1,5.88405862391161e-33
"mitotic cell cycle phase transition8","mitotic cell cycle phase transition","MMEA9_C3",2,1,0.584962500721156,0.685747663551402,1,4.24770959867451e-29
"non-membrane-bounded organelle assembly8","non-membrane-bounded organelle assembly","MMEA9_C3",3,1,1,0.522196261682243,1,2.80855389703868e-30
"cytoplasmic translation8","cytoplasmic translation","MMEA9_C3",0,0,0,1,1,1.25491371824885e-40
"regulation of DNA repair8","regulation of DNA repair","MMEA9_C3",1,0,1,0.418224299065421,1,7.97752780625871e-36
"ribonucleoprotein complex subunit organization8","ribonucleoprotein complex subunit organization","MMEA9_C3",1,0,1,0.33411214953271,1,2.79778265320671e-40
"peptidyl-lysine modification8","peptidyl-lysine modification","MMEA9_C3",0,1,-1,0.529205607476635,1,1.73190937849798e-32
"regulation of protein catabolic process8","regulation of protein catabolic process","MMEA9_C3",0,1,-1,0.550233644859813,1,2.22680594597985e-31
"protein targeting8","protein targeting","MMEA9_C3",0,1,-1,0.532710280373832,1,2.45124553237419e-32
"protein polyubiquitination8","protein polyubiquitination","MMEA9_C3",0,0,0,1,1,4.54140650764921e-37
"vesicle organization8","vesicle organization","MMEA9_C3",3,1,1,0.529205607476635,1,1.10968602724995e-31
"regulation of protein modification by small protein conjugation or removal8","regulation of protein modification by small protein conjugation or removal","MMEA9_C3",0,0,0,1,1,6.79651199645791e-37
"ribonucleoprotein complex assembly8","ribonucleoprotein complex assembly","MMEA9_C3",0,0,0,1,1,1.07466380355517e-40
"cellular respiration8","cellular respiration","MMEA9_C3",0,0,0,1,1,2.90477474808216e-37
"telomere organization8","telomere organization","MMEA9_C3",1,0,1,0.313084112149533,1,1.59780992651148e-39
"regulation of autophagy8","regulation of autophagy","MMEA9_C3",1,1,0,1,1,2.51406591433913e-32
"regulation of protein stability8","regulation of protein stability","MMEA9_C3",1,0,1,0.462616822429907,1,8.25023309132618e-35
"RNA localization8","RNA localization","MMEA9_C3",0,0,0,1,1,2.20759166871426e-38
"regulation of intracellular transport8","regulation of intracellular transport","MMEA9_C3",0,1,-1,0.538551401869159,1,8.94797044274259e-31
"regulation of cell cycle phase transition8","regulation of cell cycle phase transition","MMEA9_C3",1,1,0,1,1,2.20328340143926e-30
"nuclear chromosome segregation8","nuclear chromosome segregation","MMEA9_C3",1,1,0,1,1,9.57887245483725e-37
"small GTPase mediated signal transduction8","small GTPase mediated signal transduction","MMEA9_C3",0,1,-1,0.519859813084112,1,5.61705933828405e-25
"protein localization to nucleus8","protein localization to nucleus","MMEA9_C3",0,1,-1,0.571261682242991,1,7.41786743929912e-33
"mitochondrial transport8","mitochondrial transport","MMEA9_C3",0,0,0,1,1,3.34080398205743e-39
"chromatin remodeling8","chromatin remodeling","MMEA9_C3",0,1,-1,0.530373831775701,1,8.23117923326275e-32
"cell cycle checkpoint signaling8","cell cycle checkpoint signaling","MMEA9_C3",1,0,1,0.375,1,1.79232340663537e-38
"microtubule cytoskeleton organization involved in mitosis8","microtubule cytoskeleton organization involved in mitosis","MMEA9_C3",2,0,1.58496250072116,0.0992990654205607,1,1.96208379271142e-39
"establishment of organelle localization8","establishment of organelle localization","MMEA9_C3",2,1,0.584962500721156,0.686915887850467,1,5.27030442171939e-31
"telomere maintenance8","telomere maintenance","MMEA9_C3",1,0,1,0.294392523364486,1,3.07466292085851e-40
"methylation8","methylation","MMEA9_C3",2,1,0.584962500721156,0.718457943925234,1,3.91478222994181e-33
"DNA-templated transcription elongation8","DNA-templated transcription elongation","MMEA9_C3",0,0,0,1,1,3.07895718393838e-41
"mitochondrial respiratory chain complex assembly8","mitochondrial respiratory chain complex assembly","MMEA9_C3",0,0,0,1,1,1.97421682359551e-44
"nucleic acid transport8","nucleic acid transport","MMEA9_C3",0,0,0,1,1,1.95113681232511e-39
"RNA transport8","RNA transport","MMEA9_C3",0,0,0,1,1,1.95113681232511e-39
"in utero embryonic development8","in utero embryonic development","MMEA9_C3",0,1,-1,0.533878504672897,1,7.95452695291981e-28
"vacuole organization8","vacuole organization","MMEA9_C3",1,0,1,0.383177570093458,1,2.99818664991429e-39
"vesicle localization8","vesicle localization","MMEA9_C3",0,0,0,1,1,4.31244550472167e-37
"protein folding8","protein folding","MMEA9_C3",0,0,0,1,1,4.0314867509593e-40
"protein-DNA complex subunit organization8","protein-DNA complex subunit organization","MMEA9_C3",1,0,1,0.324766355140187,1,3.13570653636406e-41
"oxidative phosphorylation8","oxidative phosphorylation","MMEA9_C3",0,0,0,1,1,7.2158364496482e-42
"cellular response to chemical stress8","cellular response to chemical stress","MMEA9_C3",0,1,-1,0.546728971962617,1,1.51110783705911e-31
"response to topologically incorrect protein8","response to topologically incorrect protein","MMEA9_C3",0,0,0,1,1,6.45968751838707e-40
"mitochondrial membrane organization8","mitochondrial membrane organization","MMEA9_C3",0,0,0,1,1,8.29724708439694e-42
"organelle fission8","organelle fission","MMEA9_C3",3,1,1,0.533878504672897,1,1.02134993945502e-30
"negative regulation of phosphorus metabolic process8","negative regulation of phosphorus metabolic process","MMEA9_C3",0,1,-1,0.514018691588785,1,7.07785590273445e-29
"regulation of intracellular protein transport8","regulation of intracellular protein transport","MMEA9_C3",0,0,0,1,1,3.44997709180333e-35
"cell growth8","cell growth","MMEA9_C3",1,1,0,1,1,2.56400846859095e-26
"ribose phosphate biosynthetic process8","ribose phosphate biosynthetic process","MMEA9_C3",1,0,1,0.408878504672897,1,2.47280617199802e-36
"negative regulation of transferase activity8","negative regulation of transferase activity","MMEA9_C3",0,1,-1,0.573598130841122,1,2.6055053538941e-33
"regulation of supramolecular fiber organization8","regulation of supramolecular fiber organization","MMEA9_C3",0,1,-1,0.501168224299065,1,7.49550131803249e-31
"response to endoplasmic reticulum stress8","response to endoplasmic reticulum stress","MMEA9_C3",0,0,0,1,1,1.38753301568607e-34
"ribonucleotide biosynthetic process8","ribonucleotide biosynthetic process","MMEA9_C3",1,0,1,0.400700934579439,1,2.03420017911398e-36
"regulation of binding8","regulation of binding","MMEA9_C3",1,1,0,1,1,2.41015163203307e-30
"autophagy of mitochondrion8","autophagy of mitochondrion","MMEA9_C3",0,0,0,1,1,5.16943552394744e-43
"phospholipid biosynthetic process8","phospholipid biosynthetic process","MMEA9_C3",0,0,0,1,1,1.6430909970898e-36
"actin filament organization8","actin filament organization","MMEA9_C3",1,1,0,1,1,5.01400860085961e-28
"response to UV8","response to UV","MMEA9_C3",0,0,0,1,1,8.88868397576149e-41
"protein-DNA complex assembly8","protein-DNA complex assembly","MMEA9_C3",1,0,1,0.287383177570093,1,3.52852975245779e-42
"positive regulation of protein localization8","positive regulation of protein localization","MMEA9_C3",1,1,0,1,1,2.19692911369231e-27
"vacuolar transport8","vacuolar transport","MMEA9_C3",0,0,0,1,1,2.88855891841012e-39
"regulation of DNA replication8","regulation of DNA replication","MMEA9_C3",0,0,0,1,1,9.70813411479393e-41
"protein localization to plasma membrane8","protein localization to plasma membrane","MMEA9_C3",0,1,-1,0.509345794392523,1,5.81198562953142e-31
"Wnt signaling pathway8","Wnt signaling pathway","MMEA9_C3",0,1,-1,0.490654205607477,1,7.01456735492082e-26
"cytoskeleton-dependent cytokinesis8","cytoskeleton-dependent cytokinesis","MMEA9_C3",0,0,0,1,1,5.43553500949328e-41
"regulation of cell growth8","regulation of cell growth","MMEA9_C3",1,1,0,1,1,3.48816467267417e-28
"viral gene expression8","viral gene expression","MMEA9_C3",0,0,0,1,1,2.41314055280646e-42
"cell-cell signaling by wnt8","cell-cell signaling by wnt","MMEA9_C3",0,1,-1,0.492990654205608,1,8.38776566873164e-26
"nuclear-transcribed mRNA catabolic process8","nuclear-transcribed mRNA catabolic process","MMEA9_C3",0,0,0,1,1,1.74405546968902e-40
"regulation of chromosome segregation8","regulation of chromosome segregation","MMEA9_C3",1,0,1,0.232476635514019,1,2.23702307793168e-43
"DNA conformation change8","DNA conformation change","MMEA9_C3",0,0,0,1,1,2.28532201396994e-44
"cell cycle G2/M phase transition8","cell cycle G2/M phase transition","MMEA9_C3",2,0,1.58496250072116,0.110981308411215,1,7.83927725153992e-40
"Golgi organization8","Golgi organization","MMEA9_C3",0,0,0,1,1,1.90834918365022e-42
"positive regulation of cell projection organization8","positive regulation of cell projection organization","MMEA9_C3",1,1,0,1,1,2.55282390906501e-32
"cellular response to topologically incorrect protein8","cellular response to topologically incorrect protein","MMEA9_C3",0,0,0,1,1,4.38908024666431e-43
"regulation of apoptotic signaling pathway8","regulation of apoptotic signaling pathway","MMEA9_C3",0,1,-1,0.531542056074766,1,7.07923327825329e-31
"regulation of GTPase activity8","regulation of GTPase activity","MMEA9_C3",3,1,1,0.535046728971963,1,1.21460565542791e-30
"response to oxidative stress8","response to oxidative stress","MMEA9_C3",0,1,-1,0.547897196261682,1,2.67402851964993e-28
"regulation of cell morphogenesis8","regulation of cell morphogenesis","MMEA9_C3",2,1,0.584962500721156,0.689252336448598,1,1.47514683812018e-32
"regulation of microtubule cytoskeleton organization8","regulation of microtubule cytoskeleton organization","MMEA9_C3",0,0,0,1,1,2.41602510758253e-40
"tube closure8","tube closure","MMEA9_C3",0,0,0,1,1,8.14588390866787e-42
"regulation of cellular component size8","regulation of cellular component size","MMEA9_C3",0,1,-1,0.498831775700935,1,1.19167310653967e-29
"response to ionizing radiation8","response to ionizing radiation","MMEA9_C3",0,0,0,1,1,1.7721344874035e-39
"neural tube formation8","neural tube formation","MMEA9_C3",0,0,0,1,1,3.57770782173543e-41
"regulation of neuron projection development8","regulation of neuron projection development","MMEA9_C3",0,1,-1,0.501168224299065,1,9.90514708442319e-30
"ATP metabolic process8","ATP metabolic process","MMEA9_C3",0,0,0,1,1,1.10836013730462e-36
"regulation of protein-containing complex assembly8","regulation of protein-containing complex assembly","MMEA9_C3",1,1,0,1,1,2.13706968768853e-29
"regulation of actin filament-based process8","regulation of actin filament-based process","MMEA9_C3",1,1,0,1,1,9.66539916404281e-30
"heterocycle catabolic process8","heterocycle catabolic process","MMEA9_C3",0,1,-1,0.491822429906542,1,3.22353164330649e-28
"organelle fusion8","organelle fusion","MMEA9_C3",2,0,1.58496250072116,0.0899532710280374,1,3.23697508105933e-39
"regulation of actin filament organization8","regulation of actin filament organization","MMEA9_C3",0,1,-1,0.557242990654206,1,1.6096782574046e-34
"cellular nitrogen compound catabolic process8","cellular nitrogen compound catabolic process","MMEA9_C3",0,1,-1,0.491822429906542,1,2.37858889475981e-28
"glycosylation8","glycosylation","MMEA9_C3",0,0,0,1,1,4.90597371811616e-36
"cellular response to UV8","cellular response to UV","MMEA9_C3",0,0,0,1,1,2.81481501492722e-44
"developmental growth involved in morphogenesis8","developmental growth involved in morphogenesis","MMEA9_C3",1,0,1,0.461448598130841,1,2.84909098321665e-35
"regulation of axonogenesis8","regulation of axonogenesis","MMEA9_C3",0,0,0,1,1,3.55699137506314e-38
"membrane docking8","membrane docking","MMEA9_C3",2,0,1.58496250072116,0.0514018691588785,1,2.40993573250427e-43
"protein glycosylation8","protein glycosylation","MMEA9_C3",0,0,0,1,1,1.5958389231537e-36
"macromolecule glycosylation8","macromolecule glycosylation","MMEA9_C3",0,0,0,1,1,1.5958389231537e-36
