"","condition","cycle","region","log2fc.mean","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1750","enu","9","mesenchymal cell differentiation",-0.292049569424588,0.509792337518861,74,12.3333333333333,5.20256347070045,0.421829470597333,91,15.1666666666667,0.0604972715053184,0.336535267625518,NA,"GO:0048762",55,"TRUE"
"1751","enu","9","metallo-sulfur cluster assembly",-6.84622473488673e-16,0.87798488095664,5,0.833333333333333,0.752772652709081,0.903327183250897,5,0.833333333333333,0.882148214021015,1,NA,"GO:0031163",632,"FALSE"
"1752","enu","9","methylation",-0.689056040778542,0.704987826873484,55,9.16666666666667,6.49358657959272,0.708391263228297,82,13.6666666666667,0.0032676904239097,0.107019251944107,NA,"GO:0032259",17,"TRUE"
"1753","enu","9","miRNA processing",-0.289494265694367,0.857096261811058,13,2.16666666666667,1.94079021706795,0.895749330954439,15,2.5,0.367971638452692,0.768694679280755,NA,"GO:0035196",57,"FALSE"
"1754","enu","9","microtubule cytoskeleton organization involved in mitosis",-0.300936992472191,0.627135897453204,40,6.66666666666667,4.88535225614967,0.73280283842245,46,7.66666666666667,0.260742962531348,0.652455185302666,NA,"GO:1902850",54,"FALSE"
"1755","enu","9","microtubule depolymerization",-0.289494265694368,0.652152326030464,11,1.83333333333333,1.32916013582513,0.724996437722796,14,2.33333333333333,0.706220309837973,1,NA,"GO:0007019",57,"FALSE"
"1756","enu","9","microtubule organizing center localization",-0.597493750120193,0.688493055897606,6,1,1.09544511501033,1.09544511501033,11,1.83333333333333,0.818447694583385,1,NA,"GO:0061842",21,"FALSE"
"1757","enu","9","microtubule polymerization",-0.1901297759638,0.770440266209431,23,3.83333333333333,2.92688685580203,0.763535701513572,23,3.83333333333333,0.72795546395067,1,NA,"GO:0046785",93,"FALSE"
"1758","enu","9","mitochondrial calcium ion homeostasis",-0.500000000000001,0.819058881392811,5,0.833333333333333,0.983192080250175,1.17983049630021,8,1.33333333333333,0.8137387478243,1,NA,"GO:0051560",26,"FALSE"
"1759","enu","9","mitochondrial calcium ion transmembrane transport",-0.333333333333333,0.516397779494322,2,0.333333333333333,0.516397779494322,1.54919333848297,4,0.666666666666667,0.993207834264272,1,NA,"GO:0006851",47,"FALSE"
"1760","enu","9","mitochondrial gene expression",-0.513602294258942,0.667069426316061,30,5,4.6475800154489,0.92951600308978,37,6.16666666666667,0.126154210342839,0.437700260232981,NA,"GO:0140053",26,"TRUE"
"1761","enu","9","mitochondrial genome maintenance",-0.194987500240385,0.700891076130939,5,0.833333333333333,0.408248290463863,0.489897948556636,7,1.16666666666667,0.933691133657233,1,NA,"GO:0000002",93,"FALSE"
"1762","enu","9","mitochondrial membrane organization",-0.694987500240385,0.603931601536286,15,2.5,1.22474487139159,0.489897948556636,28,4.66666666666667,0.0762239505535465,0.362063765129346,NA,"GO:0007006",17,"FALSE"
"1763","enu","9","mitochondrial outer membrane permeabilization",-0.361654166907052,0.761524764646888,6,1,1.09544511501033,1.09544511501033,8,1.33333333333333,0.828445134288637,1,NA,"GO:0097345",42,"FALSE"
"1764","enu","9","mitochondrial respiratory chain complex assembly",0.0283208335737187,0.579577404116833,20,3.33333333333333,1.96638416050035,0.589915248150105,17,2.83333333333333,0.941738499952227,1,NA,"GO:0033108",451,"FALSE"
"1765","enu","9","mitochondrial transmembrane transport",0.107309364962454,0.591690625807242,19,3.16666666666667,0.983192080250175,0.310481709552687,18,3,0.903754548364166,1,NA,"GO:1990542",180,"FALSE"
"1766","enu","9","mitochondrial transport",-0.682126190153309,0.397164150319501,24,4,1.09544511501033,0.273861278752583,45,7.5,0.0231728079696599,0.215513703383725,NA,"GO:0006839",17,"TRUE"
"1767","enu","9","mitochondrion distribution",-0.166666666666667,0.752772652709081,3,0.5,0.547722557505166,1.09544511501033,4,0.666666666666667,0.969702546931451,1,NA,"GO:0048311",112,"FALSE"
"1768","enu","9","mitochondrion localization",-0.641332817759158,0.93994177643355,7,1.16666666666667,1.47196014438797,1.26168012376112,12,2,0.219597387841707,0.606148041428703,NA,"GO:0051646",20,"FALSE"
"1769","enu","9","mitochondrion morphogenesis",-0.5,0.836660026534076,3,0.5,1.22474487139159,2.44948974278318,5,0.833333333333333,0.775670544771968,1,NA,"GO:0070584",26,"FALSE"
"1770","enu","9","mitotic cytokinesis",-0.725279239713569,0.628801502611755,14,2.33333333333333,1.75119007154183,0.750510030660783,24,4,0.194006864218805,0.573398065357802,NA,"GO:0000281",16,"FALSE"
"1771","enu","9","monosaccharide biosynthetic process",-0.625814583693912,1.07657197362699,15,2.5,2.07364413533277,0.829457654133109,21,3.5,0.390276928408258,0.79045936261368,NA,"GO:0046364",21,"FALSE"
"1772","enu","9","monosaccharide metabolic process",-0.586111685610888,0.759738642755465,40,6.66666666666667,3.20416395751944,0.480624593627917,63,10.5,0.00394552731651955,0.107019251944107,NA,"GO:0005996",22,"TRUE"
"1773","enu","9","morphogenesis of an epithelial sheet",-0.451303208084449,0.495892644052453,16,2.66666666666667,1.211060141639,0.454147553114624,24,4,0.572166059716397,0.985983366002939,NA,"GO:0002011",31,"FALSE"
"1774","enu","9","movement in host",-0.397648525603221,0.515706436857556,36,6,3.286335345031,0.547722557505166,49,8.16666666666667,0.261636164532397,0.652455185302666,NA,"GO:0044000",38,"FALSE"
"1775","enu","9","multicellular organism growth",-0.269374098454111,0.529979471555321,37,6.16666666666667,2.2286019533929,0.361394911361011,47,7.83333333333333,0.246365927489954,0.644574360784946,NA,"GO:0035264",63,"FALSE"
"1776","enu","9","myeloid cell homeostasis",-0.575317480333735,0.343241451814073,33,5.5,2.58843582110896,0.470624694747083,52,8.66666666666667,0.115999153247455,0.424620753630593,NA,"GO:0002262",22,"TRUE"
"1777","enu","9","ncRNA processing",-0.16987050014374,0.173354291279003,91,15.1666666666667,6.6758270399005,0.44016442021322,103,17.1666666666667,0.876557330920432,1,NA,"GO:0034470",112,"FALSE"
"1778","enu","9","negative regulation of GTPase activity",0.15114843260142,0.646591903663733,12,2,1.26491106406735,0.632455532033676,9,1.5,0.922178013768215,1,NA,"GO:0034260",122,"FALSE"
"1779","enu","9","negative regulation of catabolic process",-0.602351474396778,0.679947385000893,60,10,5.21536192416212,0.521536192416212,92,15.3333333333333,0.00111957610067572,0.0638158377385158,NA,"GO:0009895",21,"TRUE"
"1780","enu","9","negative regulation of cell projection organization",-0.400144621023782,0.565861443337753,40,6.66666666666667,3.07679486912382,0.461519230368573,54,9,0.0674578702060066,0.345072951438418,NA,"GO:0031345",34,"TRUE"
"1781","enu","9","negative regulation of defense response to virus",-0.166666666666667,0.733160362986919,8,1.33333333333333,0.816496580927726,0.612372435695795,9,1.5,0.975787792329521,1,NA,"GO:0050687",112,"FALSE"
"1782","enu","9","negative regulation of growth",-0.172209693698534,0.463166454272829,70,11.6666666666667,5.00666222813829,0.429142476697568,79,13.1666666666667,0.260972305233576,0.652455185302666,NA,"GO:0045926",105,"FALSE"
"1783","enu","9","negative regulation of mitotic nuclear division",-0.871469781749313,0.695444742093,6,1,0.632455532033676,0.632455532033676,16,2.66666666666667,0.248782505371232,0.644574360784946,NA,"GO:0045839",12,"FALSE"
"1784","enu","9","negative regulation of phosphorus metabolic process",-0.207802315522146,0.3016037427489,125,20.8333333333333,10.476958846281,0.50289402462149,143,23.8333333333333,0.524600449393592,0.934444550482336,NA,"GO:0010563",85,"TRUE"
"1785","enu","9","negative regulation of protein phosphorylation",-0.178842987818442,0.264591674774558,102,17,8.71779788708135,0.51281164041655,115,19.1666666666667,0.731094432417435,1,NA,"GO:0001933",105,"FALSE"
"1786","enu","9","negative regulation of transferase activity",-0.298924853755429,0.398445082905957,70,11.6666666666667,5.71547606649408,0.489897948556636,88,14.6666666666667,0.165139247774791,0.531375482759206,NA,"GO:0051348",55,"TRUE"
"1787","enu","9","neural tube development",-0.406424116666028,0.516043498583576,42,7,3.63318042491699,0.519025774988141,55,9.16666666666667,0.122841625575234,0.433750518624057,NA,"GO:0021915",34,"TRUE"
"1788","enu","9","neuron apoptotic process",-0.0997947167076978,0.385264217770153,63,10.5,5.75325994545701,0.547929518614953,66,11,0.906746941708436,1,NA,"GO:0051402",193,"FALSE"
"1789","enu","9","neuron death",-0.166765596589264,0.376690419317112,87,14.5,7.39594483484024,0.510065161023465,95,15.8333333333333,0.779865075901566,1,NA,"GO:0070997",112,"FALSE"
"1790","enu","9","neuron projection organization",-0.184100840538219,0.456403006108404,21,3.5,0.836660026534076,0.239045721866879,26,4.33333333333333,0.805973432133852,1,NA,"GO:0106027",99,"FALSE"
"1791","enu","9","neurotrophin signaling pathway",-0.210505734305632,0.485786545815018,10,1.66666666666667,1.211060141639,0.726636084983398,12,2,0.960013533938732,1,NA,"GO:0038179",82,"FALSE"
"1792","enu","9","non-membrane-bounded organelle assembly",-0.49627398285184,0.761211629071203,86,14.3333333333333,9.33095207718198,0.65099665654758,103,17.1666666666667,0.0822618705369315,0.362545206187446,NA,"GO:0140694",27,"TRUE"
"1793","enu","9","nonribosomal peptide biosynthetic process",-0.5,0.836660026534076,1,0.166666666666667,0.408248290463863,2.44948974278318,4,0.666666666666667,0.78686826843185,1,NA,"GO:0019184",26,"FALSE"
"1794","enu","9","nuclear chromosome segregation",-0.447843448056649,0.375357636659708,64,10.6666666666667,5.8878405775519,0.55198505414549,86,14.3333333333333,0.103429377572963,0.400663317005943,NA,"GO:0098813",32,"TRUE"
"1795","enu","9","nuclear envelope organization",-0.053654682481227,0.526533580755054,15,2.5,2.81069386451104,1.12427754580442,13,2.16666666666667,0.89510069260745,1,NA,"GO:0006998",306,"FALSE"
"1796","enu","9","nuclear transport",-0.403172838507289,0.333566125396154,70,11.6666666666667,4.88535225614967,0.418744479098543,94,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0051169",34,"TRUE"
"1797","enu","9","nuclear-transcribed mRNA catabolic process",-0.225279239713569,0.522975768286904,28,4.66666666666667,1.86189867250253,0.398978286964827,35,5.83333333333333,0.573303611309979,0.985983366002939,NA,"GO:0000956",81,"FALSE"
"1798","enu","9","nucleic acid transport",-0.234048344074139,0.569699437882746,35,5.83333333333333,2.40138848724372,0.411666597813209,42,7,0.440454788570819,0.821221778690453,NA,"GO:0050657",74,"FALSE"
"1799","enu","9","nucleocytoplasmic transport",-0.403172838507289,0.333566125396154,70,11.6666666666667,4.88535225614967,0.418744479098543,94,15.6666666666667,0.0880010496556604,0.362545206187446,NA,"GO:0006913",34,"TRUE"
"1800","enu","9","nucleotide catabolic process",-0.122827599027701,0.627815285936756,19,3.16666666666667,2.85773803324704,0.902443589446434,18,3,0.799680103835195,1,NA,"GO:0009166",156,"FALSE"
"1801","enu","9","nucleus organization",-0.537065403556075,0.335427863600449,25,4.16666666666667,3.18852107828483,0.76524505878836,36,6,0.421832060695577,0.821221778690453,NA,"GO:0006997",25,"TRUE"
"1802","enu","9","oligosaccharide-lipid intermediate biosynthetic process",0.0974937501201933,0.831273233157099,4,0.666666666666667,0.816496580927726,1.22474487139159,3,0.5,0.894247390639752,1,NA,"GO:0006490",193,"FALSE"
"1803","enu","9","one-carbon metabolic process",0.625814583693912,0.60771786615308,9,1.5,0.547722557505166,0.365148371670111,4,0.666666666666667,0.835462629369854,1,NA,"GO:0006730",21,"FALSE"
"1804","enu","9","organelle fission",-0.499338516299509,0.57941492582545,91,15.1666666666667,8.97589364167528,0.591817163187381,122,20.3333333333333,0.00574183527366161,0.127277348566166,NA,"GO:0048285",27,"TRUE"
"1805","enu","9","organelle fusion",-0.685226851491283,0.864216739919433,21,3.5,2.58843582110896,0.739553091745416,35,5.83333333333333,0.0185443353327417,0.215513703383725,NA,"GO:0048284",17,"TRUE"
"1806","enu","9","organelle inheritance",0.333333333333333,0.816496580927726,5,0.833333333333333,1.16904519445001,1.40285423334001,2,0.333333333333333,0.763405199388044,1,NA,"GO:0048308",47,"FALSE"
"1807","enu","9","organelle localization by membrane tethering",-0.117969874751115,0.807164587789311,20,3.33333333333333,2.50333111406914,0.750999334220743,21,3.5,0.371213199902537,0.769337788236074,NA,"GO:0140056",163,"FALSE"
"1808","enu","9","organophosphate catabolic process",-0.130226618920776,0.29399296235472,35,5.83333333333333,3.48807492274273,0.59795570104161,37,6.16666666666667,0.967837857936842,1,NA,"GO:0046434",137,"FALSE"
"1809","enu","9","organophosphate ester transport",-0.0412977720224762,0.609470170373167,35,5.83333333333333,2.2286019533929,0.382046049153069,37,6.16666666666667,0.342844192759043,0.747512748146766,NA,"GO:0015748",347,"FALSE"
"1810","enu","9","ossification",-0.428727830788687,0.322843802452438,104,17.3333333333333,6.37704215656966,0.367906278263634,144,24,0.00455971750137798,0.107019251944107,NA,"GO:0001503",33,"TRUE"
"1811","enu","9","osteoblast differentiation",-0.266726450885481,0.368013970269055,69,11.5,3.98748040747538,0.346737426736989,87,14.5,0.274682178013521,0.659494445864685,NA,"GO:0001649",63,"TRUE"
"1812","enu","9","oxidative phosphorylation",-0.122827599027701,0.39927705270966,25,4.16666666666667,1.83484785926972,0.440363486224732,28,4.66666666666667,0.967172897221921,1,NA,"GO:0006119",156,"FALSE"
"1813","enu","9","pentose-phosphate shunt",-0.235839583213141,0.633791649233257,3,0.5,0.836660026534076,1.67332005306815,4,0.666666666666667,0.981952370813917,1,NA,"GO:0006098",74,"FALSE"
"1814","enu","9","peptidyl-lysine modification",-0.549440466412769,0.339934889313444,72,12,6.84105255059483,0.570087712549569,102,17,0.0214725188686074,0.215513703383725,NA,"GO:0018205",25,"TRUE"
"1815","enu","9","pericardium development",-0.210505734305634,1.17030007157427,7,1.16666666666667,1.60208197875972,1.37321312465119,7,1.16666666666667,0.136927305905711,0.46695722270409,NA,"GO:0060039",82,"FALSE"
"1816","enu","9","peroxisome organization",0.38698801581456,0.707273401307831,12,2,1.4142135623731,0.707106781186548,7,1.16666666666667,0.823924938336264,1,NA,"GO:0007031",38,"FALSE"
"1817","enu","9","phospholipid biosynthetic process",-0.468578505088306,0.533211677570376,51,8.5,5.46808924579693,0.643304617152579,69,11.5,0.0434325139752396,0.283133089627558,NA,"GO:0008654",28,"TRUE"
"1818","enu","9","pigment accumulation",0.361654166907053,0.902166817977121,5,0.833333333333333,0.983192080250175,1.17983049630021,2,0.333333333333333,0.657099661093856,1,NA,"GO:0043476",42,"FALSE"
"1819","enu","9","pigmentation",-0.0770176254892703,0.593868691724405,27,4.5,1.6431676725155,0.365148371670111,30,5,0.636198486255023,1,NA,"GO:0043473",241,"FALSE"
"1820","enu","9","pinocytosis",-0.0283208335737187,0.319256898240813,7,1.16666666666667,1.16904519445001,1.00203873810001,7,1.16666666666667,0.999561828006167,1,NA,"GO:0006907",451,"FALSE"
"1821","enu","9","placenta development",-0.0057595370060615,0.331572860370725,49,8.16666666666667,4.26223728418147,0.521906606226303,47,7.83333333333333,0.946683161018291,1,NA,"GO:0001890",632,"FALSE"
"1822","enu","9","plasma membrane tubulation",0.0974937501201927,0.440343773403202,8,1.33333333333333,0.816496580927726,0.612372435695795,7,1.16666666666667,0.996155832781592,1,NA,"GO:0097320",193,"FALSE"
"1823","enu","9","platelet-derived growth factor receptor signaling pathway",-0.481494781268543,0.601776695579394,20,3.33333333333333,2.06559111797729,0.619677335393187,27,4.5,0.736996177591181,1,NA,"GO:0048008",27,"FALSE"
"1824","enu","9","polyamine biosynthetic process",-0.166666666666667,0.752772652709081,1,0.166666666666667,0.408248290463863,2.44948974278318,2,0.333333333333333,0.955002772020777,1,NA,"GO:0006596",112,"FALSE"
"1825","enu","9","polyamine metabolic process",-0.166666666666667,0.752772652709081,1,0.166666666666667,0.408248290463863,2.44948974278318,2,0.333333333333333,0.955934566969886,1,NA,"GO:0006595",112,"FALSE"
"1826","enu","9","polyol metabolic process",-0.275891971435426,0.638399180145522,22,3.66666666666667,2.50333111406914,0.682726667473403,25,4.16666666666667,0.685511964665715,1,NA,"GO:0019751",61,"FALSE"
"1827","enu","9","positive regulation by host of viral process",-0.666666666666667,0.798451074177441,2,0.333333333333333,0.816496580927726,2.44948974278318,6,1,0.713549462757455,1,NA,"GO:0044794",20,"FALSE"
"1828","enu","9","positive regulation of GTPase activity",-0.531283283861715,0.304374450263245,53,8.83333333333333,3.31159578853861,0.374897636438333,80,13.3333333333333,0.0311381602898707,0.255959835189506,NA,"GO:0043547",25,"TRUE"
"1829","enu","9","positive regulation of amide metabolic process",-0.988209734772829,0.517496837862559,25,4.16666666666667,2.71416039810964,0.651398495546313,50,8.33333333333333,0.00284873831172991,0.107019251944107,NA,"GO:0034250",11,"TRUE"
"1830","enu","9","positive regulation of axonogenesis",-0.0321075129903993,0.218266886296787,26,4.33333333333333,1.86189867250253,0.42966892442366,27,4.5,0.999458237640683,1,NA,"GO:0050772",385,"FALSE"
"1831","enu","9","positive regulation of cell projection organization",-0.232475815488755,0.0926415296824593,90,15,5.8309518948453,0.38873012632302,109,18.1666666666667,0.666902919239017,1,NA,"GO:0031346",74,"TRUE"
"1832","enu","9","positive regulation of cellular component biogenesis",-0.27093408086975,0.304197730154572,123,20.5,9.81325634027768,0.478695431233057,151,25.1666666666667,0.0862883738586427,0.362545206187446,NA,"GO:0044089",61,"TRUE"
"1833","enu","9","positive regulation of epithelial to mesenchymal transition",-0.666666666666667,1.26764017499418,16,2.66666666666667,2.16024689946929,0.810092587300983,25,4.16666666666667,0.0875591061172494,0.362545206187446,NA,"GO:0010718",20,"FALSE"
"1834","enu","9","positive regulation of establishment of protein localization",-0.643212833779075,0.725116427054051,61,10.1666666666667,5.77638872191499,0.568169382483442,87,14.5,0.0195774767012244,0.215513703383725,NA,"GO:1904951",20,"TRUE"
"1835","enu","9","positive regulation of kinase activity",-0.385164538679451,0.531558676782625,103,17.1666666666667,8.44787941833136,0.492109480679497,127,21.1666666666667,0.0616230450450335,0.336816369492718,NA,"GO:0033674",38,"TRUE"
"1836","enu","9","positive regulation of microtubule polymerization",-0.138345833092948,0.82457259666478,9,1.5,1.87082869338697,1.24721912892465,9,1.5,0.836467672006461,1,NA,"GO:0031116",137,"FALSE"
"1837","enu","9","positive regulation of nervous system development",-0.164773356305909,0.499369797059225,74,12.3333333333333,5.81950742474539,0.471851953357734,82,13.6666666666667,0.203613096919125,0.59300456693964,NA,"GO:0051962",112,"FALSE"
"1838","enu","9","positive regulation of neurogenesis",-0.272748800226873,0.51500092230276,62,10.3333333333333,5.46504040851179,0.528874878243076,72,12,0.402358381741581,0.806127218858569,NA,"GO:0050769",61,"TRUE"
"1839","enu","9","positive regulation of neuron migration",-0.0974937501201927,0.238809940904878,4,0.666666666666667,0.516397779494322,0.774596669241483,5,0.833333333333333,0.999979412240484,1,NA,"GO:2001224",193,"FALSE"
"1840","enu","9","positive regulation of protein localization",-0.607252447179378,0.680367324701527,93,15.5,7.89303490426845,0.5092280583399,132,22,0.00145747894326381,0.0726917622952824,NA,"GO:1903829",21,"TRUE"
"1841","enu","9","positive regulation of stem cell population maintenance",-0.114083029045345,0.756567568981327,14,2.33333333333333,2.16024689946929,0.925820099772552,13,2.16666666666667,0.793394474513941,1,NA,"GO:1902459",163,"FALSE"
"1842","enu","9","positive regulation of viral process",-0.103196369343178,0.551415647032027,17,2.83333333333333,1.60208197875972,0.565440698385784,18,3,0.97156727140436,1,NA,"GO:0048524",180,"FALSE"
"1843","enu","9","postsynapse organization",-0.369852881550598,0.400073594331897,41,6.83333333333333,2.48327740429189,0.363406449408569,57,9.5,0.250090383490478,0.644574360784946,NA,"GO:0099173",42,"FALSE"
"1844","enu","9","proteasome-mediated ubiquitin-dependent protein catabolic process",-0.506970029282439,0.538865230085091,77,12.8333333333333,5.77638872191499,0.450108212097272,114,19,0.000711378775416287,0.0473066885651831,"*","GO:0043161",26,"TRUE"
"1845","enu","9","protein autophosphorylation",-0.529745884134374,0.695483990353639,53,8.83333333333333,5.34477938428395,0.60506936425856,72,12,0.0570406516776291,0.333515598744577,NA,"GO:0046777",26,"TRUE"
"1846","enu","9","protein folding",-0.306439502010185,0.648265393385966,35,5.83333333333333,1.47196014438797,0.252336024752224,48,8,0.16104116771727,0.522401836741387,NA,"GO:0006457",54,"FALSE"
"1847","enu","9","protein glycosylation",-0.677852365976422,0.575408478738489,36,6,3.03315017762062,0.505525029603437,58,9.66666666666667,0.0103751934741214,0.179987052007584,NA,"GO:0006486",20,"TRUE"
"1848","enu","9","protein lipidation",-0.358667182240842,0.434401088187604,15,2.5,1.22474487139159,0.489897948556636,21,3.5,0.816704670143532,1,NA,"GO:0006497",42,"FALSE"
"1849","enu","9","protein localization to nucleus",-0.554211719162245,0.655928918756109,66,11,5.79655069847578,0.526959154406889,89,14.8333333333333,0.05734409715673,0.333515598744577,NA,"GO:0034504",25,"TRUE"
"1850","enu","9","protein neddylation",-0.307999484425826,0.834990098293097,8,1.33333333333333,1.50554530541816,1.12915897906362,9,1.5,0.7472852994141,1,NA,"GO:0045116",54,"FALSE"
"1851","enu","9","protein polyubiquitination",-0.546238964149068,0.514560128316963,41,6.83333333333333,3.7638632635454,0.550809258079815,60,10,0.0231620421566241,0.215513703383725,NA,"GO:0000209",25,"TRUE"
"1852","enu","9","protein targeting",-0.642413139028605,0.234893012729848,54,9,4.69041575982343,0.521157306647048,86,14.3333333333333,0.00871794879656538,0.165641027134742,NA,"GO:0006605",20,"TRUE"
"1853","enu","9","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.333333333333333,0.516397779494322,4,0.666666666666667,0.516397779494322,0.774596669241483,2,0.333333333333333,0.975860566457495,1,NA,"GO:0043328",47,"FALSE"
"1854","enu","9","protein-DNA complex subunit organization",-0.0623992524635833,0.71011912294415,53,8.83333333333333,4.62240918425302,0.523291605764493,52,8.66666666666667,0.284936991324461,0.672721062357751,NA,"GO:0071824",265,"FALSE"
"1855","enu","9","protein-containing complex localization",-0.450073286356848,0.545495430772164,34,5.66666666666667,2.73252020425589,0.482209447809863,46,7.66666666666667,0.244326406831553,0.644574360784946,NA,"GO:0031503",31,"TRUE"
"1856","enu","9","proton motive force-driven ATP synthesis",-0.060428346564118,0.91042294707651,14,2.33333333333333,2.16024689946929,0.925820099772552,12,2,0.551788846638161,0.969362454741448,NA,"GO:0015986",265,"FALSE"
"1857","enu","9","proton transmembrane transport",-0.446345317518773,0.527372851263627,18,3,1.4142135623731,0.471404520791032,27,4.5,0.504867169403209,0.905545042191164,NA,"GO:1902600",32,"FALSE"
"1858","enu","9","pteridine-containing compound metabolic process",-0.361654166907053,0.902166817977121,4,0.666666666666667,0.516397779494322,0.774596669241483,7,1.16666666666667,0.762918447313716,1,NA,"GO:0042558",42,"FALSE"
"1859","enu","9","quinone biosynthetic process",-0.166666666666667,0.408248290463863,2,0.333333333333333,0.516397779494322,1.54919333848297,3,0.5,0.999917269137241,1,NA,"GO:1901663",112,"FALSE"
"1860","enu","9","rRNA metabolic process",-0.0865387245316115,0.19026693536479,60,10,4.69041575982343,0.469041575982343,64,10.6666666666667,0.981236178937169,1,NA,"GO:0016072",220,"FALSE"
"1861","enu","9","receptor metabolic process",-0.0185052187314573,0.869770872439739,23,3.83333333333333,2.92688685580203,0.763535701513572,19,3.16666666666667,0.434730382321291,0.821221778690453,NA,"GO:0043112",526,"FALSE"
"1862","enu","9","regulation of ATP metabolic process",-0.553654682481228,1.07055692274015,14,2.33333333333333,2.42212028327799,1.03805154997628,20,3.33333333333333,0.245837234531979,0.644574360784946,NA,"GO:1903578",25,"FALSE"
"1863","enu","9","regulation of ATP-dependent activity",-0.220321349147894,0.836271603181123,13,2.16666666666667,1.16904519445001,0.53955932051539,15,2.5,0.81017037632747,1,NA,"GO:0043462",81,"FALSE"
"1864","enu","9","regulation of DNA repair",-0.622827599027701,1.26090107903723,58,9.66666666666667,7.36659125149934,0.762061163948208,63,10.5,0.00451492500289028,0.107019251944107,NA,"GO:0006282",21,"TRUE"
"1865","enu","9","regulation of DNA replication",-0.464930036721605,0.340812271084898,28,4.66666666666667,1.96638416050035,0.421368034392932,41,6.83333333333333,0.341129948410845,0.747512748146766,NA,"GO:0006275",28,"TRUE"
"1866","enu","9","regulation of G0 to G1 transition",-0.235839583213141,0.75346324021106,12,2,1.89736659610103,0.948683298050514,12,2,0.835179954244607,1,NA,"GO:0070316",74,"FALSE"
"1867","enu","9","regulation of GTPase activity",-0.412661082986863,0.349357514250526,78,13,4.47213595499958,0.344010458076891,108,18,0.0235056484626211,0.215513703383725,NA,"GO:0043087",34,"TRUE"
"1868","enu","9","regulation of Golgi organization",0.0974937501201927,0.676040078601107,4,0.666666666666667,0.816496580927726,1.22474487139159,3,0.5,0.98121340492477,1,NA,"GO:1903358",193,"FALSE"
"1869","enu","9","regulation of actin filament organization",-0.338059652648011,0.480010045805017,72,12,6.03324125159934,0.502770104299945,90,15,0.0625347743644652,0.337180742857049,NA,"GO:0110053",47,"TRUE"
"1870","enu","9","regulation of actin filament-based process",-0.360196594549838,0.394768703547721,99,16.5,7.81664889834512,0.473736296869401,126,21,0.0199902196372651,0.215513703383725,NA,"GO:0032970",42,"TRUE"
"1871","enu","9","regulation of anatomical structure size",-0.323468313401099,0.415716305814314,117,19.5,8.54985379991962,0.438454041021519,146,24.3333333333333,0.00655199157793248,0.137591823136582,NA,"GO:0090066",48,"TRUE"
"1872","enu","9","regulation of apoptotic signaling pathway",-0.304614512135662,0.291881285819012,83,13.8333333333333,3.92003401345788,0.283375952780087,110,18.3333333333333,0.110366319055659,0.423424627915462,NA,"GO:2001233",54,"TRUE"
"1873","enu","9","regulation of autophagosome maturation",-0.5,0.547722557505166,1,0.166666666666667,0.408248290463863,2.44948974278318,4,0.666666666666667,0.971949216957824,1,NA,"GO:1901096",26,"FALSE"
"1874","enu","9","regulation of autophagy",-0.4867342336805,0.404236863519403,68,11.3333333333333,4.36653943835008,0.385282891619125,99,16.5,0.0135497672585096,0.198123176406987,NA,"GO:0010506",27,"TRUE"
"1875","enu","9","regulation of binding",-0.430247388247869,0.344892521901874,81,13.5,5.89067059000926,0.436345969630315,110,18.3333333333333,0.0292087366498882,0.247963530283093,NA,"GO:0051098",33,"TRUE"
"1876","enu","9","regulation of carbohydrate metabolic process",-0.27060402018171,0.429897276394156,37,6.16666666666667,1.83484785926972,0.297542896097792,49,8.16666666666667,0.360334516672969,0.764752511449546,NA,"GO:0006109",61,"FALSE"
"1877","enu","9","regulation of cell cycle phase transition",-0.245767481014005,0.39299959059092,107,17.8333333333333,9.13053485107344,0.511992608471408,123,20.5,0.235985891336544,0.634002819593815,NA,"GO:1901987",71,"TRUE"
"1878","enu","9","regulation of cell division",-0.142619657269834,0.63973546274899,46,7.66666666666667,4.03319558993445,0.526068989991449,48,8,0.328361340911504,0.723846270849117,NA,"GO:0051302",129,"FALSE"
"1879","enu","9","regulation of cell growth",-0.277357200653285,0.302732697642814,110,18.3333333333333,7.68548415304245,0.419208226529588,135,22.5,0.112031175181774,0.424356779457484,NA,"GO:0001558",61,"TRUE"
"1880","enu","9","regulation of cell morphogenesis",-0.456417959829102,0.551186698274236,72,12,7.4565407529229,0.621378396076908,89,14.8333333333333,0.159364479026005,0.521200222388327,NA,"GO:0022604",31,"TRUE"
"1881","enu","9","regulation of cell-substrate adhesion",-0.212220198242341,0.422355160321286,80,13.3333333333333,8.38252149813328,0.628689112359996,89,14.8333333333333,0.349896576842124,0.75160678345714,NA,"GO:0010810",82,"FALSE"
"1882","enu","9","regulation of cell-substrate junction assembly",-0.302296865202839,0.721261665077042,27,4.5,3.56370593624109,0.791934652498021,32,5.33333333333333,0.211570096023973,0.604084610035401,NA,"GO:0090109",54,"FALSE"
