"","condition","cycle","region","log2fc.mean","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met"
"1702","enu","9","fat cell differentiation",-0.159048389267821,261,43.5,21.7140507506085,0.499173580473758,47.1666666666667,0.521079859498881,0.796787851879163,NA,"GO:0045444",122,"TRUE"
"1703","enu","9","fatty acid beta-oxidation",-0.249583276578469,51,8.5,5.71839138219832,0.672751927317449,9.66666666666667,0.732395659791709,0.943013135128989,NA,"GO:0006635",71,"FALSE"
"1704","enu","9","fibroblast migration",-0.336375284092704,57,9.5,5.61248608016091,0.590788008437991,12.1666666666667,0.282125783304372,0.592464144939182,NA,"GO:0010761",47,"TRUE"
"1705","enu","9","fibroblast proliferation",-0.205263131159724,118,19.6666666666667,9.97329768264573,0.507116831320969,21.6666666666667,0.485467435788746,0.780156728331015,NA,"GO:0048144",85,"TRUE"
"1706","enu","9","folic acid metabolic process",-0.194987500240385,6,1,0.632455532033676,0.632455532033676,1.33333333333333,0.974403823520869,1,NA,"GO:0046655",93,"FALSE"
"1707","enu","9","glial cell apoptotic process",-0.53813644841598,8,1.33333333333333,1.03279555898864,0.774596669241483,2.5,0.709008319469978,0.933348600013765,NA,"GO:0034349",25,"FALSE"
"1708","enu","9","glycerol ether biosynthetic process",-0.456160932361034,8,1.33333333333333,1.211060141639,0.908295106229247,2,0.925811184988339,0.99568372725161,NA,"GO:0046504",31,"FALSE"
"1709","enu","9","glycosyl compound biosynthetic process",-0.403577294739713,17,2.83333333333333,2.78687399547713,0.983602586638987,3,0.7082452706461,0.933348600013765,NA,"GO:1901659",34,"FALSE"
"1710","enu","9","glycosyl compound metabolic process",-0.106065435121123,67,11.1666666666667,6.76510655249913,0.605830437537236,10.8333333333333,0.371001347107681,0.685321932851688,NA,"GO:1901657",180,"FALSE"
"1711","enu","9","glycosylation",-0.507005953285039,120,20,10.6395488626163,0.531977443130815,25.8333333333333,0.0011687786464026,0.0410177398158241,"*","GO:0070085",26,"TRUE"
"1712","enu","9","heart valve development",0.103030864233432,121,20.1666666666667,8.40039681602403,0.416548602447472,18.8333333333333,0.918899154937896,0.99568372725161,NA,"GO:0003170",180,"FALSE"
"1713","enu","9","heme metabolic process",-0.0604283465641187,44,7.33333333333333,4.92612085384298,0.67174375279677,6.83333333333333,0.516153877459971,0.796571459646577,NA,"GO:0042168",265,"FALSE"
"1714","enu","9","heterochromatin formation",-0.435468489272507,103,17.1666666666667,8.95358401237553,0.521568000720905,22.3333333333333,0.0569872999624001,0.275132914043101,NA,"GO:0031507",33,"TRUE"
"1715","enu","9","heterocycle catabolic process",-0.0720312090018427,508,84.6666666666667,39.1083963704301,0.461910193351536,89.1666666666667,0.272058538047061,0.583609444520309,NA,"GO:0046700",241,"TRUE"
"1716","enu","9","histone modification",-0.194337844338775,493,82.1666666666667,41.4121560253347,0.504001898888455,90.5,0.0993726277044582,0.360451622309807,NA,"GO:0016570",93,"TRUE"
"1717","enu","9","immune system development",-0.0915543114593083,229,38.1666666666667,21.5908931419399,0.565700256994058,39,0.447314008934131,0.76000907393545,NA,"GO:0002520",193,"TRUE"
"1718","enu","9","in utero embryonic development",-0.0901073914037834,446,74.3333333333333,27.119488687412,0.364836170682672,80.5,0.175044549741481,0.49565098175914,NA,"GO:0001701",193,"TRUE"
"1719","enu","9","inner cell mass cell proliferation",-0.264160416786859,6,1,0.632455532033676,0.632455532033676,1.33333333333333,0.965851209966556,1,NA,"GO:0001833",63,"FALSE"
"1720","enu","9","inositol phosphate catabolic process",0.159267646773591,48,8,3.3466401061363,0.418330013267038,7,0.966785628954548,1,NA,"GO:0071545",122,"FALSE"
"1721","enu","9","interferon-beta production",-0.12789777255198,85,14.1666666666667,8.08496547096317,0.570703445009165,14.5,0.737014980865895,0.943013135128989,NA,"GO:0032608",156,"FALSE"
"1722","enu","9","intermembrane lipid transfer",-0.485851850402247,23,3.83333333333333,1.72240142436851,0.449322110704828,6,0.142038778351245,0.43389856980163,NA,"GO:0120009",27,"FALSE"
"1723","enu","9","intracellular lipid transport",-0.264844483175649,36,6,3.63318042491699,0.605530070819498,7,0.379278276726578,0.692311392152153,NA,"GO:0032365",63,"FALSE"
"1724","enu","9","intraciliary transport",-0.180268960925609,49,8.16666666666667,5.84522597225006,0.715741955785722,8.83333333333333,0.548827571780601,0.814060227287954,NA,"GO:0042073",99,"FALSE"
"1725","enu","9","iron ion homeostasis",-0.813154794351139,56,9.33333333333333,6.68331255192114,0.716069201991551,13,0.00045934960084653,0.0361445793621777,"*","GO:0055072",13,"TRUE"
"1726","enu","9","iron-sulfur cluster assembly",0.093707070703512,38,6.33333333333333,2.58198889747161,0.407682457495518,5.66666666666667,0.997391905125299,1,NA,"GO:0016226",193,"FALSE"
"1727","enu","9","kinetochore organization",-0.65114843260142,7,1.16666666666667,0.983192080250175,0.842736068785864,2.33333333333333,0.526873432115914,0.796787851879163,NA,"GO:0051383",20,"FALSE"
"1728","enu","9","lamellipodium assembly",-0.630155490633471,59,9.83333333333333,7.73089041874652,0.786192245974222,13.5,0.00572951837055855,0.0891648997924791,NA,"GO:0030032",20,"TRUE"
"1729","enu","9","lamellipodium morphogenesis",-0.397548359314133,34,5.66666666666667,4.92612085384298,0.86931544479582,6.16666666666667,0.0453333811009701,0.248486333148858,NA,"GO:0072673",38,"FALSE"
"1730","enu","9","lamellipodium organization",-0.489540876949611,95,15.8333333333333,10.2648266749452,0.648304842628118,20,0.00656299571421542,0.0954744742577398,NA,"GO:0097581",27,"TRUE"
"1731","enu","9","limb development",-0.172952036983086,198,33,14.7512711316686,0.44700821611117,36.5,0.489757999892406,0.780156728331015,NA,"GO:0060173",105,"TRUE"
"1732","enu","9","lipoprotein catabolic process",-0.299213681626172,44,7.33333333333333,4.41210456207315,0.601650622100883,8.66666666666667,0.339013385362755,0.661835349897574,NA,"GO:0042159",55,"FALSE"
"1733","enu","9","lipoprotein metabolic process",-0.412706417609981,134,22.3333333333333,12.9099444873581,0.578057215851853,28,0.00889071991585677,0.110856163950839,NA,"GO:0042157",34,"TRUE"
"1734","enu","9","lysosomal lumen acidification",0.0462556625881515,34,5.66666666666667,4.92612085384298,0.86931544479582,5.16666666666667,0.938680440280219,0.9960197330667,NA,"GO:0007042",347,"FALSE"
"1735","enu","9","lysosomal protein catabolic process",-0.456160932361035,10,1.66666666666667,1.03279555898864,0.619677335393187,2.5,0.860558465630866,0.983532438423232,NA,"GO:1905146",31,"FALSE"
"1736","enu","9","mRNA export from nucleus",0.00558331920888777,115,19.1666666666667,9.98832651982637,0.521130079295289,18.8333333333333,0.972253449749882,1,NA,"GO:0006406",632,"FALSE"
"1737","enu","9","macroautophagy",-0.106887351673919,374,62.3333333333333,27.354463377421,0.438841658461299,67.5,0.688607743337836,0.933348600013765,NA,"GO:0016236",180,"TRUE"
"1738","enu","9","macromolecule deacylation",-0.179749937563516,199,33.1666666666667,15.406708495544,0.464523874237507,36.3333333333333,0.47640397003951,0.780156728331015,NA,"GO:0098732",105,"TRUE"
"1739","enu","9","macromolecule glycosylation",-0.554829638115667,111,18.5,10.3682206766639,0.560444360900749,23.8333333333333,0.00135898310641736,0.0410177398158241,"*","GO:0043413",25,"TRUE"
"1740","enu","9","magnesium ion transmembrane transport",0.0796745494674414,31,5.16666666666667,4.16733328000853,0.806580634840361,4,0.639774659883776,0.897273540734806,NA,"GO:1903830",241,"FALSE"
"1741","enu","9","magnesium ion transport",0.060428346564118,32,5.33333333333333,4.5018514709691,0.844097150806707,4.16666666666667,0.757255330392667,0.95786635915964,NA,"GO:0015693",265,"FALSE"
"1742","enu","9","maintenance of cell number",-0.0434691245941577,221,36.8333333333333,17.1629445803063,0.46596229629791,37,0.0828426868636167,0.32462266299077,NA,"GO:0098727",347,"FALSE"
"1743","enu","9","maintenance of protein location",-0.194330415953839,119,19.8333333333333,10.2257844034904,0.515585768243211,22,0.289672556084652,0.598856735118012,NA,"GO:0045185",93,"TRUE"
"1744","enu","9","maintenance of protein location in cell",-0.480231421975989,58,9.66666666666667,4.54606056566195,0.470282127482271,13.5,0.0327431233650709,0.202857378093923,NA,"GO:0032507",27,"TRUE"
"1745","enu","9","mammary gland epithelial cell proliferation",-0.307999484425826,29,4.83333333333333,3.18852107828483,0.659694016196862,5.16666666666667,0.496080742678754,0.783091307266535,NA,"GO:0033598",54,"FALSE"
"1746","enu","9","membrane assembly",-0.612070890328583,40,6.66666666666667,3.55902608401044,0.533853912601566,10.5,0.0161383512389819,0.139982655312038,NA,"GO:0071709",21,"TRUE"
"1747","enu","9","membrane biogenesis",-0.568231822689616,41,6.83333333333333,3.43025752191678,0.501988905646358,10.5,0.0254086980437096,0.181036973561431,NA,"GO:0044091",22,"TRUE"
"1748","enu","9","membrane docking",-0.193377086743906,80,13.3333333333333,7.6594168620507,0.574456264653803,15,0.748398691130215,0.950990693506229,NA,"GO:0022406",93,"FALSE"
"1749","enu","9","membrane fission",-0.053654682481227,32,5.33333333333333,1.86189867250253,0.349106001094224,6,0.452302665113134,0.761471575443631,NA,"GO:0090148",306,"FALSE"
"1750","enu","9","mesenchymal cell differentiation",-0.155451012482982,223,37.1666666666667,14.9186683945541,0.401399149629258,40.5,0.194732330892795,0.505631552865007,NA,"GO:0048762",122,"TRUE"
"1751","enu","9","metallo-sulfur cluster assembly",0.093707070703512,38,6.33333333333333,2.58198889747161,0.407682457495518,5.66666666666667,0.997391905125299,1,NA,"GO:0031163",193,"FALSE"
"1752","enu","9","methylation",-0.280485351967617,294,49,24.6819772303598,0.503713821027751,57.1666666666667,0.0430660569977278,0.242580070371387,NA,"GO:0032259",57,"TRUE"
"1753","enu","9","miRNA processing",-0.183067284010166,47,7.83333333333333,5.03653319920227,0.642961685004545,8.16666666666667,0.7586109511139,0.95786635915964,NA,"GO:0035196",99,"FALSE"
"1754","enu","9","microtubule cytoskeleton organization involved in mitosis",-0.313172101145585,181,30.1666666666667,15.0521316319871,0.498965689458136,36.6666666666667,0.0398464508094919,0.230416432941844,NA,"GO:1902850",49,"TRUE"
"1755","enu","9","microtubule depolymerization",-0.249682206501067,40,6.66666666666667,2.73252020425589,0.409878030638384,7.83333333333333,0.737393729724924,0.943013135128989,NA,"GO:0007019",71,"FALSE"
"1756","enu","9","microtubule organizing center localization",-0.779678650852106,20,3.33333333333333,3.20416395751944,0.961249187255833,5.16666666666667,0.0833594080294445,0.32462266299077,NA,"GO:0061842",13,"TRUE"
"1757","enu","9","microtubule polymerization",-0.179923127497534,102,17,9.87927122818278,0.58113360165781,18.1666666666667,0.0724392368650941,0.312318313116496,NA,"GO:0046785",105,"FALSE"
"1758","enu","9","mitochondrial calcium ion homeostasis",-0.641332817759159,12,2,1.89736659610103,0.948683298050514,2.83333333333333,0.139635261496422,0.43389856980163,NA,"GO:0051560",20,"FALSE"
"1759","enu","9","mitochondrial calcium ion transmembrane transport",-0.333333333333333,9,1.5,1.22474487139159,0.816496580927726,1.83333333333333,0.731162124328088,0.943013135128989,NA,"GO:0006851",47,"FALSE"
"1760","enu","9","mitochondrial gene expression",-0.145304520165733,177,29.5,16.0343381528518,0.54353688653735,30.3333333333333,0.0817269907726026,0.32462266299077,NA,"GO:0140053",129,"TRUE"
"1761","enu","9","mitochondrial genome maintenance",-0.0974937501201927,22,3.66666666666667,1.75119007154183,0.47759729223868,4,0.912375719323733,0.994639103852922,NA,"GO:0000002",193,"FALSE"
"1762","enu","9","mitochondrial membrane organization",-0.26335758073723,75,12.5,6.83373982530795,0.546699186024636,14.5,0.48100898134095,0.780156728331015,NA,"GO:0007006",63,"TRUE"
"1763","enu","9","mitochondrial outer membrane permeabilization",-0.285707586277687,21,3.5,1.97484176581315,0.564240504518043,4.33333333333333,0.707881076266088,0.933348600013765,NA,"GO:0097345",57,"FALSE"
"1764","enu","9","mitochondrial respiratory chain complex assembly",0.0591169726752282,87,14.5,8.75785361832453,0.603989904712036,12.8333333333333,0.383802551021794,0.693053860552373,NA,"GO:0033108",306,"FALSE"
"1765","enu","9","mitochondrial transmembrane transport",0.025762839518146,56,9.33333333333333,4.17931413830866,0.447783657675928,9,0.708318669612192,0.933348600013765,NA,"GO:1990542",451,"FALSE"
"1766","enu","9","mitochondrial transport",-0.340924161275558,138,23,14.0427917452336,0.610556162836242,27.3333333333333,0.00933791746304347,0.112903911144071,NA,"GO:0006839",43,"TRUE"
"1767","enu","9","mitochondrion distribution",-0.235839583213141,5,0.833333333333333,0.983192080250175,1.17983049630021,1,0.868171230837019,0.983532438423232,NA,"GO:0048311",74,"FALSE"
"1768","enu","9","mitochondrion localization",-0.610296349628666,23,3.83333333333333,2.78687399547713,0.727010607515773,5.5,0.0942491745528304,0.353244429046319,NA,"GO:0051646",21,"TRUE"
"1769","enu","9","mitochondrion morphogenesis",0.0964227052602877,59,9.83333333333333,5.98052394583172,0.608188875847294,8.33333333333333,0.201492272946206,0.505631552865007,NA,"GO:0070584",193,"FALSE"
"1770","enu","9","mitotic cytokinesis",-0.132206279192137,125,20.8333333333333,7.60043858383624,0.36482105202414,23.6666666666667,0.673767276512495,0.926425457043066,NA,"GO:0000281",137,"FALSE"
"1771","enu","9","monosaccharide biosynthetic process",0.0526914732337842,119,19.8333333333333,9.66264284068632,0.487192076000991,18.3333333333333,0.775510830425863,0.970683795493792,NA,"GO:0046364",306,"FALSE"
"1772","enu","9","monosaccharide metabolic process",-0.0288291550284195,285,47.5,22.6605383872493,0.477063966047354,47.8333333333333,0.221194259974824,0.525336367440206,NA,"GO:0005996",451,"FALSE"
"1773","enu","9","morphogenesis of an epithelial sheet",-0.0194463125883144,88,14.6666666666667,6.37704215656966,0.434798328857023,14.6666666666667,0.933259973091248,0.9960197330667,NA,"GO:0002011",526,"FALSE"
"1774","enu","9","movement in host",-0.40019201335892,152,25.3333333333333,11.8096006141896,0.466168445296957,32.8333333333333,0.0131731602436572,0.135328793314306,NA,"GO:0044000",34,"TRUE"
"1775","enu","9","multicellular organism growth",-0.0837973048760543,148,24.6666666666667,10.2502032500174,0.41554878040611,26.6666666666667,0.919422717268444,0.99568372725161,NA,"GO:0035264",220,"FALSE"
"1776","enu","9","myeloid cell homeostasis",-0.129672687193541,205,34.1666666666667,18.2144631177168,0.533106237591712,35.6666666666667,0.675663679196823,0.926425457043066,NA,"GO:0002262",156,"TRUE"
"1777","enu","9","ncRNA processing",-0.147251626282179,456,76,38.2988250472518,0.503931908516471,80.6666666666667,0.0168053857432136,0.14266699811792,NA,"GO:0034470",129,"TRUE"
"1778","enu","9","negative regulation of GTPase activity",-0.0421634568616452,56,9.33333333333333,4.17931413830866,0.447783657675928,9.33333333333333,0.848800920818527,0.983532438423232,NA,"GO:0034260",347,"FALSE"
"1779","enu","9","negative regulation of catabolic process",-0.0964221033179597,388,64.6666666666667,26.6132798930659,0.411545565356689,70.6666666666667,0.0976468371764003,0.357441174618199,NA,"GO:0009895",193,"TRUE"
"1780","enu","9","negative regulation of cell projection organization",-0.316418236152854,141,23.5,11.4149025401008,0.485740533621311,29.1666666666667,0.120356689380182,0.403548899686492,NA,"GO:0031345",49,"TRUE"
"1781","enu","9","negative regulation of defense response to virus",0.123373454366511,64,10.6666666666667,3.9327683210007,0.368697030093816,9.83333333333333,0.814471201320098,0.980875929317062,NA,"GO:0050687",156,"FALSE"
"1782","enu","9","negative regulation of growth",-0.257326163268475,221,36.8333333333333,15.9927066710631,0.43419113134108,42.3333333333333,0.0149234759544598,0.135328793314306,NA,"GO:0045926",66,"TRUE"
"1783","enu","9","negative regulation of mitotic nuclear division",-0.757654961514244,70,11.6666666666667,9.28798507032966,0.796113006028257,16.8333333333333,0.00054352750920568,0.0361445793621777,"*","GO:0045839",16,"TRUE"
"1784","enu","9","negative regulation of phosphorus metabolic process",-0.114415584692936,464,77.3333333333333,30.3951750557003,0.393041056754745,85.0833333333333,0.0922380989759535,0.353244429046319,NA,"GO:0010563",163,"TRUE"
"1785","enu","9","negative regulation of protein phosphorylation",-0.174116262664412,364,60.6666666666667,25.073226092122,0.413294935584428,69.3333333333333,0.00242829741070147,0.0538272592705492,NA,"GO:0001933",105,"TRUE"
"1786","enu","9","negative regulation of transferase activity",-0.250135541894439,256,42.6666666666667,17.7951304200522,0.417073369219973,51.5,3.65528749107982e-05,0.0145845970894085,"*","GO:0051348",66,"TRUE"
"1787","enu","9","neural tube development",-0.16304496096039,180,30,16.8641631870662,0.562138772902208,32.25,0.463797062299233,0.777542133854597,NA,"GO:0021915",112,"TRUE"
"1788","enu","9","neuron apoptotic process",-0.0661510738758283,224,37.3333333333333,15.8954920234218,0.425772107770227,40.3333333333333,0.631752401440228,0.893862440335641,NA,"GO:0051402",265,"FALSE"
"1789","enu","9","neuron death",-0.15200346939323,335,55.8333333333333,23.3188050008286,0.41765023882081,63.5,0.17010735033503,0.488293761033648,NA,"GO:0070997",122,"TRUE"
"1790","enu","9","neuron projection organization",-0.258596055371102,77,12.8333333333333,4.21505239192429,0.328445640929165,16,0.0966294740300049,0.35699222349974,NA,"GO:0106027",66,"TRUE"
"1791","enu","9","neurotrophin signaling pathway",-0.604909468452351,47,7.83333333333333,5.56477013601341,0.71039618757618,10.8333333333333,0.0533962438540212,0.263462326838887,NA,"GO:0038179",21,"TRUE"
"1792","enu","9","non-membrane-bounded organelle assembly",-0.202603428970196,406,67.6666666666667,33.6491703711498,0.497278379869209,75.5,0.0534848332680446,0.263462326838887,NA,"GO:0140694",85,"TRUE"
"1793","enu","9","nonribosomal peptide biosynthetic process",-0.52832083357372,5,0.833333333333333,0.752772652709081,0.903327183250897,1.5,0.780926061036359,0.970683795493792,NA,"GO:0019184",26,"FALSE"
"1794","enu","9","nuclear chromosome segregation",-0.348419851455452,298,49.6666666666667,21.1628605501871,0.426097863426587,63.5,0.000503505519554272,0.0361445793621777,"*","GO:0098813",43,"TRUE"
"1795","enu","9","nuclear envelope organization",0.0835419657219873,68,11.3333333333333,5.95538971576728,0.525475563155936,10.5,0.433673783873231,0.752329738110519,NA,"GO:0006998",220,"FALSE"
"1796","enu","9","nuclear transport",-0.152330328889753,469,78.1666666666667,39.5343732297183,0.505770233216012,82.5,0.302957985681584,0.610506243873496,NA,"GO:0051169",122,"TRUE"
"1797","enu","9","nuclear-transcribed mRNA catabolic process",-0.0675279631164571,207,34.5,15.0831031289984,0.437191395043431,36.3333333333333,0.821040007301115,0.980875929317062,NA,"GO:0000956",265,"FALSE"
"1798","enu","9","nucleic acid transport",-0.0642802751917259,229,38.1666666666667,17.0107808952636,0.445697316033109,40,0.484186981152057,0.780156728331015,NA,"GO:0050657",265,"FALSE"
"1799","enu","9","nucleocytoplasmic transport",-0.152330328889753,469,78.1666666666667,39.5343732297183,0.505770233216012,82.5,0.302957985681584,0.610506243873496,NA,"GO:0006913",122,"TRUE"
"1800","enu","9","nucleotide catabolic process",-0.192217364385038,52,8.66666666666667,5.85377371160405,0.675435428262006,9.16666666666667,0.882930520425373,0.983532438423232,NA,"GO:0009166",93,"FALSE"
"1801","enu","9","nucleus organization",-0.0928436014644532,122,20.3333333333333,8.40634680861233,0.413426892226836,22.1666666666667,0.713461962416537,0.933348600013765,NA,"GO:0006997",193,"FALSE"
"1802","enu","9","oligosaccharide-lipid intermediate biosynthetic process",-0.402506249879807,11,1.83333333333333,2.63944438597722,1.43969693780576,2.16666666666667,0.467160676838353,0.779904226186205,NA,"GO:0006490",34,"FALSE"
"1803","enu","9","one-carbon metabolic process",0.166666666666667,23,3.83333333333333,0.752772652709081,0.19637547461976,3.5,0.995826928556007,1,NA,"GO:0006730",112,"FALSE"
"1804","enu","9","organelle fission",-0.200830442680524,534,89,32.4530430006186,0.36464093259122,104.666666666667,0.00145116370567255,0.0410177398158241,"*","GO:0048285",85,"TRUE"
"1805","enu","9","organelle fusion",-0.155091493229569,147,24.5,6.65582451691749,0.271666306812959,28.8333333333333,0.0271019735753332,0.189713815027332,NA,"GO:0048284",122,"TRUE"
"1806","enu","9","organelle inheritance",0.314828114601876,20,3.33333333333333,0.816496580927726,0.244948974278318,2.66666666666667,0.774245296880437,0.970683795493792,NA,"GO:0048308",49,"FALSE"
"1807","enu","9","organelle localization by membrane tethering",-0.14103063685241,74,12.3333333333333,6.83130051063973,0.553889230592411,13.5,0.901281001590813,0.990664241418001,NA,"GO:0140056",129,"FALSE"
"1808","enu","9","organophosphate catabolic process",-0.0661207540502568,133,22.1666666666667,9.96828303504002,0.449696979024362,23.3333333333333,0.892327675962933,0.983532438423232,NA,"GO:0046434",265,"FALSE"
"1809","enu","9","organophosphate ester transport",-0.316844848576658,91,15.1666666666667,6.27428614797466,0.413689196569758,18.8333333333333,0.208351754087989,0.51550003806421,NA,"GO:0015748",49,"TRUE"
"1810","enu","9","ossification",-0.196542964724636,398,66.3333333333333,28.2677672741705,0.426147245339254,75.6666666666667,0.114777169495243,0.394793884729327,NA,"GO:0001503",93,"TRUE"
"1811","enu","9","osteoblast differentiation",-0.130148027917141,256,42.6666666666667,16.7172565532346,0.391810700466437,46.6666666666667,0.537217837632307,0.805826756448461,NA,"GO:0001649",137,"TRUE"
"1812","enu","9","oxidative phosphorylation",0.00577968440843461,125,20.8333333333333,7.52108148251744,0.361011911160837,20.5,0.941101351794852,0.9960197330667,NA,"GO:0006119",632,"FALSE"
"1813","enu","9","pentose-phosphate shunt",-0.166666666666666,24,4,3.22490309931942,0.806225774829855,3.83333333333333,0.409633124240794,0.723201843239277,NA,"GO:0006098",112,"FALSE"
"1814","enu","9","peptidyl-lysine modification",-0.239633782582509,413,68.8333333333333,29.1095631479874,0.422899222488921,81.1666666666667,0.0145390766374791,0.135328793314306,NA,"GO:0018205",74,"TRUE"
"1815","enu","9","pericardium development",0,14,2.33333333333333,1.36626010212795,0.58554004376912,2.33333333333333,0.188754711323256,0.505631552865007,NA,"GO:0060039",747,"FALSE"
"1816","enu","9","peroxisome organization",0.367273541173219,55,9.16666666666667,4.16733328000853,0.454618176000931,6.66666666666667,0.295650439251172,0.606727448210117,NA,"GO:0007031",42,"TRUE"
"1817","enu","9","phospholipid biosynthetic process",0.0175222540917362,251,41.8333333333333,13.6735754894858,0.32685837823472,42.5,0.817114840403286,0.980875929317062,NA,"GO:0008654",526,"FALSE"
"1818","enu","9","pigment accumulation",0.528320833573719,8,1.33333333333333,1.211060141639,0.908295106229247,0.5,0.950658833855311,1,NA,"GO:0043476",26,"FALSE"
"1819","enu","9","pigmentation",-0.229735238769872,72,12,4.85798312059645,0.404831926716371,14.3333333333333,0.780175779838749,0.970683795493792,NA,"GO:0043473",81,"FALSE"
"1820","enu","9","pinocytosis",-0.252428862138293,33,5.5,4.23083916026124,0.769243483683861,6,0.501521816486193,0.784734136384279,NA,"GO:0006907",66,"FALSE"
"1821","enu","9","placenta development",0.103689790494999,199,33.1666666666667,13.1972219298861,0.397906188840787,31.5,0.449529176563324,0.76000907393545,NA,"GO:0001890",180,"TRUE"
"1822","enu","9","plasma membrane tubulation",-0.053654682481227,15,2.5,1.04880884817015,0.419523539268061,2.66666666666667,0.998167745348065,1,NA,"GO:0097320",306,"FALSE"
"1823","enu","9","platelet-derived growth factor receptor signaling pathway",-0.344083615467838,51,8.5,5.00999001995014,0.589410590582369,10.6666666666667,0.233978630350622,0.539638575201724,NA,"GO:0048008",43,"TRUE"
"1824","enu","9","polyamine biosynthetic process",-0.317815099268086,10,1.66666666666667,0.816496580927726,0.489897948556636,2.33333333333333,0.711833151389079,0.933348600013765,NA,"GO:0006596",49,"FALSE"
"1825","enu","9","polyamine metabolic process",-0.317815099268086,10,1.66666666666667,0.816496580927726,0.489897948556636,2.33333333333333,0.695593717489939,0.933348600013765,NA,"GO:0006595",49,"FALSE"
"1826","enu","9","polyol metabolic process",-0.0781030899139478,117,19.5,10.1341008481266,0.519697479391107,19.6666666666667,0.0310409962657789,0.202857378093923,NA,"GO:0019751",241,"FALSE"
"1827","enu","9","positive regulation by host of viral process",-0.111096044379135,18,3,2.19089023002066,0.730296743340221,2.83333333333333,0.883762352815376,0.983532438423232,NA,"GO:0044794",163,"FALSE"
"1828","enu","9","positive regulation of GTPase activity",-0.0708164947186756,314,52.3333333333333,15.3318839894733,0.292965936104585,57.1666666666667,0.14875372650399,0.439649902778458,NA,"GO:0043547",241,"TRUE"
"1829","enu","9","positive regulation of amide metabolic process",-0.254313266809186,245,40.8333333333333,24.0034719710851,0.587840129904124,45,0.0287091116388932,0.197498888688248,NA,"GO:0034250",66,"TRUE"
"1830","enu","9","positive regulation of axonogenesis",-0.459484444966687,67,11.1666666666667,4.70814896394185,0.421625280353001,15.1666666666667,0.0328248036252068,0.202857378093923,NA,"GO:0050772",31,"TRUE"
"1831","enu","9","positive regulation of cell projection organization",-0.272767262415501,319,53.1666666666667,22.9644653033043,0.43193351667657,63.5,0.0160186994300762,0.139982655312038,NA,"GO:0031346",61,"TRUE"
"1832","enu","9","positive regulation of cellular component biogenesis",-0.112728239605089,567,94.5,36.5171192730204,0.386424542571645,102.5,0.340749666207604,0.661835349897574,NA,"GO:0044089",163,"TRUE"
"1833","enu","9","positive regulation of epithelial to mesenchymal transition",-0.0976915692785992,60,10,4.42718872423573,0.442718872423573,10.8333333333333,0.191907193785889,0.505631552865007,NA,"GO:0010718",193,"FALSE"
"1834","enu","9","positive regulation of establishment of protein localization",-0.298517948797652,305,50.8333333333333,23.3016451493594,0.458393019331661,60.5,0.0217280987542452,0.166303450662204,NA,"GO:1904951",55,"TRUE"
"1835","enu","9","positive regulation of kinase activity",-0.189113808134793,475,79.1666666666667,38.1754720555839,0.482216489123165,87.3333333333333,0.17628506976493,0.49565098175914,NA,"GO:0033674",99,"TRUE"
"1836","enu","9","positive regulation of microtubule polymerization",-0.553208993431507,25,4.16666666666667,2.13697605664328,0.512874253594387,6.5,0.140429181288985,0.43389856980163,NA,"GO:0031116",25,"TRUE"
"1837","enu","9","positive regulation of nervous system development",-0.262589611278183,252,42,15.3753048750261,0.36607868750062,50.8333333333333,0.0217185779478392,0.166303450662204,NA,"GO:0051962",63,"TRUE"
"1838","enu","9","positive regulation of neurogenesis",-0.343687010765186,201,33.5,10.3489129863962,0.30892277571332,43.5,0.00470423225112913,0.0853176667363874,NA,"GO:0050769",43,"TRUE"
"1839","enu","9","positive regulation of neuron migration",0.0438390676389657,6,1,0.894427190999916,0.894427190999916,0.916666666666667,1,1,NA,"GO:2001224",347,"FALSE"
"1840","enu","9","positive regulation of protein localization",-0.303113288494213,475,79.1666666666667,38.2905558417042,0.483670179053106,94.1666666666667,0.000966041563247069,0.0410177398158241,"*","GO:1903829",54,"TRUE"
"1841","enu","9","positive regulation of stem cell population maintenance",-0.0714906222598502,71,11.8333333333333,8.13428956127495,0.687404751657038,10.6666666666667,0.344759446028753,0.662833765537346,NA,"GO:1902459",241,"FALSE"
"1842","enu","9","positive regulation of viral process",-0.154027710116211,73,12.1666666666667,6.91134333300457,0.568055616411334,12.6666666666667,0.379990463361708,0.692311392152153,NA,"GO:0048524",122,"FALSE"
"1843","enu","9","postsynapse organization",-0.133937927113491,157,26.1666666666667,9.36838655621482,0.358027511702477,29.6666666666667,0.196999175117416,0.505631552865007,NA,"GO:0099173",137,"TRUE"
"1844","enu","9","proteasome-mediated ubiquitin-dependent protein catabolic process",-0.127884185457015,488,81.3333333333333,35.069454895488,0.431181822485508,88.6666666666667,0.0362329839357018,0.21577553119918,NA,"GO:0043161",156,"TRUE"
"1845","enu","9","protein autophosphorylation",-0.200361933201065,229,38.1666666666667,18.6699401891561,0.48916873858051,42.8333333333333,0.146182735235456,0.438548205706369,NA,"GO:0046777",85,"TRUE"
