"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"912","enu","3","in utero embryonic development",-0.397548359314132,0.53055538451483,15,5,1.73205080756888,0.346410161513775,20,6.66666666666667,0.503521344120146,1,NA,"GO:0001701",38,"FALSE",-0.24974527812896,-0.147803081185172,0.397073346477591
"913","enu","3","inner cell mass cell proliferation",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.246652865122112,1,NA,"GO:0001833",26,"FALSE",0.52832083357372,0,0.397073346477591
"914","enu","3","inositol phosphate catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0071545",747,"FALSE",-0.723308333814105,0.723308333814105,0.397073346477591
"915","enu","3","interferon-beta production",-0.666666666666667,0.577350269189626,0,0,0,NA,2,0.666666666666667,0.819752526347433,1,NA,"GO:0032608",20,"FALSE",0,-0.666666666666667,0.397073346477591
"916","enu","3","intermembrane lipid transfer",0.194987500240387,1.30346571741306,2,0.666666666666667,1.15470053837925,1.73205080756888,1,0.333333333333333,0.464917982423229,1,NA,"GO:0120009",93,"FALSE",-0.333333333333333,0.52832083357372,0.397073346477591
"917","enu","3","intracellular lipid transport",0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,1,0.333333333333333,0.960285123353341,1,NA,"GO:0032365",47,"FALSE",-0.666666666666668,1,0.397073346477591
"918","enu","3","intraciliary transport",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.945547980457822,1,NA,"GO:0042073",47,"FALSE",-0.313702103648811,0.647035436982144,0.397073346477591
"919","enu","3","iron ion homeostasis",0.389975000480771,0.337728257257196,5,1.66666666666667,0.577350269189626,0.346410161513775,3,1,0.936203735125325,1,NA,"GO:0055072",38,"FALSE",-0.214618729924908,0.604593730405679,0.397073346477591
"920","enu","3","iron-sulfur cluster assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0016226",747,"FALSE",0.912321864722069,-0.912321864722069,0.397073346477591
"921","enu","3","kinetochore organization",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.253566541413978,1,NA,"GO:0051383",26,"FALSE",0.528320833573719,1.4432899320127e-15,0.397073346477591
"922","enu","3","lamellipodium assembly",0.0566416671474373,0.915078526446822,4,1.33333333333333,1.15470053837925,0.866025403784439,3,1,0.742129750176681,1,NA,"GO:0030032",306,"FALSE",0.0741308071121493,-0.017489139964712,0.397073346477591
"923","enu","3","lamellipodium morphogenesis",0.861654166907053,0.801486874080733,3,1,1,1,0,0,0.374345603098522,1,NA,"GO:0072673",12,"FALSE",0.333333333333333,0.52832083357372,0.397073346477591
"924","enu","3","lamellipodium organization",0.245655198055401,0.976891904538971,7,2.33333333333333,1.52752523165195,0.654653670707977,5,1.66666666666667,0.429625092326158,1,NA,"GO:0097581",71,"FALSE",-0.031036468130494,0.276691666185895,0.397073346477591
"925","enu","3","limb development",0.107309364962454,0.185865272242922,10,3.33333333333333,0.577350269189626,0.173205080756888,9,3,0.997835352208637,1,NA,"GO:0060173",180,"FALSE",-0.422493436954995,0.529802801917449,0.397073346477591
"926","enu","3","lipoprotein catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0042159",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"927","enu","3","lipoprotein metabolic process",-0.333333333333335,1.12270965138118,3,1,1,1,4,1.33333333333333,0.605764562759128,1,NA,"GO:0042157",47,"FALSE",-0.455440738081938,0.122107404748603,0.397073346477591
"928","enu","3","lysosomal lumen acidification",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007042",747,"FALSE",-0.52832083357372,0.52832083357372,0.397073346477591
"929","enu","3","lysosomal protein catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1905146",747,"FALSE",-0.138345833092948,0.138345833092948,0.397073346477591
"930","enu","3","macroautophagy",0.633488108816362,0.319353861968986,24,8,2.64575131106459,0.330718913883074,14,4.66666666666667,0.354794341955632,1,NA,"GO:0016236",20,"TRUE",0.0945976553335304,0.538890453482832,0.397073346477591
"931","enu","3","macromolecule deacylation",-0.389975000480772,1.05549058534408,4,1.33333333333333,1.52752523165195,1.14564392373896,5,1.66666666666667,0.615959464251566,1,NA,"GO:0098732",38,"FALSE",-0.157818061834722,-0.23215693864605,0.397073346477591
"932","enu","3","macromolecule glycosylation",0.107309364962454,0.613780927266304,10,3.33333333333333,2.08166599946613,0.62449979983984,8,2.66666666666667,0.737424034822605,1,NA,"GO:0043413",180,"FALSE",-0.367603601861257,0.474912966823711,0.397073346477591
"933","enu","3","magnesium ion transmembrane transport",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.664539692879876,1,NA,"GO:1903830",47,"FALSE",-0.333333333333333,0.666666666666667,0.397073346477591
"934","enu","3","magnesium ion transport",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.664539692879876,1,NA,"GO:0015693",47,"FALSE",-0.333333333333333,0.666666666666667,0.397073346477591
"935","enu","3","maintenance of cell number",-0.471679166426281,0.502400446698578,6,2,1,0.5,9,3,0.682032015357198,1,NA,"GO:0098727",28,"FALSE",-0.126170541084577,-0.345508625341705,0.397073346477591
"936","enu","3","maintenance of protein location",-0.194987500240387,1.30346571741306,4,1.33333333333333,1.52752523165195,1.14564392373896,4,1.33333333333333,0.507236887758309,1,NA,"GO:0045185",93,"FALSE",-0.421011468611265,0.226023968370878,0.397073346477591
"937","enu","3","maintenance of protein location in cell",-0.138345833092948,0.801486874080731,3,1,1,1,3,1,0.852584331696153,1,NA,"GO:0032507",137,"FALSE",-0.578988531388735,0.440642698295787,0.397073346477591
"938","enu","3","mammary gland epithelial cell proliferation",-0.333333333333333,0.577350269189626,0,0,0,NA,1,0.333333333333333,0.97377939387654,1,NA,"GO:0033598",47,"FALSE",-0.723308333814105,0.389975000480772,0.397073346477591
"939","enu","3","membrane assembly",0,0,3,1,0,0,3,1,1,1,NA,"GO:0071709",747,"FALSE",-0.276691666185896,0.276691666185896,0.397073346477591
"940","enu","3","membrane biogenesis",0,0,3,1,0,0,3,1,1,1,NA,"GO:0044091",747,"FALSE",-0.276691666185896,0.276691666185896,0.397073346477591
"941","enu","3","membrane docking",0.389975000480771,0.337728257257196,5,1.66666666666667,0.577350269189626,0.346410161513775,3,1,0.941163092684389,1,NA,"GO:0022406",38,"FALSE",0.290238994351678,0.0997360061290927,0.397073346477591
"942","enu","3","membrane fission",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.70899895340402,1,NA,"GO:0090148",20,"FALSE",-0.477653135758703,1.14431980242537,0.397073346477591
"943","enu","3","mesenchymal cell differentiation",0.23593974950223,0.242996808023203,17,5.66666666666667,0.577350269189626,0.101885341621699,14,4.66666666666667,0.926627722808542,1,NA,"GO:0048762",74,"FALSE",0.313702103648811,-0.0777623541465807,0.397073346477591
"944","enu","3","metallo-sulfur cluster assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031163",747,"FALSE",0.912321864722069,-0.912321864722069,0.397073346477591
"945","enu","3","methylation",-0.824643729444137,0.151862985014274,5,1.66666666666667,0.577350269189626,0.346410161513775,11,3.66666666666667,0.197223009404732,1,NA,"GO:0032259",13,"FALSE",-0.492404215108612,-0.332239514335526,0.397073346477591
"946","enu","3","microtubule cytoskeleton organization involved in mitosis",0.0817041659455107,0.577350269189626,7,2.33333333333333,1.15470053837925,0.494871659305393,6,2,0.871540889687417,1,NA,"GO:1902850",220,"FALSE",0.230625901545889,-0.148921735600379,0.397073346477591
"947","enu","3","microtubule depolymerization",-1,0,0,0,0,NA,3,1,0.67244583764357,1,NA,"GO:0007019",11,"FALSE",-0.194987500240385,-0.805012499759615,0.397073346477591
"948","enu","3","microtubule organizing center localization",0.52832083357372,1.35549574310069,3,1,1,1,1,0.333333333333333,0.241316268698877,1,NA,"GO:0061842",26,"FALSE",-0.251629167387823,0.779950000961543,0.397073346477591
"949","enu","3","microtubule polymerization",0.389975000480771,0.337728257257196,5,1.66666666666667,0.577350269189626,0.346410161513775,3,1,0.937844059796939,1,NA,"GO:0046785",38,"FALSE",-0.356796442630466,0.746771443111237,0.397073346477591
"950","enu","3","miRNA processing",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.651053296424047,1,NA,"GO:0035196",47,"FALSE",-0.389975000480772,0.0566416671474387,0.397073346477591
"951","enu","3","mitochondrial calcium ion homeostasis",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.91995851438798,1,NA,"GO:0051560",47,"FALSE",-0.138345833092948,0.471679166426281,0.397073346477591
"952","enu","3","mitochondrial calcium ion transmembrane transport",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.825064587295472,1,NA,"GO:0006851",47,"FALSE",0.666666666666667,-0.333333333333333,0.397073346477591
"953","enu","3","mitochondrial gene expression",-0.14431980242537,1.25797375278031,7,2.33333333333333,2.08166599946613,0.892142571199771,6,2,0.367562849987534,1,NA,"GO:0140053",129,"FALSE",-0.120856693128236,-0.023463109297134,0.397073346477591
"954","enu","3","mitochondrial genome maintenance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0000002",747,"FALSE",-0.666666666666667,0.666666666666667,0.397073346477591
"955","enu","3","mitochondrial membrane organization",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.939270693665896,1,NA,"GO:0007006",47,"FALSE",-0.440642698295787,0.107309364962454,0.397073346477591
"956","enu","3","mitochondrial outer membrane permeabilization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.869553433885381,1,NA,"GO:0097345",47,"FALSE",-0.471679166426281,0.805012499759615,0.397073346477591
"957","enu","3","mitochondrial respiratory chain complex assembly",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.840724606162267,1,NA,"GO:0033108",20,"FALSE",-0.138345833092948,-0.528320833573719,0.397073346477591
"958","enu","3","mitochondrial transmembrane transport",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.776787137208407,1,NA,"GO:1990542",20,"FALSE",-0.138345833092948,-0.528320833573719,0.397073346477591
"959","enu","3","mitochondrial transport",-0.0566416671474373,0.502400446698578,6,2,1,0.5,6,2,0.929426969357106,1,NA,"GO:0006839",306,"FALSE",-0.0566416671474373,1.38777878078145e-17,0.397073346477591
"960","enu","3","mitochondrion distribution",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048311",747,"FALSE",0,0,0.397073346477591
"961","enu","3","mitochondrion localization",0,1,1,0.333333333333333,0.577350269189626,1.73205080756888,1,0.333333333333333,0.845747055547367,1,NA,"GO:0051646",747,"FALSE",-0.194987500240385,0.194987500240385,0.397073346477591
"962","enu","3","mitochondrion morphogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0070584",747,"FALSE",-0.584962500721157,0.584962500721157,0.397073346477591
"963","enu","3","mitotic cytokinesis",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.939113176461563,1,NA,"GO:0000281",47,"FALSE",0.291489705972047,-0.62482303930538,0.397073346477591
"964","enu","3","monosaccharide biosynthetic process",-0.471679166426281,0.915078526446822,2,0.666666666666667,1.15470053837925,1.73205080756888,3,1,0.665363578330547,1,NA,"GO:0046364",28,"FALSE",0.309870224036201,-0.781549390462482,0.397073346477591
"965","enu","3","monosaccharide metabolic process",-0.805012499759615,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,9,3,0.313126306936382,1,NA,"GO:0005996",13,"FALSE",0.0637988439150458,-0.868811343674661,0.397073346477591
"966","enu","3","morphogenesis of an epithelial sheet",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.752083256414919,1,NA,"GO:0002011",20,"FALSE",-0.352964563017856,-0.313702103648811,0.397073346477591
"967","enu","3","movement in host",0,0,7,2.33333333333333,0.577350269189626,0.247435829652697,7,2.33333333333333,1,1,NA,"GO:0044000",747,"FALSE",0.0134982594093533,-0.0134982594093533,0.397073346477591
"968","enu","3","mRNA export from nucleus",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.847696565387165,1,NA,"GO:0006406",20,"FALSE",-0.356796442630466,-0.309870224036201,0.397073346477591
"969","enu","3","multicellular organism growth",-0.918295834054491,0.577350269189628,2,0.666666666666667,0.577350269189626,0.866025403784439,6,2,0.301674767499183,1,NA,"GO:0035264",12,"FALSE",-0.446616667628208,-0.471679166426283,0.397073346477591
"970","enu","3","myeloid cell homeostasis",-0.861654166907052,1.02830866407054,4,1.33333333333333,1.52752523165195,1.14564392373896,8,2.66666666666667,0.325318430741125,1,NA,"GO:0002262",12,"FALSE",-0.45950387441791,-0.402150292489142,0.397073346477591
"971","enu","3","NADP metabolic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.943654735614813,1,NA,"GO:0006739",47,"FALSE",-0.194987500240385,0.528320833573719,0.397073346477591
"972","enu","3","NADPH regeneration",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.861580681627438,1,NA,"GO:0006740",47,"FALSE",-0.333333333333333,0.666666666666667,0.397073346477591
"973","enu","3","ncRNA processing",-0.013547328165782,0.242996808023203,14,4.66666666666667,1.15470053837925,0.247435829652697,14,4.66666666666667,0.97757890789606,1,NA,"GO:0034470",526,"FALSE",-0.308124768095315,0.294577439929533,0.397073346477591
"974","enu","3","negative regulation of catabolic process",-0.514773505407937,0.447194013569873,10,3.33333333333333,1.52752523165195,0.458257569495584,15,5,0.430801872911376,1,NA,"GO:0009895",26,"FALSE",-0.195501555176521,-0.319271950231416,0.397073346477591
"975","enu","3","negative regulation of cell projection organization",-0.138345833092948,0.632139095336219,8,2.66666666666667,2.08166599946613,0.7806247497998,8,2.66666666666667,0.660240121737604,1,NA,"GO:0031345",137,"FALSE",0.0370104374629147,-0.175356270555863,0.397073346477591
"976","enu","3","negative regulation of defense response to virus",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.937880657208172,1,NA,"GO:0050687",47,"FALSE",0.0566416671474366,0.276691666185897,0.397073346477591
"977","enu","3","negative regulation of growth",-0.278833755905707,0.481128664721296,11,3.66666666666667,2.08166599946613,0.567727090763491,13,4.33333333333333,0.715665312991782,1,NA,"GO:0045926",61,"FALSE",-0.00963756397174633,-0.26919619193396,0.397073346477591
"978","enu","3","negative regulation of GTPase activity",1.05664166714744,0.915078526446824,4,1.33333333333333,1.15470053837925,0.866025403784439,0,0,0.122097941423092,1,NA,"GO:0034260",9,"FALSE",0.666666666666667,0.389975000480773,0.397073346477591
"979","enu","3","negative regulation of mitotic nuclear division",-0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.967870787802862,1,NA,"GO:0045839",47,"FALSE",0.118714603408425,-0.452047936741759,0.397073346477591
"980","enu","3","negative regulation of phosphorus metabolic process",-0.130772474259587,0.116250967976906,19,6.33333333333333,1.15470053837925,0.182321137638829,21,7,0.970662311190497,1,NA,"GO:0010563",137,"FALSE",0.0406576875568898,-0.171430161816476,0.397073346477591
"981","enu","3","negative regulation of protein phosphorylation",-0.161808942390081,0.141596409220072,15,5,1,0.2,17,5.66666666666667,0.95929833412004,1,NA,"GO:0001933",112,"FALSE",-0.00190455039813124,-0.159904391991949,0.397073346477591
"982","enu","3","negative regulation of transferase activity",-0.107309364962454,0.434063547465316,13,4.33333333333333,1.15470053837925,0.266469355010596,14,4.66666666666667,0.869132272040024,1,NA,"GO:0051348",180,"FALSE",-0.139717869250359,0.0324085042879047,0.397073346477591
"983","enu","3","neural tube development",-0.610024999519229,0.337728257257196,5,1.66666666666667,0.577350269189626,0.346410161513775,9,3,0.552117956868448,1,NA,"GO:0021915",21,"FALSE",-0.208534828406167,-0.401490171113062,0.397073346477591
"984","enu","3","neuron apoptotic process",0.0876781352779313,0.94310664018858,13,4.33333333333333,3.05505046330389,0.705011645377822,10,3.33333333333333,0.30580684474516,1,NA,"GO:0051402",220,"FALSE",-0.032287179750863,0.119965315028794,0.397073346477591
"985","enu","3","neuron death",0.0234631092971327,0.887741172666011,16,5.33333333333333,3.05505046330389,0.57282196186948,14,4.66666666666667,0.281256440439364,1,NA,"GO:0070997",451,"FALSE",-0.150010973545016,0.173474082842148,0.397073346477591
"986","enu","3","neuron projection organization",-0.333333333333333,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,3,1,0.942274281199871,1,NA,"GO:0106027",47,"FALSE",-0.602451640685867,0.269118307352534,0.397073346477591
"987","enu","3","neurotrophin signaling pathway",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.635411665677749,1,NA,"GO:0038179",47,"FALSE",-0.364369801463827,0.031036468130494,0.397073346477591
"988","enu","3","non-membrane-bounded organelle assembly",-0.013547328165782,0.242996808023203,15,5,1,0.2,15,5,0.978094563937414,1,NA,"GO:0140694",526,"FALSE",-0.231139956482025,0.217592628316243,0.397073346477591
"989","enu","3","nonribosomal peptide biosynthetic process",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.418238939366874,1,NA,"GO:0019184",20,"FALSE",0.666666666666667,0,0.397073346477591
"990","enu","3","nuclear chromosome segregation",-0.352964563017856,0.36946179574037,9,3,1,0.333333333333333,12,4,0.745332026185882,1,NA,"GO:0098813",42,"FALSE",-0.127918469758445,-0.225046093259411,0.397073346477591
"991","enu","3","nuclear envelope organization",-0.333333333333333,1.15470053837925,1,0.333333333333333,0.577350269189626,1.73205080756888,2,0.666666666666667,0.605122796532255,1,NA,"GO:0006998",47,"FALSE",-0.892690635037546,0.559357301704213,0.397073346477591
"992","enu","3","nuclear transport",-0.278833755905707,0.481128664721296,11,3.66666666666667,2.08166599946613,0.567727090763491,13,4.33333333333333,0.702147928815479,1,NA,"GO:0051169",61,"FALSE",-0.0741308071121492,-0.204702948793557,0.397073346477591
"993","enu","3","nuclear-transcribed mRNA catabolic process",-1.25162916738783,0.577350269189628,1,0.333333333333333,0.577350269189626,1.73205080756888,6,2,0.198400381408442,1,NA,"GO:0000956",8,"FALSE",-0.476561425081082,-0.775067742306744,0.397073346477591
"994","enu","3","nucleic acid transport",-1.25162916738783,0.577350269189628,1,0.333333333333333,0.577350269189626,1.73205080756888,6,2,0.192059379734349,1,NA,"GO:0050657",8,"FALSE",-0.429835539064995,-0.82179362832283,0.397073346477591
"995","enu","3","nucleocytoplasmic transport",-0.278833755905707,0.481128664721296,11,3.66666666666667,2.08166599946613,0.567727090763491,13,4.33333333333333,0.702147928815479,1,NA,"GO:0006913",61,"FALSE",-0.0741308071121492,-0.204702948793557,0.397073346477591
"996","enu","3","nucleotide catabolic process",-0.138345833092948,0.801486874080731,3,1,1,1,3,1,0.878728461933739,1,NA,"GO:0009166",137,"FALSE",-0.0876781352779313,-0.0506676978150167,0.397073346477591
"997","enu","3","nucleus organization",-0.723308333814105,0.801486874080733,2,0.666666666666667,0.577350269189626,0.866025403784439,5,1.66666666666667,0.548770517586846,1,NA,"GO:0006997",16,"FALSE",-0.489168306390994,-0.234140027423111,0.397073346477591
"998","enu","3","oligosaccharide-lipid intermediate biosynthetic process",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.814027941583958,1,NA,"GO:0006490",47,"FALSE",0,0.333333333333333,0.397073346477591
"999","enu","3","one-carbon metabolic process",0.861654166907053,0.801486874080733,3,1,1,1,0,0,0.260438237771047,1,NA,"GO:0006730",12,"FALSE",0.333333333333333,0.52832083357372,0.397073346477591
"1000","enu","3","organelle fission",-0.0409522492618454,1.04014117335864,19,6.33333333333333,3.78593889720018,0.597779825873713,17,5.66666666666667,0.118127655230174,1,NA,"GO:0048285",347,"FALSE",-0.211661327751603,0.170709078489757,0.397073346477591
"1001","enu","3","organelle fusion",0.0506676978150167,0.662418963885046,6,2,1.73205080756888,0.866025403784439,5,1.66666666666667,0.705592375572755,1,NA,"GO:0048284",306,"FALSE",0.166642132288452,-0.115974434473436,0.397073346477591
"1002","enu","3","organelle inheritance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048308",747,"FALSE",-0.138345833092948,0.138345833092948,0.397073346477591
"1003","enu","3","organelle localization by membrane tethering",0.194987500240385,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,3,1,0.989905693442202,1,NA,"GO:0140056",93,"FALSE",0.23593974950223,-0.0409522492618447,0.397073346477591
"1004","enu","3","organophosphate catabolic process",-0.584962500721157,1,4,1.33333333333333,1.52752523165195,1.14564392373896,6,2,0.510540640573318,1,NA,"GO:0046434",22,"FALSE",-0.449307767806768,-0.13565473291439,0.397073346477591
"1005","enu","3","organophosphate ester transport",-0.389975000480771,0.337728257257196,4,1.33333333333333,0.577350269189626,0.433012701892219,6,2,0.893773731898867,1,NA,"GO:0015748",38,"FALSE",-0.559357301704213,0.169382301223442,0.397073346477591
"1006","enu","3","ossification",-0.144319802425369,0.389102461795425,20,6.66666666666667,2.08166599946613,0.31224989991992,22,7.33333333333333,0.815882781769763,1,NA,"GO:0001503",129,"FALSE",0.0680469055934085,-0.212366708018777,0.397073346477591
"1007","enu","3","osteoblast differentiation",-0.389975000480771,0.171412399172523,10,3.33333333333333,0.577350269189626,0.173205080756888,14,4.66666666666667,0.711580054510087,1,NA,"GO:0001649",38,"FALSE",0.0384924058066453,-0.428467406287416,0.397073346477591
"1008","enu","3","oxidative phosphorylation",-0.471679166426281,0.915078526446822,2,0.666666666666667,1.15470053837925,1.73205080756888,3,1,0.632867389397033,1,NA,"GO:0006119",28,"FALSE",-0.161808942390081,-0.309870224036201,0.397073346477591
"1009","enu","3","pentose-phosphate shunt",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.839090389055733,1,NA,"GO:0006098",47,"FALSE",-0.333333333333333,0.666666666666667,0.397073346477591
"1010","enu","3","peptidyl-lysine modification",-0.376427672314988,0.878668033296594,13,4.33333333333333,3.05505046330389,0.705011645377822,15,5,0.285150597164962,1,NA,"GO:0018205",39,"FALSE",-0.134695733239434,-0.241731939075554,0.397073346477591
"1011","enu","3","pericardium development",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0060039",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"1012","enu","3","peroxisome organization",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.858431778341675,1,NA,"GO:0007031",47,"FALSE",-0.52832083357372,0.861654166907053,0.397073346477591
"1013","enu","3","phospholipid biosynthetic process",-0.38400103114835,0.36946179574037,7,2.33333333333333,0.577350269189626,0.247435829652697,10,3.33333333333333,0.767930831724915,1,NA,"GO:0008654",38,"FALSE",-0.161808942390081,-0.222192088758269,0.397073346477591
"1014","enu","3","pigment accumulation",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.757247013679395,1,NA,"GO:0043476",47,"FALSE",0.333333333333333,0,0.397073346477591
"1015","enu","3","pigmentation",-0.861654166907053,0.801486874080733,1,0.333333333333333,0.577350269189626,1.73205080756888,4,1.33333333333333,0.496988840043243,1,NA,"GO:0043473",12,"FALSE",-1.32192809488736,0.460273927980307,0.397073346477591
"1016","enu","3","pinocytosis",0.52832083357372,0.915078526446824,2,0.666666666666667,1.15470053837925,1.73205080756888,0,0,0.557918908857,1,NA,"GO:0006907",26,"FALSE",0.38400103114835,0.14431980242537,0.397073346477591
"1017","enu","3","placenta development",-0.861654166907052,1.02830866407054,3,1,1,1,7,2.33333333333333,0.36052471216544,1,NA,"GO:0001890",12,"FALSE",-0.324509262879602,-0.53714490402745,0.397073346477591
"1018","enu","3","plasma membrane tubulation",0.666666666666667,0.577350269189626,2,0.666666666666667,0.577350269189626,0.866025403784439,0,0,0.575891378229097,1,NA,"GO:0097320",20,"FALSE",0.0566416671474373,0.610024999519229,0.397073346477591
"1019","enu","3","platelet-derived growth factor receptor signaling pathway",0.107309364962453,1.16467763536238,5,1.66666666666667,2.08166599946613,1.24899959967968,3,1,0.314748411868653,1,NA,"GO:0048008",180,"FALSE",0.0234631092971327,0.0838462556653206,0.397073346477591
"1020","enu","3","polyamine biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006596",747,"FALSE",-0.333333333333333,0.333333333333333,0.397073346477591
"1021","enu","3","polyamine metabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006595",747,"FALSE",-0.666666666666667,0.666666666666667,0.397073346477591
"1022","enu","3","polyol metabolic process",-0.666666666666667,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,3,1,0.746101822119401,1,NA,"GO:0019751",20,"FALSE",-0.0876781352779313,-0.578988531388735,0.397073346477591
"1023","enu","3","positive regulation by host of viral process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0044794",747,"FALSE",0,0,0.397073346477591
"1024","enu","3","positive regulation of amide metabolic process",-0.315844193368622,1.42289455410951,7,2.33333333333333,3.21455025366432,1.37766439442757,6,2,0.0998656016705229,1,NA,"GO:0034250",49,"FALSE",-0.0291542804167798,-0.286689912951842,0.397073346477591
"1025","enu","3","positive regulation of axonogenesis",-0.528320833573719,0.816972281122055,3,1,1.73205080756888,1.73205080756888,4,1.33333333333333,0.658415265142443,1,NA,"GO:0050772",26,"FALSE",-1.1172251460938,0.588904312520084,0.397073346477591
"1026","enu","3","positive regulation of cell projection organization",-0.097593916409282,0.666345932232807,17,5.66666666666667,3.05505046330389,0.539126552347746,17,5.66666666666667,0.436453341792989,1,NA,"GO:0031346",193,"FALSE",-0.303352624895734,0.205758708486452,0.397073346477591
"1027","enu","3","positive regulation of cellular component biogenesis",-0.454190026461569,0.259399136855593,17,5.66666666666667,1.52752523165195,0.269563276173873,24,8,0.426877191872214,1,NA,"GO:0044089",31,"FALSE",-0.0466434203814917,-0.407546606080078,0.397073346477591
"1028","enu","3","positive regulation of epithelial to mesenchymal transition",0.635630198536172,0.662418963885045,7,2.33333333333333,1.52752523165195,0.654653670707977,3,1,0.281208249746928,1,NA,"GO:0010718",20,"FALSE",0.723308333814105,-0.0876781352779333,0.397073346477591
"1029","enu","3","positive regulation of establishment of protein localization",-0.171524390943253,0.61631272099004,12,4,2,0.5,13,4.33333333333333,0.538174694801124,1,NA,"GO:1904951",105,"FALSE",0.000242266174878399,-0.171766657118131,0.397073346477591
"1030","enu","3","positive regulation of GTPase activity",-0.0506676978150167,0.662418963885046,11,3.66666666666667,1.52752523165195,0.416597790450531,11,3.66666666666667,0.62189213432537,1,NA,"GO:0043547",306,"FALSE",0.164384729731618,-0.215052427546634,0.397073346477591
"1031","enu","3","positive regulation of kinase activity",0.348131373119484,0.30795468871529,27,9,2.64575131106459,0.293972367896066,20,6.66666666666667,0.574625563693523,1,NA,"GO:0033674",43,"FALSE",0.0467535092467403,0.301377863872744,0.397073346477591
